维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=5,5,合面积,27,0.8055,-2.1599,-1.567,0.3575,27星_Ridge_CV-R2_0.8055_OOT-SMOOTH-R2_-2.1599_OOT-RAW-R2_-1.5670_Params_alpha_0.3575.png
3D,整库_w=5,5,合平均面积,38,0.7734,-2.1653,-1.5713,0.1,38星_Ridge_CV-R2_0.7734_OOT-SMOOTH-R2_-2.1653_OOT-RAW-R2_-1.5713_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,19,0.6758,-2.1728,-1.5751,0.1,19星_Ridge_CV-R2_0.6758_OOT-SMOOTH-R2_-2.1728_OOT-RAW-R2_-1.5751_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,31,0.7791,-2.1412,-1.5765,0.1,31星_Ridge_CV-R2_0.7791_OOT-SMOOTH-R2_-2.1412_OOT-RAW-R2_-1.5765_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,20,0.6598,-2.1767,-1.578,0.1,20星_Ridge_CV-R2_0.6598_OOT-SMOOTH-R2_-2.1767_OOT-RAW-R2_-1.5780_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,10,0.5798,-2.2,-1.5927,0.1,10星_Ridge_CV-R2_0.5798_OOT-SMOOTH-R2_-2.2000_OOT-RAW-R2_-1.5927_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,15,0.5008,-2.2095,-1.6029,0.1,15星_Ridge_CV-R2_0.5008_OOT-SMOOTH-R2_-2.2095_OOT-RAW-R2_-1.6029_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,17,0.4859,-2.2111,-1.6034,0.1,17星_Ridge_CV-R2_0.4859_OOT-SMOOTH-R2_-2.2111_OOT-RAW-R2_-1.6034_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,40,0.8421,-2.1959,-1.6053,0.1,40星_Ridge_CV-R2_0.8421_OOT-SMOOTH-R2_-2.1959_OOT-RAW-R2_-1.6053_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,16,0.4971,-2.2204,-1.6109,0.1,16星_Ridge_CV-R2_0.4971_OOT-SMOOTH-R2_-2.2204_OOT-RAW-R2_-1.6109_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,11,0.4296,-2.2317,-1.6239,0.1,11星_Ridge_CV-R2_0.4296_OOT-SMOOTH-R2_-2.2317_OOT-RAW-R2_-1.6239_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,51,0.8235,-2.2758,-1.6528,0.1,51星_Ridge_CV-R2_0.8235_OOT-SMOOTH-R2_-2.2758_OOT-RAW-R2_-1.6528_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,36,0.7162,-2.2683,-1.6705,0.1,36星_Ridge_CV-R2_0.7162_OOT-SMOOTH-R2_-2.2683_OOT-RAW-R2_-1.6705_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,30,0.8019,-2.3239,-1.6772,0.1,30星_Ridge_CV-R2_0.8019_OOT-SMOOTH-R2_-2.3239_OOT-RAW-R2_-1.6772_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,19,0.7362,-2.3053,-1.6809,0.1975,19星_Ridge_CV-R2_0.7362_OOT-SMOOTH-R2_-2.3053_OOT-RAW-R2_-1.6809_Params_alpha_0.1975.png
3D,整库_w=4,4,合平均面积,45,0.6868,-2.3199,-1.6859,0.7098,45星_Ridge_CV-R2_0.6868_OOT-SMOOTH-R2_-2.3199_OOT-RAW-R2_-1.6859_Params_alpha_0.7098.png
3D_V,整库_w=5,5,合平均面积,13,0.4209,-2.3209,-1.6885,0.1,13星_Ridge_CV-R2_0.4209_OOT-SMOOTH-R2_-2.3209_OOT-RAW-R2_-1.6885_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,28,0.8141,-2.3468,-1.6946,0.1,28星_Ridge_CV-R2_0.8141_OOT-SMOOTH-R2_-2.3468_OOT-RAW-R2_-1.6946_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,39,0.7718,-2.3464,-1.7027,0.1,39星_Ridge_CV-R2_0.7718_OOT-SMOOTH-R2_-2.3464_OOT-RAW-R2_-1.7027_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,29,0.8053,-2.364,-1.7068,0.1,29星_Ridge_CV-R2_0.8053_OOT-SMOOTH-R2_-2.3640_OOT-RAW-R2_-1.7068_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,37,0.7319,-2.3483,-1.7131,0.1,37星_Ridge_CV-R2_0.7319_OOT-SMOOTH-R2_-2.3483_OOT-RAW-R2_-1.7131_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,48,0.6233,-2.3433,-1.7158,25.2304,48星_Ridge_CV-R2_0.6233_OOT-SMOOTH-R2_-2.3433_OOT-RAW-R2_-1.7158_Params_alpha_25.2304.png
3D_V,整库_w=4,4,合平均面积,39,0.7282,-2.3478,-1.7168,0.5928,39星_Ridge_CV-R2_0.7282_OOT-SMOOTH-R2_-2.3478_OOT-RAW-R2_-1.7168_Params_alpha_0.5928.png
6D,整库_w=5,5,合平均面积,51,0.6091,-2.3532,-1.7218,30.8102,51星_Ridge_CV-R2_0.6091_OOT-SMOOTH-R2_-2.3532_OOT-RAW-R2_-1.7218_Params_alpha_30.8102.png
3D,整库_w=4,4,合平均面积,50,0.62,-2.4179,-1.7549,1.9062,50星_Ridge_CV-R2_0.6200_OOT-SMOOTH-R2_-2.4179_OOT-RAW-R2_-1.7549_Params_alpha_1.9062.png
3D,整库_w=4,4,合数,19,0.7761,-2.4655,-1.7802,0.1,19星_Ridge_CV-R2_0.7761_OOT-SMOOTH-R2_-2.4655_OOT-RAW-R2_-1.7802_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,47,0.8372,-2.4665,-1.7845,0.1,47星_Ridge_CV-R2_0.8372_OOT-SMOOTH-R2_-2.4665_OOT-RAW-R2_-1.7845_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,49,0.6308,-2.4877,-1.8032,2.5642,49星_Ridge_CV-R2_0.6308_OOT-SMOOTH-R2_-2.4877_OOT-RAW-R2_-1.8032_Params_alpha_2.5642.png
3D_V,整库_w=5,5,合平均面积,45,0.7327,-2.4644,-1.8095,0.7004,45星_Ridge_CV-R2_0.7327_OOT-SMOOTH-R2_-2.4644_OOT-RAW-R2_-1.8095_Params_alpha_0.7004.png
3D_V,整库_w=5,5,合平均面积,54,0.667,-2.4881,-1.8165,2.4564,54星_Ridge_CV-R2_0.6670_OOT-SMOOTH-R2_-2.4881_OOT-RAW-R2_-1.8165_Params_alpha_2.4564.png
3D,整库_w=4,4,合平均面积,17,0.537,-2.5253,-1.8303,0.1,17星_Ridge_CV-R2_0.5370_OOT-SMOOTH-R2_-2.5253_OOT-RAW-R2_-1.8303_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,37,0.7352,-2.5063,-1.8345,0.5781,37星_Ridge_CV-R2_0.7352_OOT-SMOOTH-R2_-2.5063_OOT-RAW-R2_-1.8345_Params_alpha_0.5781.png
3D,整库_w=5,5,合面积,31,0.8013,-2.555,-1.8449,0.1,31星_Ridge_CV-R2_0.8013_OOT-SMOOTH-R2_-2.5550_OOT-RAW-R2_-1.8449_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,47,0.6483,-2.557,-1.8562,1.3962,47星_Ridge_CV-R2_0.6483_OOT-SMOOTH-R2_-2.5570_OOT-RAW-R2_-1.8562_Params_alpha_1.3962.png
6D,整库_w=5,5,合面积,39,0.8576,-2.5465,-1.863,0.1,39星_Ridge_CV-R2_0.8576_OOT-SMOOTH-R2_-2.5465_OOT-RAW-R2_-1.8630_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,49,0.6168,-2.5465,-1.864,26.1356,49星_Ridge_CV-R2_0.6168_OOT-SMOOTH-R2_-2.5465_OOT-RAW-R2_-1.8640_Params_alpha_26.1356.png
3D,整库_w=5,5,合面积,45,0.835,-2.6065,-1.8861,0.1,45星_Ridge_CV-R2_0.8350_OOT-SMOOTH-R2_-2.6065_OOT-RAW-R2_-1.8861_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,35,0.7913,-2.6119,-1.8886,0.24,35星_Ridge_CV-R2_0.7913_OOT-SMOOTH-R2_-2.6119_OOT-RAW-R2_-1.8886_Params_alpha_0.2400.png
3D,整库_w=5,5,合面积,46,0.8362,-2.6146,-1.8923,0.1,46星_Ridge_CV-R2_0.8362_OOT-SMOOTH-R2_-2.6146_OOT-RAW-R2_-1.8923_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,50,0.6164,-2.5863,-1.8929,27.3265,50星_Ridge_CV-R2_0.6164_OOT-SMOOTH-R2_-2.5863_OOT-RAW-R2_-1.8929_Params_alpha_27.3265.png
3D,整库_w=5,5,合面积,54,0.8192,-2.6214,-1.905,0.1233,54星_Ridge_CV-R2_0.8192_OOT-SMOOTH-R2_-2.6214_OOT-RAW-R2_-1.9050_Params_alpha_0.1233.png
3D_V,整库_w=5,5,合平均面积,46,0.7277,-2.6052,-1.9126,0.6815,46星_Ridge_CV-R2_0.7277_OOT-SMOOTH-R2_-2.6052_OOT-RAW-R2_-1.9126_Params_alpha_0.6815.png
3D_V,整库_w=4,4,合数,31,0.8395,-2.6135,-1.9237,0.1,31星_Ridge_CV-R2_0.8395_OOT-SMOOTH-R2_-2.6135_OOT-RAW-R2_-1.9237_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,14,0.6803,-2.6109,-1.9259,0.1,14星_Ridge_CV-R2_0.6803_OOT-SMOOTH-R2_-2.6109_OOT-RAW-R2_-1.9259_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,20,0.7714,-2.684,-1.9392,0.1726,20星_Ridge_CV-R2_0.7714_OOT-SMOOTH-R2_-2.6840_OOT-RAW-R2_-1.9392_Params_alpha_0.1726.png
3D,整库_w=5,5,合面积,26,0.7918,-2.7014,-1.9578,0.6056,26星_Ridge_CV-R2_0.7918_OOT-SMOOTH-R2_-2.7014_OOT-RAW-R2_-1.9578_Params_alpha_0.6056.png
3D,整库_w=5,5,合平均面积,31,0.758,-2.676,-1.958,0.1,31星_Ridge_CV-R2_0.7580_OOT-SMOOTH-R2_-2.6760_OOT-RAW-R2_-1.9580_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,33,0.7939,-2.7111,-1.959,0.1,33星_Ridge_CV-R2_0.7939_OOT-SMOOTH-R2_-2.7111_OOT-RAW-R2_-1.9590_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,32,0.8005,-2.7146,-1.9609,0.1,32星_Ridge_CV-R2_0.8005_OOT-SMOOTH-R2_-2.7146_OOT-RAW-R2_-1.9609_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,30,0.6979,-2.705,-1.9766,3.1024,30星_Ridge_CV-R2_0.6979_OOT-SMOOTH-R2_-2.7050_OOT-RAW-R2_-1.9766_Params_alpha_3.1024.png
6D,整库_w=5,5,合平均面积,29,0.6855,-2.7086,-1.9791,4.2918,29星_Ridge_CV-R2_0.6855_OOT-SMOOTH-R2_-2.7086_OOT-RAW-R2_-1.9791_Params_alpha_4.2918.png
3D_V,整库_w=5,5,合平均面积,50,0.7139,-2.722,-1.9984,0.9067,50星_Ridge_CV-R2_0.7139_OOT-SMOOTH-R2_-2.7220_OOT-RAW-R2_-1.9984_Params_alpha_0.9067.png
3D,整库_w=5,5,合面积,53,0.8265,-2.7506,-1.9991,0.1231,53星_Ridge_CV-R2_0.8265_OOT-SMOOTH-R2_-2.7506_OOT-RAW-R2_-1.9991_Params_alpha_0.1231.png
3D,整库_w=4,4,合平均面积,16,0.542,-2.7684,-2.0053,0.1,16星_Ridge_CV-R2_0.5420_OOT-SMOOTH-R2_-2.7684_OOT-RAW-R2_-2.0053_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,30,0.7629,-2.7458,-2.0072,0.1,30星_Ridge_CV-R2_0.7629_OOT-SMOOTH-R2_-2.7458_OOT-RAW-R2_-2.0072_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,52,0.8281,-2.7866,-2.0251,0.1205,52星_Ridge_CV-R2_0.8281_OOT-SMOOTH-R2_-2.7866_OOT-RAW-R2_-2.0251_Params_alpha_0.1205.png
3D,整库_w=5,5,合面积,49,0.8329,-2.7975,-2.0265,0.1,49星_Ridge_CV-R2_0.8329_OOT-SMOOTH-R2_-2.7975_OOT-RAW-R2_-2.0265_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,24,0.7937,-2.7994,-2.0282,0.3732,24星_Ridge_CV-R2_0.7937_OOT-SMOOTH-R2_-2.7994_OOT-RAW-R2_-2.0282_Params_alpha_0.3732.png
3D,整库_w=5,5,合面积,48,0.8335,-2.8131,-2.0377,0.1,48星_Ridge_CV-R2_0.8335_OOT-SMOOTH-R2_-2.8131_OOT-RAW-R2_-2.0377_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,43,0.7141,-2.8303,-2.0423,0.1,43星_Ridge_CV-R2_0.7141_OOT-SMOOTH-R2_-2.8303_OOT-RAW-R2_-2.0423_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,21,0.6401,-2.7833,-2.0443,0.1,21星_Ridge_CV-R2_0.6401_OOT-SMOOTH-R2_-2.7833_OOT-RAW-R2_-2.0443_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,17,0.7571,-2.8381,-2.0471,0.1,17星_Ridge_CV-R2_0.7571_OOT-SMOOTH-R2_-2.8381_OOT-RAW-R2_-2.0471_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,20,0.7677,-2.8382,-2.0503,0.1,20星_Ridge_CV-R2_0.7677_OOT-SMOOTH-R2_-2.8382_OOT-RAW-R2_-2.0503_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,48,0.6339,-2.8445,-2.0644,2.1521,48星_Ridge_CV-R2_0.6339_OOT-SMOOTH-R2_-2.8445_OOT-RAW-R2_-2.0644_Params_alpha_2.1521.png
3D,整库_w=5,5,合平均面积,22,0.6265,-2.8108,-2.0645,0.1,22星_Ridge_CV-R2_0.6265_OOT-SMOOTH-R2_-2.8108_OOT-RAW-R2_-2.0645_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,29,0.745,-2.8715,-2.082,0.5559,29星_Ridge_CV-R2_0.7450_OOT-SMOOTH-R2_-2.8715_OOT-RAW-R2_-2.0820_Params_alpha_0.5559.png
3D,整库_w=5,5,合面积,34,0.7966,-2.9012,-2.0984,0.1,34星_Ridge_CV-R2_0.7966_OOT-SMOOTH-R2_-2.9012_OOT-RAW-R2_-2.0984_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,25,0.792,-2.9326,-2.1254,0.4609,25星_Ridge_CV-R2_0.7920_OOT-SMOOTH-R2_-2.9326_OOT-RAW-R2_-2.1254_Params_alpha_0.4609.png
3D,整库_w=5,5,合面积,50,0.828,-2.935,-2.1268,0.1051,50星_Ridge_CV-R2_0.8280_OOT-SMOOTH-R2_-2.9350_OOT-RAW-R2_-2.1268_Params_alpha_0.1051.png
3D_V,整库_w=4,4,合面积,42,0.7009,-2.9488,-2.1289,0.7499,42星_Ridge_CV-R2_0.7009_OOT-SMOOTH-R2_-2.9488_OOT-RAW-R2_-2.1289_Params_alpha_0.7499.png
3D,整库_w=4,4,合平均面积,44,0.6885,-2.9193,-2.1304,0.1,44星_Ridge_CV-R2_0.6885_OOT-SMOOTH-R2_-2.9193_OOT-RAW-R2_-2.1304_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,15,0.7837,-2.9197,-2.1341,0.1,15星_Ridge_CV-R2_0.7837_OOT-SMOOTH-R2_-2.9197_OOT-RAW-R2_-2.1341_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,40,0.7703,-2.9467,-2.148,0.1,40星_Ridge_CV-R2_0.7703_OOT-SMOOTH-R2_-2.9467_OOT-RAW-R2_-2.1480_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,22,0.7927,-2.9944,-2.1701,0.5181,22星_Ridge_CV-R2_0.7927_OOT-SMOOTH-R2_-2.9944_OOT-RAW-R2_-2.1701_Params_alpha_0.5181.png
3D,整库_w=4,4,合平均面积,37,0.7762,-2.9813,-2.1798,0.1,37星_Ridge_CV-R2_0.7762_OOT-SMOOTH-R2_-2.9813_OOT-RAW-R2_-2.1798_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,21,0.7638,-3.0355,-2.1938,0.1,21星_Ridge_CV-R2_0.7638_OOT-SMOOTH-R2_-3.0355_OOT-RAW-R2_-2.1938_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,14,0.5725,-3.0342,-2.1976,0.1,14星_Ridge_CV-R2_0.5725_OOT-SMOOTH-R2_-3.0342_OOT-RAW-R2_-2.1976_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,23,0.7972,-3.0326,-2.1979,0.3231,23星_Ridge_CV-R2_0.7972_OOT-SMOOTH-R2_-3.0326_OOT-RAW-R2_-2.1979_Params_alpha_0.3231.png
3D_V,整库_w=4,4,合平均面积,35,0.7436,-3.0009,-2.1989,0.5501,35星_Ridge_CV-R2_0.7436_OOT-SMOOTH-R2_-3.0009_OOT-RAW-R2_-2.1989_Params_alpha_0.5501.png
3D,整库_w=4,4,合面积,19,0.7599,-3.0457,-2.2009,0.1349,19星_Ridge_CV-R2_0.7599_OOT-SMOOTH-R2_-3.0457_OOT-RAW-R2_-2.2009_Params_alpha_0.1349.png
3D_V,整库_w=4,4,合数,32,0.8368,-3.0114,-2.2164,0.1,32星_Ridge_CV-R2_0.8368_OOT-SMOOTH-R2_-3.0114_OOT-RAW-R2_-2.2164_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,22,0.75,-3.0839,-2.2289,0.1,22星_Ridge_CV-R2_0.7500_OOT-SMOOTH-R2_-3.0839_OOT-RAW-R2_-2.2289_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,53,0.7039,-3.0669,-2.2371,0.1,53星_Ridge_CV-R2_0.7039_OOT-SMOOTH-R2_-3.0669_OOT-RAW-R2_-2.2371_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,20,0.6338,-3.0923,-2.2423,0.1,20星_Ridge_CV-R2_0.6338_OOT-SMOOTH-R2_-3.0923_OOT-RAW-R2_-2.2423_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,43,0.7222,-3.0915,-2.2575,0.1,43星_Ridge_CV-R2_0.7222_OOT-SMOOTH-R2_-3.0915_OOT-RAW-R2_-2.2575_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,32,0.7293,-3.0922,-2.2588,0.1,32星_Ridge_CV-R2_0.7293_OOT-SMOOTH-R2_-3.0922_OOT-RAW-R2_-2.2588_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,34,0.7134,-3.1342,-2.2778,0.1,34星_Ridge_CV-R2_0.7134_OOT-SMOOTH-R2_-3.1342_OOT-RAW-R2_-2.2778_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,15,0.5591,-3.1508,-2.2829,0.1,15星_Ridge_CV-R2_0.5591_OOT-SMOOTH-R2_-3.1508_OOT-RAW-R2_-2.2829_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,21,0.7936,-3.2195,-2.334,0.6138,21星_Ridge_CV-R2_0.7936_OOT-SMOOTH-R2_-3.2195_OOT-RAW-R2_-2.3340_Params_alpha_0.6138.png
3D_V,整库_w=4,4,合面积,45,0.7598,-3.2347,-2.3372,0.9098,45星_Ridge_CV-R2_0.7598_OOT-SMOOTH-R2_-3.2347_OOT-RAW-R2_-2.3372_Params_alpha_0.9098.png
6D,整库_w=5,5,合面积,43,0.8455,-3.2201,-2.3563,0.1,43星_Ridge_CV-R2_0.8455_OOT-SMOOTH-R2_-3.2201_OOT-RAW-R2_-2.3563_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,29,0.7851,-3.2172,-2.3607,0.1,29星_Ridge_CV-R2_0.7851_OOT-SMOOTH-R2_-3.2172_OOT-RAW-R2_-2.3607_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,44,0.7143,-3.2675,-2.3616,0.91,44星_Ridge_CV-R2_0.7143_OOT-SMOOTH-R2_-3.2675_OOT-RAW-R2_-2.3616_Params_alpha_0.9100.png
3D,整库_w=5,5,合平均面积,32,0.7539,-3.244,-2.3755,0.1,32星_Ridge_CV-R2_0.7539_OOT-SMOOTH-R2_-3.2440_OOT-RAW-R2_-2.3755_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,20,0.7886,-3.2893,-2.3824,0.2471,20星_Ridge_CV-R2_0.7886_OOT-SMOOTH-R2_-3.2893_OOT-RAW-R2_-2.3824_Params_alpha_0.2471.png
3D_V,整库_w=4,4,合面积,41,0.7159,-3.302,-2.3874,0.1,41星_Ridge_CV-R2_0.7159_OOT-SMOOTH-R2_-3.3020_OOT-RAW-R2_-2.3874_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,19,0.6338,-3.2919,-2.3877,0.1,19星_Ridge_CV-R2_0.6338_OOT-SMOOTH-R2_-3.2919_OOT-RAW-R2_-2.3877_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,36,0.7777,-3.2706,-2.3931,0.1,36星_Ridge_CV-R2_0.7777_OOT-SMOOTH-R2_-3.2706_OOT-RAW-R2_-2.3931_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,15,0.7686,-3.314,-2.3957,0.1,15星_Ridge_CV-R2_0.7686_OOT-SMOOTH-R2_-3.3140_OOT-RAW-R2_-2.3957_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,16,0.7579,-3.326,-2.403,0.1,16星_Ridge_CV-R2_0.7579_OOT-SMOOTH-R2_-3.3260_OOT-RAW-R2_-2.4030_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,38,0.7286,-3.289,-2.4085,0.4797,38星_Ridge_CV-R2_0.7286_OOT-SMOOTH-R2_-3.2890_OOT-RAW-R2_-2.4085_Params_alpha_0.4797.png
3D_V,整库_w=4,4,合平均面积,36,0.7444,-3.2954,-2.414,0.4751,36星_Ridge_CV-R2_0.7444_OOT-SMOOTH-R2_-3.2954_OOT-RAW-R2_-2.4140_Params_alpha_0.4751.png
3D_V,整库_w=5,5,合平均面积,48,0.7221,-3.3001,-2.4219,0.7199,48星_Ridge_CV-R2_0.7221_OOT-SMOOTH-R2_-3.3001_OOT-RAW-R2_-2.4219_Params_alpha_0.7199.png
3D_V,整库_w=5,5,合平均面积,47,0.719,-3.3103,-2.4293,0.6069,47星_Ridge_CV-R2_0.7190_OOT-SMOOTH-R2_-3.3103_OOT-RAW-R2_-2.4293_Params_alpha_0.6069.png
3D_V,整库_w=4,4,合平均面积,54,0.5335,-3.3627,-2.4352,5.0546,54星_Ridge_CV-R2_0.5335_OOT-SMOOTH-R2_-3.3627_OOT-RAW-R2_-2.4352_Params_alpha_5.0546.png
3D_V,整库_w=4,4,合面积,46,0.761,-3.4128,-2.4671,0.9747,46星_Ridge_CV-R2_0.7610_OOT-SMOOTH-R2_-3.4128_OOT-RAW-R2_-2.4671_Params_alpha_0.9747.png
3D,整库_w=5,5,合面积,19,0.7896,-3.4259,-2.4814,0.2497,19星_Ridge_CV-R2_0.7896_OOT-SMOOTH-R2_-3.4259_OOT-RAW-R2_-2.4814_Params_alpha_0.2497.png
6D,整库_w=5,5,合面积,44,0.8378,-3.446,-2.5216,0.1,44星_Ridge_CV-R2_0.8378_OOT-SMOOTH-R2_-3.4460_OOT-RAW-R2_-2.5216_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,52,0.7045,-3.5121,-2.5686,0.1,52星_Ridge_CV-R2_0.7045_OOT-SMOOTH-R2_-3.5121_OOT-RAW-R2_-2.5686_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,38,0.7628,-3.5263,-2.5797,0.1,38星_Ridge_CV-R2_0.7628_OOT-SMOOTH-R2_-3.5263_OOT-RAW-R2_-2.5797_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,42,0.7335,-3.5337,-2.5812,0.1,42星_Ridge_CV-R2_0.7335_OOT-SMOOTH-R2_-3.5337_OOT-RAW-R2_-2.5812_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,43,0.7098,-3.5676,-2.6097,0.6343,43星_Ridge_CV-R2_0.7098_OOT-SMOOTH-R2_-3.5676_OOT-RAW-R2_-2.6097_Params_alpha_0.6343.png
3D_V,整库_w=4,4,合面积,53,0.7438,-3.619,-2.6165,3.4689,53星_Ridge_CV-R2_0.7438_OOT-SMOOTH-R2_-3.6190_OOT-RAW-R2_-2.6165_Params_alpha_3.4689.png
6D,整库_w=5,5,合平均面积,41,0.7047,-3.5958,-2.6279,0.1,41星_Ridge_CV-R2_0.7047_OOT-SMOOTH-R2_-3.5958_OOT-RAW-R2_-2.6279_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,41,0.7485,-3.6019,-2.6308,0.1,41星_Ridge_CV-R2_0.7485_OOT-SMOOTH-R2_-3.6019_OOT-RAW-R2_-2.6308_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,44,0.7396,-3.6653,-2.6513,0.1,44星_Ridge_CV-R2_0.7396_OOT-SMOOTH-R2_-3.6653_OOT-RAW-R2_-2.6513_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,38,0.8296,-3.6694,-2.6624,0.1,38星_Ridge_CV-R2_0.8296_OOT-SMOOTH-R2_-3.6694_OOT-RAW-R2_-2.6624_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,49,0.7557,-3.6994,-2.676,2.1549,49星_Ridge_CV-R2_0.7557_OOT-SMOOTH-R2_-3.6994_OOT-RAW-R2_-2.6760_Params_alpha_2.1549.png
3D,整库_w=4,4,合平均面积,18,0.6373,-3.7078,-2.6889,0.1,18星_Ridge_CV-R2_0.6373_OOT-SMOOTH-R2_-3.7078_OOT-RAW-R2_-2.6889_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,51,0.7472,-3.7307,-2.6984,2.3479,51星_Ridge_CV-R2_0.7472_OOT-SMOOTH-R2_-3.7307_OOT-RAW-R2_-2.6984_Params_alpha_2.3479.png
3D_V,整库_w=4,4,合面积,54,0.7427,-3.7355,-2.7024,2.7423,54星_Ridge_CV-R2_0.7427_OOT-SMOOTH-R2_-3.7355_OOT-RAW-R2_-2.7024_Params_alpha_2.7423.png
3D_V,整库_w=4,4,合面积,50,0.7538,-3.7391,-2.7051,2.2968,50星_Ridge_CV-R2_0.7538_OOT-SMOOTH-R2_-3.7391_OOT-RAW-R2_-2.7051_Params_alpha_2.2968.png
3D,整库_w=4,4,合平均面积,39,0.7644,-3.7114,-2.7104,0.1,39星_Ridge_CV-R2_0.7644_OOT-SMOOTH-R2_-3.7114_OOT-RAW-R2_-2.7104_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,47,0.7579,-3.7635,-2.7231,1.6736,47星_Ridge_CV-R2_0.7579_OOT-SMOOTH-R2_-3.7635_OOT-RAW-R2_-2.7231_Params_alpha_1.6736.png
3D,整库_w=4,4,合数,23,0.7481,-3.8226,-2.7648,0.1,23星_Ridge_CV-R2_0.7481_OOT-SMOOTH-R2_-3.8226_OOT-RAW-R2_-2.7648_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,48,0.7521,-3.8226,-2.7657,1.7139,48星_Ridge_CV-R2_0.7521_OOT-SMOOTH-R2_-3.8226_OOT-RAW-R2_-2.7657_Params_alpha_1.7139.png
