维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=4,4,合面积,58,0.5083,-0.4124,-0.3147,24.3953,58星_Ridge_CV-R2_0.5083_OOT-SMOOTH-R2_-0.4124_OOT-RAW-R2_-0.3147_Params_alpha_24.3953.png
3D,整库_w=4,4,合面积,41,0.7272,-0.468,-0.3433,0.1,41星_Ridge_CV-R2_0.7272_OOT-SMOOTH-R2_-0.4680_OOT-RAW-R2_-0.3433_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,28,0.7061,-0.4622,-0.3476,0.1,28星_Ridge_CV-R2_0.7061_OOT-SMOOTH-R2_-0.4622_OOT-RAW-R2_-0.3476_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,44,0.7081,-0.4809,-0.3548,0.1,44星_Ridge_CV-R2_0.7081_OOT-SMOOTH-R2_-0.4809_OOT-RAW-R2_-0.3548_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,26,0.6856,-0.474,-0.3554,0.1,26星_Ridge_CV-R2_0.6856_OOT-SMOOTH-R2_-0.4740_OOT-RAW-R2_-0.3554_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,11,0.6246,-0.4929,-0.3601,0.1,11星_Ridge_CV-R2_0.6246_OOT-SMOOTH-R2_-0.4929_OOT-RAW-R2_-0.3601_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,38,0.6008,-0.4763,-0.3636,0.217,38星_Ridge_CV-R2_0.6008_OOT-SMOOTH-R2_-0.4763_OOT-RAW-R2_-0.3636_Params_alpha_0.2170.png
3D_V,整库_w=4,4,合面积,23,0.6619,-0.4803,-0.3638,0.2499,23星_Ridge_CV-R2_0.6619_OOT-SMOOTH-R2_-0.4803_OOT-RAW-R2_-0.3638_Params_alpha_0.2499.png
3D_V,整库_w=4,4,合面积,17,0.6855,-0.5006,-0.3774,0.1305,17星_Ridge_CV-R2_0.6855_OOT-SMOOTH-R2_-0.5006_OOT-RAW-R2_-0.3774_Params_alpha_0.1305.png
3D,整库_w=5,5,合平均面积,27,0.7108,-0.5067,-0.3817,0.1,27星_Ridge_CV-R2_0.7108_OOT-SMOOTH-R2_-0.5067_OOT-RAW-R2_-0.3817_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,12,0.6182,-0.5248,-0.3843,0.1,12星_Ridge_CV-R2_0.6182_OOT-SMOOTH-R2_-0.5248_OOT-RAW-R2_-0.3843_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,26,0.7224,-0.5207,-0.3866,0.1,26星_Ridge_CV-R2_0.7224_OOT-SMOOTH-R2_-0.5207_OOT-RAW-R2_-0.3866_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,54,0.5197,-0.5076,-0.387,21.1059,54星_Ridge_CV-R2_0.5197_OOT-SMOOTH-R2_-0.5076_OOT-RAW-R2_-0.3870_Params_alpha_21.1059.png
3D_V,整库_w=4,4,合面积,42,0.5753,-0.5077,-0.3874,0.5149,42星_Ridge_CV-R2_0.5753_OOT-SMOOTH-R2_-0.5077_OOT-RAW-R2_-0.3874_Params_alpha_0.5149.png
6D,整库_w=5,5,合面积,11,0.684,-0.5303,-0.3887,0.1,11星_Ridge_CV-R2_0.6840_OOT-SMOOTH-R2_-0.5303_OOT-RAW-R2_-0.3887_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,28,0.7087,-0.5318,-0.3948,0.1,28星_Ridge_CV-R2_0.7087_OOT-SMOOTH-R2_-0.5318_OOT-RAW-R2_-0.3948_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,27,0.7151,-0.5341,-0.3968,0.1,27星_Ridge_CV-R2_0.7151_OOT-SMOOTH-R2_-0.5341_OOT-RAW-R2_-0.3968_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,14,0.6199,-0.5442,-0.3989,0.1,14星_Ridge_CV-R2_0.6199_OOT-SMOOTH-R2_-0.5442_OOT-RAW-R2_-0.3989_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,13,0.6309,-0.555,-0.4067,0.1,13星_Ridge_CV-R2_0.6309_OOT-SMOOTH-R2_-0.5550_OOT-RAW-R2_-0.4067_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,9,0.6959,-0.5527,-0.407,0.1,9星_Ridge_CV-R2_0.6959_OOT-SMOOTH-R2_-0.5527_OOT-RAW-R2_-0.4070_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,34,0.6079,-0.5445,-0.4156,0.1,34星_Ridge_CV-R2_0.6079_OOT-SMOOTH-R2_-0.5445_OOT-RAW-R2_-0.4156_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,45,0.7081,-0.5645,-0.4172,0.1,45星_Ridge_CV-R2_0.7081_OOT-SMOOTH-R2_-0.5645_OOT-RAW-R2_-0.4172_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,15,0.6852,-0.5686,-0.4194,0.1,15星_Ridge_CV-R2_0.6852_OOT-SMOOTH-R2_-0.5686_OOT-RAW-R2_-0.4194_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,49,0.4764,-0.5794,-0.4277,13.3222,49星_Ridge_CV-R2_0.4764_OOT-SMOOTH-R2_-0.5794_OOT-RAW-R2_-0.4277_Params_alpha_13.3222.png
3D_V,整库_w=5,5,合数,9,0.5451,-0.5805,-0.4278,0.1,9星_Ridge_CV-R2_0.5451_OOT-SMOOTH-R2_-0.5805_OOT-RAW-R2_-0.4278_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,19,0.7045,-0.5864,-0.4331,0.1,19星_Ridge_CV-R2_0.7045_OOT-SMOOTH-R2_-0.5864_OOT-RAW-R2_-0.4331_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,25,0.6889,-0.5776,-0.4384,0.1,25星_Ridge_CV-R2_0.6889_OOT-SMOOTH-R2_-0.5776_OOT-RAW-R2_-0.4384_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,10,0.6766,-0.5945,-0.4385,0.1,10星_Ridge_CV-R2_0.6766_OOT-SMOOTH-R2_-0.5945_OOT-RAW-R2_-0.4385_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,10,0.6352,-0.603,-0.4415,32.8016,10星_Ridge_CV-R2_0.6352_OOT-SMOOTH-R2_-0.6030_OOT-RAW-R2_-0.4415_Params_alpha_32.8016.png
3D_V,整库_w=5,5,合数,10,0.5406,-0.6037,-0.4446,0.1,10星_Ridge_CV-R2_0.5406_OOT-SMOOTH-R2_-0.6037_OOT-RAW-R2_-0.4446_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,40,0.733,-0.6077,-0.4477,0.1,40星_Ridge_CV-R2_0.7330_OOT-SMOOTH-R2_-0.6077_OOT-RAW-R2_-0.4477_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,48,0.4785,-0.6084,-0.4493,11.3041,48星_Ridge_CV-R2_0.4785_OOT-SMOOTH-R2_-0.6084_OOT-RAW-R2_-0.4493_Params_alpha_11.3041.png
3D_V,整库_w=4,4,合平均面积,10,0.5699,-0.5999,-0.4538,0.1,10星_Ridge_CV-R2_0.5699_OOT-SMOOTH-R2_-0.5999_OOT-RAW-R2_-0.4538_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,17,0.7174,-0.6215,-0.4607,0.1,17星_Ridge_CV-R2_0.7174_OOT-SMOOTH-R2_-0.6215_OOT-RAW-R2_-0.4607_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,20,0.6984,-0.6258,-0.4623,0.1,20星_Ridge_CV-R2_0.6984_OOT-SMOOTH-R2_-0.6258_OOT-RAW-R2_-0.4623_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,52,0.4661,-0.6254,-0.4625,14.4212,52星_Ridge_CV-R2_0.4661_OOT-SMOOTH-R2_-0.6254_OOT-RAW-R2_-0.4625_Params_alpha_14.4212.png
3D,整库_w=4,4,合面积,39,0.7327,-0.6346,-0.4681,0.1,39星_Ridge_CV-R2_0.7327_OOT-SMOOTH-R2_-0.6346_OOT-RAW-R2_-0.4681_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,45,0.5672,-0.6168,-0.4698,0.3651,45星_Ridge_CV-R2_0.5672_OOT-SMOOTH-R2_-0.6168_OOT-RAW-R2_-0.4698_Params_alpha_0.3651.png
3D_V,整库_w=4,4,合面积,43,0.5734,-0.6228,-0.4741,0.3336,43星_Ridge_CV-R2_0.5734_OOT-SMOOTH-R2_-0.6228_OOT-RAW-R2_-0.4741_Params_alpha_0.3336.png
3D_V,整库_w=5,5,合平均面积,10,0.6431,-0.6523,-0.4801,0.1,10星_Ridge_CV-R2_0.6431_OOT-SMOOTH-R2_-0.6523_OOT-RAW-R2_-0.4801_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,11,0.5307,-0.6568,-0.4829,0.1,11星_Ridge_CV-R2_0.5307_OOT-SMOOTH-R2_-0.6568_OOT-RAW-R2_-0.4829_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,53,0.5255,-0.6374,-0.4838,19.4561,53星_Ridge_CV-R2_0.5255_OOT-SMOOTH-R2_-0.6374_OOT-RAW-R2_-0.4838_Params_alpha_19.4561.png
3D_V,整库_w=4,4,合面积,52,0.5279,-0.6442,-0.489,19.1741,52星_Ridge_CV-R2_0.5279_OOT-SMOOTH-R2_-0.6442_OOT-RAW-R2_-0.4890_Params_alpha_19.1741.png
3D_V,整库_w=5,5,合数,16,0.4967,-0.6764,-0.496,0.1,16星_Ridge_CV-R2_0.4967_OOT-SMOOTH-R2_-0.6764_OOT-RAW-R2_-0.4960_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,35,0.6063,-0.668,-0.5086,0.1,35星_Ridge_CV-R2_0.6063_OOT-SMOOTH-R2_-0.6680_OOT-RAW-R2_-0.5086_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,15,0.6521,-0.6935,-0.5242,0.1,15星_Ridge_CV-R2_0.6521_OOT-SMOOTH-R2_-0.6935_OOT-RAW-R2_-0.5242_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,51,0.4733,-0.7189,-0.532,12.3977,51星_Ridge_CV-R2_0.4733_OOT-SMOOTH-R2_-0.7189_OOT-RAW-R2_-0.5320_Params_alpha_12.3977.png
3D_V,整库_w=4,4,合面积,41,0.5895,-0.711,-0.5397,0.3035,41星_Ridge_CV-R2_0.5895_OOT-SMOOTH-R2_-0.7110_OOT-RAW-R2_-0.5397_Params_alpha_0.3035.png
3D_V,整库_w=5,5,合数,14,0.4969,-0.7343,-0.5405,0.1,14星_Ridge_CV-R2_0.4969_OOT-SMOOTH-R2_-0.7343_OOT-RAW-R2_-0.5405_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,20,0.6791,-0.7315,-0.5462,1.2407,20星_Ridge_CV-R2_0.6791_OOT-SMOOTH-R2_-0.7315_OOT-RAW-R2_-0.5462_Params_alpha_1.2407.png
3D_V,整库_w=5,5,合数,15,0.4999,-0.7585,-0.5574,0.1,15星_Ridge_CV-R2_0.4999_OOT-SMOOTH-R2_-0.7585_OOT-RAW-R2_-0.5574_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,50,0.4757,-0.7563,-0.56,12.8719,50星_Ridge_CV-R2_0.4757_OOT-SMOOTH-R2_-0.7563_OOT-RAW-R2_-0.5600_Params_alpha_12.8719.png
6D,整库_w=5,5,合平均面积,9,0.5746,-0.7766,-0.5768,0.1,9星_Ridge_CV-R2_0.5746_OOT-SMOOTH-R2_-0.7766_OOT-RAW-R2_-0.5768_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,9,0.6937,-0.7827,-0.5775,0.1,9星_Ridge_CV-R2_0.6937_OOT-SMOOTH-R2_-0.7827_OOT-RAW-R2_-0.5775_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,44,0.5686,-0.7764,-0.5898,0.311,44星_Ridge_CV-R2_0.5686_OOT-SMOOTH-R2_-0.7764_OOT-RAW-R2_-0.5898_Params_alpha_0.3110.png
3D_V,整库_w=5,5,合平均面积,17,0.6398,-0.7944,-0.5982,0.1,17星_Ridge_CV-R2_0.6398_OOT-SMOOTH-R2_-0.7944_OOT-RAW-R2_-0.5982_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,10,0.6889,-0.8122,-0.5995,0.1,10星_Ridge_CV-R2_0.6889_OOT-SMOOTH-R2_-0.8122_OOT-RAW-R2_-0.5995_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,50,0.538,-0.7997,-0.6037,15.5788,50星_Ridge_CV-R2_0.5380_OOT-SMOOTH-R2_-0.7997_OOT-RAW-R2_-0.6037_Params_alpha_15.5788.png
3D_V,整库_w=5,5,合平均面积,16,0.6452,-0.8141,-0.6127,0.1,16星_Ridge_CV-R2_0.6452_OOT-SMOOTH-R2_-0.8141_OOT-RAW-R2_-0.6127_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,39,0.599,-0.8162,-0.6183,0.2075,39星_Ridge_CV-R2_0.5990_OOT-SMOOTH-R2_-0.8162_OOT-RAW-R2_-0.6183_Params_alpha_0.2075.png
3D_V,整库_w=4,4,合面积,49,0.5434,-0.8327,-0.6287,18.2946,49星_Ridge_CV-R2_0.5434_OOT-SMOOTH-R2_-0.8327_OOT-RAW-R2_-0.6287_Params_alpha_18.2946.png
3D_V,整库_w=4,4,合面积,46,0.5615,-0.8343,-0.6301,16.8472,46星_Ridge_CV-R2_0.5615_OOT-SMOOTH-R2_-0.8343_OOT-RAW-R2_-0.6301_Params_alpha_16.8472.png
3D_V,整库_w=4,4,合面积,47,0.5504,-0.8347,-0.6305,15.5343,47星_Ridge_CV-R2_0.5504_OOT-SMOOTH-R2_-0.8347_OOT-RAW-R2_-0.6305_Params_alpha_15.5343.png
6D,整库_w=5,5,合面积,16,0.7295,-0.855,-0.632,0.1,16星_Ridge_CV-R2_0.7295_OOT-SMOOTH-R2_-0.8550_OOT-RAW-R2_-0.6320_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,15,0.7472,-0.8611,-0.6365,0.1,15星_Ridge_CV-R2_0.7472_OOT-SMOOTH-R2_-0.8611_OOT-RAW-R2_-0.6365_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,48,0.5492,-0.8545,-0.6449,16.2409,48星_Ridge_CV-R2_0.5492_OOT-SMOOTH-R2_-0.8545_OOT-RAW-R2_-0.6449_Params_alpha_16.2409.png
3D_V,整库_w=4,4,合数,11,0.6795,-0.8784,-0.6493,0.1,11星_Ridge_CV-R2_0.6795_OOT-SMOOTH-R2_-0.8784_OOT-RAW-R2_-0.6493_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,18,0.6783,-0.908,-0.6704,0.1,18星_Ridge_CV-R2_0.6783_OOT-SMOOTH-R2_-0.9080_OOT-RAW-R2_-0.6704_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,38,0.7344,-0.9127,-0.6764,0.1,38星_Ridge_CV-R2_0.7344_OOT-SMOOTH-R2_-0.9127_OOT-RAW-R2_-0.6764_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,9,0.5978,-0.9497,-0.7115,0.2808,9星_Ridge_CV-R2_0.5978_OOT-SMOOTH-R2_-0.9497_OOT-RAW-R2_-0.7115_Params_alpha_0.2808.png
3D,整库_w=4,4,合平均面积,12,0.6217,-0.9585,-0.7163,0.1,12星_Ridge_CV-R2_0.6217_OOT-SMOOTH-R2_-0.9585_OOT-RAW-R2_-0.7163_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,11,0.6217,-0.9591,-0.7166,0.1,11星_Ridge_CV-R2_0.6217_OOT-SMOOTH-R2_-0.9591_OOT-RAW-R2_-0.7166_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,51,0.5321,-0.9721,-0.7345,15.671,51星_Ridge_CV-R2_0.5321_OOT-SMOOTH-R2_-0.9721_OOT-RAW-R2_-0.7345_Params_alpha_15.6710.png
3D_V,整库_w=5,5,合平均面积,21,0.6671,-1.0104,-0.7582,0.1,21星_Ridge_CV-R2_0.6671_OOT-SMOOTH-R2_-1.0104_OOT-RAW-R2_-0.7582_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,13,0.6301,-1.0178,-0.7604,0.1,13星_Ridge_CV-R2_0.6301_OOT-SMOOTH-R2_-1.0178_OOT-RAW-R2_-0.7604_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,19,0.7228,-1.0395,-0.7723,0.1444,19星_Ridge_CV-R2_0.7228_OOT-SMOOTH-R2_-1.0395_OOT-RAW-R2_-0.7723_Params_alpha_0.1444.png
3D_V,整库_w=5,5,合数,17,0.5715,-1.0614,-0.7818,0.1,17星_Ridge_CV-R2_0.5715_OOT-SMOOTH-R2_-1.0614_OOT-RAW-R2_-0.7818_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,34,0.6822,-1.0845,-0.8081,0.1,34星_Ridge_CV-R2_0.6822_OOT-SMOOTH-R2_-1.0845_OOT-RAW-R2_-0.8081_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,15,0.668,-1.1034,-0.8144,4.3064,15星_Ridge_CV-R2_0.6680_OOT-SMOOTH-R2_-1.1034_OOT-RAW-R2_-0.8144_Params_alpha_4.3064.png
3D,整库_w=5,5,合面积,12,0.6713,-1.1104,-0.8217,0.3368,12星_Ridge_CV-R2_0.6713_OOT-SMOOTH-R2_-1.1104_OOT-RAW-R2_-0.8217_Params_alpha_0.3368.png
3D_V,整库_w=5,5,合平均面积,11,0.6505,-1.1165,-0.8271,0.1,11星_Ridge_CV-R2_0.6505_OOT-SMOOTH-R2_-1.1165_OOT-RAW-R2_-0.8271_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,20,0.7234,-1.1213,-0.8345,0.1306,20星_Ridge_CV-R2_0.7234_OOT-SMOOTH-R2_-1.1213_OOT-RAW-R2_-0.8345_Params_alpha_0.1306.png
3D_V,整库_w=4,4,合数,16,0.6514,-1.1368,-0.8393,4.0456,16星_Ridge_CV-R2_0.6514_OOT-SMOOTH-R2_-1.1368_OOT-RAW-R2_-0.8393_Params_alpha_4.0456.png
3D_V,整库_w=4,4,合数,14,0.6747,-1.196,-0.8835,3.5215,14星_Ridge_CV-R2_0.6747_OOT-SMOOTH-R2_-1.1960_OOT-RAW-R2_-0.8835_Params_alpha_3.5215.png
3D,整库_w=5,5,合面积,17,0.6781,-1.2013,-0.8902,0.404,17星_Ridge_CV-R2_0.6781_OOT-SMOOTH-R2_-1.2013_OOT-RAW-R2_-0.8902_Params_alpha_0.4040.png
6D,整库_w=5,5,合面积,18,0.7207,-1.2126,-0.9027,0.1,18星_Ridge_CV-R2_0.7207_OOT-SMOOTH-R2_-1.2126_OOT-RAW-R2_-0.9027_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,13,0.6905,-1.2649,-0.938,0.1,13星_Ridge_CV-R2_0.6905_OOT-SMOOTH-R2_-1.2649_OOT-RAW-R2_-0.9380_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,13,0.6429,-1.304,-0.9688,0.1,13星_Ridge_CV-R2_0.6429_OOT-SMOOTH-R2_-1.3040_OOT-RAW-R2_-0.9688_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,12,0.6514,-1.3069,-0.9705,0.1,12星_Ridge_CV-R2_0.6514_OOT-SMOOTH-R2_-1.3069_OOT-RAW-R2_-0.9705_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,9,0.6876,-1.3212,-0.9765,0.1,9星_Ridge_CV-R2_0.6876_OOT-SMOOTH-R2_-1.3212_OOT-RAW-R2_-0.9765_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,10,0.6806,-1.3408,-0.9911,0.1,10星_Ridge_CV-R2_0.6806_OOT-SMOOTH-R2_-1.3408_OOT-RAW-R2_-0.9911_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,14,0.6335,-1.3439,-0.9988,0.1,14星_Ridge_CV-R2_0.6335_OOT-SMOOTH-R2_-1.3439_OOT-RAW-R2_-0.9988_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,35,0.6903,-1.3971,-1.0412,0.1,35星_Ridge_CV-R2_0.6903_OOT-SMOOTH-R2_-1.3971_OOT-RAW-R2_-1.0412_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,18,0.5647,-1.4572,-1.0781,0.1,18星_Ridge_CV-R2_0.5647_OOT-SMOOTH-R2_-1.4572_OOT-RAW-R2_-1.0781_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,17,0.7371,-1.4396,-1.0787,0.1,17星_Ridge_CV-R2_0.7371_OOT-SMOOTH-R2_-1.4396_OOT-RAW-R2_-1.0787_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,12,0.6957,-1.4673,-1.0898,0.1,12星_Ridge_CV-R2_0.6957_OOT-SMOOTH-R2_-1.4673_OOT-RAW-R2_-1.0898_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,23,0.6891,-1.4521,-1.0915,0.1,23星_Ridge_CV-R2_0.6891_OOT-SMOOTH-R2_-1.4521_OOT-RAW-R2_-1.0915_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,16,0.6788,-1.4723,-1.092,0.8082,16星_Ridge_CV-R2_0.6788_OOT-SMOOTH-R2_-1.4723_OOT-RAW-R2_-1.0920_Params_alpha_0.8082.png
3D,整库_w=5,5,合面积,15,0.6821,-1.4727,-1.0922,0.7389,15星_Ridge_CV-R2_0.6821_OOT-SMOOTH-R2_-1.4727_OOT-RAW-R2_-1.0922_Params_alpha_0.7389.png
3D_V,整库_w=4,4,合面积,37,0.6131,-1.5039,-1.1339,0.1,37星_Ridge_CV-R2_0.6131_OOT-SMOOTH-R2_-1.5039_OOT-RAW-R2_-1.1339_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,12,0.701,-1.5422,-1.1405,0.1,12星_Ridge_CV-R2_0.7010_OOT-SMOOTH-R2_-1.5422_OOT-RAW-R2_-1.1405_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,24,0.6883,-1.523,-1.1447,0.1,24星_Ridge_CV-R2_0.6883_OOT-SMOOTH-R2_-1.5230_OOT-RAW-R2_-1.1447_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,13,0.6819,-1.5505,-1.1477,1.5739,13星_Ridge_CV-R2_0.6819_OOT-SMOOTH-R2_-1.5505_OOT-RAW-R2_-1.1477_Params_alpha_1.5739.png
3D,整库_w=4,4,合数,11,0.693,-1.5513,-1.1484,2.1172,11星_Ridge_CV-R2_0.6930_OOT-SMOOTH-R2_-1.5513_OOT-RAW-R2_-1.1484_Params_alpha_2.1172.png
3D_V,整库_w=4,4,合面积,40,0.5946,-1.5323,-1.1544,0.1,40星_Ridge_CV-R2_0.5946_OOT-SMOOTH-R2_-1.5323_OOT-RAW-R2_-1.1544_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,9,0.4586,-1.5381,-1.1552,0.1,9星_Ridge_CV-R2_0.4586_OOT-SMOOTH-R2_-1.5381_OOT-RAW-R2_-1.1552_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,12,0.6966,-1.5693,-1.1617,1.499,12星_Ridge_CV-R2_0.6966_OOT-SMOOTH-R2_-1.5693_OOT-RAW-R2_-1.1617_Params_alpha_1.4990.png
3D,整库_w=4,4,合数,13,0.6864,-1.592,-1.1777,0.1,13星_Ridge_CV-R2_0.6864_OOT-SMOOTH-R2_-1.5920_OOT-RAW-R2_-1.1777_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,36,0.6917,-1.5855,-1.1833,0.1,36星_Ridge_CV-R2_0.6917_OOT-SMOOTH-R2_-1.5855_OOT-RAW-R2_-1.1833_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,33,0.6996,-1.584,-1.1842,0.1,33星_Ridge_CV-R2_0.6996_OOT-SMOOTH-R2_-1.5840_OOT-RAW-R2_-1.1842_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,16,0.5586,-1.6155,-1.1968,0.1,16星_Ridge_CV-R2_0.5586_OOT-SMOOTH-R2_-1.6155_OOT-RAW-R2_-1.1968_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,20,0.7152,-1.6046,-1.2022,0.1,20星_Ridge_CV-R2_0.7152_OOT-SMOOTH-R2_-1.6046_OOT-RAW-R2_-1.2022_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,36,0.6204,-1.6024,-1.2076,0.1,36星_Ridge_CV-R2_0.6204_OOT-SMOOTH-R2_-1.6024_OOT-RAW-R2_-1.2076_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,21,0.6477,-1.6344,-1.2085,4.7666,21星_Ridge_CV-R2_0.6477_OOT-SMOOTH-R2_-1.6344_OOT-RAW-R2_-1.2085_Params_alpha_4.7666.png
3D,整库_w=5,5,合数,15,0.5607,-1.6365,-1.213,0.1,15星_Ridge_CV-R2_0.5607_OOT-SMOOTH-R2_-1.6365_OOT-RAW-R2_-1.2130_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,13,0.6229,-1.628,-1.2241,0.1,13星_Ridge_CV-R2_0.6229_OOT-SMOOTH-R2_-1.6280_OOT-RAW-R2_-1.2241_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,20,0.6477,-1.6618,-1.229,4.5231,20星_Ridge_CV-R2_0.6477_OOT-SMOOTH-R2_-1.6618_OOT-RAW-R2_-1.2290_Params_alpha_4.5231.png
3D,整库_w=4,4,合面积,37,0.6933,-1.6496,-1.232,0.1,37星_Ridge_CV-R2_0.6933_OOT-SMOOTH-R2_-1.6496_OOT-RAW-R2_-1.2320_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,13,0.666,-1.6692,-1.2388,0.1,13星_Ridge_CV-R2_0.6660_OOT-SMOOTH-R2_-1.6692_OOT-RAW-R2_-1.2388_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,19,0.6501,-1.7033,-1.2605,4.5802,19星_Ridge_CV-R2_0.6501_OOT-SMOOTH-R2_-1.7033_OOT-RAW-R2_-1.2605_Params_alpha_4.5802.png
3D_V,整库_w=4,4,合平均面积,12,0.6228,-1.682,-1.2643,0.1,12星_Ridge_CV-R2_0.6228_OOT-SMOOTH-R2_-1.6820_OOT-RAW-R2_-1.2643_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,11,0.6228,-1.682,-1.2643,0.1,11星_Ridge_CV-R2_0.6228_OOT-SMOOTH-R2_-1.6820_OOT-RAW-R2_-1.2643_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,48,0.7182,-1.868,-1.3956,0.1,48星_Ridge_CV-R2_0.7182_OOT-SMOOTH-R2_-1.8680_OOT-RAW-R2_-1.3956_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,22,0.7021,-1.8745,-1.3999,0.1,22星_Ridge_CV-R2_0.7021_OOT-SMOOTH-R2_-1.8745_OOT-RAW-R2_-1.3999_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,42,0.5972,-1.8666,-1.4001,1.2685,42星_Ridge_CV-R2_0.5972_OOT-SMOOTH-R2_-1.8666_OOT-RAW-R2_-1.4001_Params_alpha_1.2685.png
3D_V,整库_w=4,4,合数,18,0.6662,-1.9789,-1.4668,3.5712,18星_Ridge_CV-R2_0.6662_OOT-SMOOTH-R2_-1.9789_OOT-RAW-R2_-1.4668_Params_alpha_3.5712.png
