维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
6D,整库_w=5,5,合面积,18,0.7487,-2.2557,-1.677,0.0939,18星_Ridge_CV-R2_0.7487_OOT-SMOOTH-R2_-2.2557_OOT-RAW-R2_-1.6770_Params_alpha_0.0939.png
3D_V,整库_w=5,5,合数,35,0.8406,-2.2456,-1.681,0.026,35星_Ridge_CV-R2_0.8406_OOT-SMOOTH-R2_-2.2456_OOT-RAW-R2_-1.6810_Params_alpha_0.0260.png
3D_V,整库_w=5,5,合平均面积,22,0.6475,-2.2368,-1.6875,0.001,22星_Ridge_CV-R2_0.6475_OOT-SMOOTH-R2_-2.2368_OOT-RAW-R2_-1.6875_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,23,0.7814,-2.2828,-1.6985,0.0746,23星_Ridge_CV-R2_0.7814_OOT-SMOOTH-R2_-2.2828_OOT-RAW-R2_-1.6985_Params_alpha_0.0746.png
3D,整库_w=4,4,合面积,19,0.7253,-2.3346,-1.7345,0.0139,19星_Ridge_CV-R2_0.7253_OOT-SMOOTH-R2_-2.3346_OOT-RAW-R2_-1.7345_Params_alpha_0.0139.png
3D_V,整库_w=5,5,合平均面积,21,0.6545,-2.337,-1.7628,0.001,21星_Ridge_CV-R2_0.6545_OOT-SMOOTH-R2_-2.3370_OOT-RAW-R2_-1.7628_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,27,0.7733,-2.3841,-1.7807,0.001,27星_Ridge_CV-R2_0.7733_OOT-SMOOTH-R2_-2.3841_OOT-RAW-R2_-1.7807_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,12,0.6664,-2.5384,-1.8864,0.0054,12星_Ridge_CV-R2_0.6664_OOT-SMOOTH-R2_-2.5384_OOT-RAW-R2_-1.8864_Params_alpha_0.0054.png
3D,整库_w=5,5,合面积,25,0.7979,-2.558,-1.905,0.0568,25星_Ridge_CV-R2_0.7979_OOT-SMOOTH-R2_-2.5580_OOT-RAW-R2_-1.9050_Params_alpha_0.0568.png
3D_V,整库_w=5,5,合平均面积,20,0.671,-2.5405,-1.9157,0.001,20星_Ridge_CV-R2_0.6710_OOT-SMOOTH-R2_-2.5405_OOT-RAW-R2_-1.9157_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,26,0.7977,-2.6199,-1.9513,0.0544,26星_Ridge_CV-R2_0.7977_OOT-SMOOTH-R2_-2.6199_OOT-RAW-R2_-1.9513_Params_alpha_0.0544.png
3D_V,整库_w=4,4,合面积,11,0.6588,-2.6293,-1.968,0.0014,11星_Ridge_CV-R2_0.6588_OOT-SMOOTH-R2_-2.6293_OOT-RAW-R2_-1.9680_Params_alpha_0.0014.png
6D,整库_w=4,4,合平均面积,9,0.6589,-2.6763,-1.998,0.001,9星_Ridge_CV-R2_0.6589_OOT-SMOOTH-R2_-2.6763_OOT-RAW-R2_-1.9980_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,18,0.7054,-2.6824,-2.0222,0.001,18星_Ridge_CV-R2_0.7054_OOT-SMOOTH-R2_-2.6824_OOT-RAW-R2_-2.0222_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,11,0.6568,-2.7018,-2.0275,0.0105,11星_Ridge_CV-R2_0.6568_OOT-SMOOTH-R2_-2.7018_OOT-RAW-R2_-2.0275_Params_alpha_0.0105.png
3D_V,整库_w=4,4,合平均面积,37,0.6837,-2.7323,-2.0278,1.9504,37星_Ridge_CV-R2_0.6837_OOT-SMOOTH-R2_-2.7323_OOT-RAW-R2_-2.0278_Params_alpha_1.9504.png
3D,整库_w=5,5,合数,24,0.7967,-2.7049,-2.0403,0.2964,24星_Ridge_CV-R2_0.7967_OOT-SMOOTH-R2_-2.7049_OOT-RAW-R2_-2.0403_Params_alpha_0.2964.png
6D,整库_w=5,5,合平均面积,11,0.6117,-2.8258,-2.1095,0.0012,11星_Ridge_CV-R2_0.6117_OOT-SMOOTH-R2_-2.8258_OOT-RAW-R2_-2.1095_Params_alpha_0.0012.png
3D,整库_w=4,4,合平均面积,13,0.6452,-2.8968,-2.1537,0.0037,13星_Ridge_CV-R2_0.6452_OOT-SMOOTH-R2_-2.8968_OOT-RAW-R2_-2.1537_Params_alpha_0.0037.png
3D_V,整库_w=5,5,合平均面积,19,0.6807,-2.9041,-2.1892,0.001,19星_Ridge_CV-R2_0.6807_OOT-SMOOTH-R2_-2.9041_OOT-RAW-R2_-2.1892_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,12,0.5982,-2.9413,-2.1976,0.0017,12星_Ridge_CV-R2_0.5982_OOT-SMOOTH-R2_-2.9413_OOT-RAW-R2_-2.1976_Params_alpha_0.0017.png
3D,整库_w=4,4,合面积,10,0.6513,-2.9694,-2.2148,0.0038,10星_Ridge_CV-R2_0.6513_OOT-SMOOTH-R2_-2.9694_OOT-RAW-R2_-2.2148_Params_alpha_0.0038.png
3D_V,整库_w=4,4,合平均面积,18,0.6756,-3.084,-2.3031,0.001,18星_Ridge_CV-R2_0.6756_OOT-SMOOTH-R2_-3.0840_OOT-RAW-R2_-2.3031_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,10,0.7113,-3.2515,-2.424,0.001,10星_Ridge_CV-R2_0.7113_OOT-SMOOTH-R2_-3.2515_OOT-RAW-R2_-2.4240_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,20,0.7595,-3.25,-2.4257,0.001,20星_Ridge_CV-R2_0.7595_OOT-SMOOTH-R2_-3.2500_OOT-RAW-R2_-2.4257_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,29,0.6869,-3.2915,-2.4774,0.8115,29星_Ridge_CV-R2_0.6869_OOT-SMOOTH-R2_-3.2915_OOT-RAW-R2_-2.4774_Params_alpha_0.8115.png
6D,整库_w=5,5,合面积,11,0.777,-3.4649,-2.6122,0.001,11星_Ridge_CV-R2_0.7770_OOT-SMOOTH-R2_-3.4649_OOT-RAW-R2_-2.6122_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,14,0.63,-3.5217,-2.6312,0.0014,14星_Ridge_CV-R2_0.6300_OOT-SMOOTH-R2_-3.5217_OOT-RAW-R2_-2.6312_Params_alpha_0.0014.png
3D_V,整库_w=4,4,合平均面积,38,0.6719,-3.5488,-2.6378,3.9639,38星_Ridge_CV-R2_0.6719_OOT-SMOOTH-R2_-3.5488_OOT-RAW-R2_-2.6378_Params_alpha_3.9639.png
3D,整库_w=5,5,合数,30,0.8192,-3.6254,-2.6939,0.2269,30星_Ridge_CV-R2_0.8192_OOT-SMOOTH-R2_-3.6254_OOT-RAW-R2_-2.6939_Params_alpha_0.2269.png
3D_V,整库_w=4,4,合平均面积,40,0.658,-3.673,-2.7302,5.0467,40星_Ridge_CV-R2_0.6580_OOT-SMOOTH-R2_-3.6730_OOT-RAW-R2_-2.7302_Params_alpha_5.0467.png
3D_V,整库_w=4,4,合平均面积,39,0.6674,-3.6971,-2.7483,5.4495,39星_Ridge_CV-R2_0.6674_OOT-SMOOTH-R2_-3.6971_OOT-RAW-R2_-2.7483_Params_alpha_5.4495.png
3D_V,整库_w=4,4,合平均面积,42,0.6383,-3.7963,-2.8231,4.6545,42星_Ridge_CV-R2_0.6383_OOT-SMOOTH-R2_-3.7963_OOT-RAW-R2_-2.8231_Params_alpha_4.6545.png
3D_V,整库_w=4,4,合平均面积,43,0.6382,-3.8221,-2.8426,5.8157,43星_Ridge_CV-R2_0.6382_OOT-SMOOTH-R2_-3.8221_OOT-RAW-R2_-2.8426_Params_alpha_5.8157.png
3D_V,整库_w=4,4,合平均面积,44,0.6207,-3.8233,-2.8438,5.0149,44星_Ridge_CV-R2_0.6207_OOT-SMOOTH-R2_-3.8233_OOT-RAW-R2_-2.8438_Params_alpha_5.0149.png
3D_V,整库_w=4,4,合平均面积,45,0.612,-3.8245,-2.8445,5.0571,45星_Ridge_CV-R2_0.6120_OOT-SMOOTH-R2_-3.8245_OOT-RAW-R2_-2.8445_Params_alpha_5.0571.png
3D_V,整库_w=4,4,合平均面积,9,0.5255,-3.8275,-2.8695,0.0038,9星_Ridge_CV-R2_0.5255_OOT-SMOOTH-R2_-3.8275_OOT-RAW-R2_-2.8695_Params_alpha_0.0038.png
3D_V,整库_w=4,4,合平均面积,46,0.6017,-3.8645,-2.8742,5.4288,46星_Ridge_CV-R2_0.6017_OOT-SMOOTH-R2_-3.8645_OOT-RAW-R2_-2.8742_Params_alpha_5.4288.png
3D_V,整库_w=4,4,合平均面积,41,0.6471,-3.8749,-2.8821,5.3337,41星_Ridge_CV-R2_0.6471_OOT-SMOOTH-R2_-3.8749_OOT-RAW-R2_-2.8821_Params_alpha_5.3337.png
6D,整库_w=5,5,合平均面积,14,0.6893,-3.8413,-2.8925,0.001,14星_Ridge_CV-R2_0.6893_OOT-SMOOTH-R2_-3.8413_OOT-RAW-R2_-2.8925_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,15,0.6364,-3.978,-2.9739,0.001,15星_Ridge_CV-R2_0.6364_OOT-SMOOTH-R2_-3.9780_OOT-RAW-R2_-2.9739_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,47,0.5981,-4.0568,-3.0179,5.4446,47星_Ridge_CV-R2_0.5981_OOT-SMOOTH-R2_-4.0568_OOT-RAW-R2_-3.0179_Params_alpha_5.4446.png
3D_V,整库_w=4,4,合平均面积,16,0.6208,-4.0446,-3.0242,0.001,16星_Ridge_CV-R2_0.6208_OOT-SMOOTH-R2_-4.0446_OOT-RAW-R2_-3.0242_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,17,0.6055,-4.0476,-3.0269,0.001,17星_Ridge_CV-R2_0.6055_OOT-SMOOTH-R2_-4.0476_OOT-RAW-R2_-3.0269_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,22,0.7473,-4.1003,-3.0514,4.6802,22星_Ridge_CV-R2_0.7473_OOT-SMOOTH-R2_-4.1003_OOT-RAW-R2_-3.0514_Params_alpha_4.6802.png
3D_V,整库_w=4,4,合平均面积,19,0.7145,-4.115,-3.0735,0.001,19星_Ridge_CV-R2_0.7145_OOT-SMOOTH-R2_-4.1150_OOT-RAW-R2_-3.0735_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,20,0.7052,-4.1643,-3.1103,0.001,20星_Ridge_CV-R2_0.7052_OOT-SMOOTH-R2_-4.1643_OOT-RAW-R2_-3.1103_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,9,0.676,-4.1763,-3.1153,0.001,9星_Ridge_CV-R2_0.6760_OOT-SMOOTH-R2_-4.1763_OOT-RAW-R2_-3.1153_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,9,0.676,-4.1763,-3.1153,0.001,9星_Ridge_CV-R2_0.6760_OOT-SMOOTH-R2_-4.1763_OOT-RAW-R2_-3.1153_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,21,0.7933,-4.2123,-3.1464,0.001,21星_Ridge_CV-R2_0.7933_OOT-SMOOTH-R2_-4.2123_OOT-RAW-R2_-3.1464_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,11,0.4967,-4.3319,-3.2468,0.002,11星_Ridge_CV-R2_0.4967_OOT-SMOOTH-R2_-4.3319_OOT-RAW-R2_-3.2468_Params_alpha_0.0020.png
3D,整库_w=4,4,合平均面积,22,0.7601,-4.3953,-3.2701,0.234,22星_Ridge_CV-R2_0.7601_OOT-SMOOTH-R2_-4.3953_OOT-RAW-R2_-3.2701_Params_alpha_0.2340.png
3D,整库_w=4,4,合平均面积,27,0.7503,-4.4177,-3.2869,0.1324,27星_Ridge_CV-R2_0.7503_OOT-SMOOTH-R2_-4.4177_OOT-RAW-R2_-3.2869_Params_alpha_0.1324.png
3D_V,整库_w=4,4,合平均面积,49,0.5753,-4.4707,-3.3291,7.4582,49星_Ridge_CV-R2_0.5753_OOT-SMOOTH-R2_-4.4707_OOT-RAW-R2_-3.3291_Params_alpha_7.4582.png
3D_V,整库_w=4,4,合平均面积,48,0.581,-4.5237,-3.3688,6.7889,48星_Ridge_CV-R2_0.5810_OOT-SMOOTH-R2_-4.5237_OOT-RAW-R2_-3.3688_Params_alpha_6.7889.png
3D_V,整库_w=4,4,合平均面积,50,0.5644,-4.5566,-3.3932,6.5886,50星_Ridge_CV-R2_0.5644_OOT-SMOOTH-R2_-4.5566_OOT-RAW-R2_-3.3932_Params_alpha_6.5886.png
3D,整库_w=5,5,合面积,22,0.788,-4.5636,-3.4064,0.001,22星_Ridge_CV-R2_0.7880_OOT-SMOOTH-R2_-4.5636_OOT-RAW-R2_-3.4064_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,12,0.5174,-4.5909,-3.4423,0.0023,12星_Ridge_CV-R2_0.5174_OOT-SMOOTH-R2_-4.5909_OOT-RAW-R2_-3.4423_Params_alpha_0.0023.png
3D_V,整库_w=4,4,合平均面积,10,0.5885,-4.5979,-3.4479,0.001,10星_Ridge_CV-R2_0.5885_OOT-SMOOTH-R2_-4.5979_OOT-RAW-R2_-3.4479_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,10,0.5885,-4.5979,-3.4479,0.001,10星_Ridge_CV-R2_0.5885_OOT-SMOOTH-R2_-4.5979_OOT-RAW-R2_-3.4479_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,25,0.7557,-4.6382,-3.4538,0.1842,25星_Ridge_CV-R2_0.7557_OOT-SMOOTH-R2_-4.6382_OOT-RAW-R2_-3.4538_Params_alpha_0.1842.png
3D_V,整库_w=4,4,合平均面积,11,0.5665,-4.6456,-3.4836,0.001,11星_Ridge_CV-R2_0.5665_OOT-SMOOTH-R2_-4.6456_OOT-RAW-R2_-3.4836_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,13,0.5598,-4.7206,-3.5397,0.0105,13星_Ridge_CV-R2_0.5598_OOT-SMOOTH-R2_-4.7206_OOT-RAW-R2_-3.5397_Params_alpha_0.0105.png
3D,整库_w=4,4,合平均面积,17,0.6416,-4.8642,-3.6251,0.0024,17星_Ridge_CV-R2_0.6416_OOT-SMOOTH-R2_-4.8642_OOT-RAW-R2_-3.6251_Params_alpha_0.0024.png
3D,整库_w=4,4,合面积,26,0.7502,-4.8795,-3.6349,0.1512,26星_Ridge_CV-R2_0.7502_OOT-SMOOTH-R2_-4.8795_OOT-RAW-R2_-3.6349_Params_alpha_0.1512.png
3D_V,整库_w=4,4,合数,21,0.7584,-5.0092,-3.7306,4.1149,21星_Ridge_CV-R2_0.7584_OOT-SMOOTH-R2_-5.0092_OOT-RAW-R2_-3.7306_Params_alpha_4.1149.png
3D,整库_w=4,4,合平均面积,16,0.653,-5.0248,-3.7445,0.0023,16星_Ridge_CV-R2_0.6530_OOT-SMOOTH-R2_-5.0248_OOT-RAW-R2_-3.7445_Params_alpha_0.0023.png
3D,整库_w=4,4,合平均面积,14,0.6567,-5.081,-3.7872,0.0038,14星_Ridge_CV-R2_0.6567_OOT-SMOOTH-R2_-5.0810_OOT-RAW-R2_-3.7872_Params_alpha_0.0038.png
3D,整库_w=4,4,合面积,24,0.775,-5.3244,-3.9695,0.1029,24星_Ridge_CV-R2_0.7750_OOT-SMOOTH-R2_-5.3244_OOT-RAW-R2_-3.9695_Params_alpha_0.1029.png
3D,整库_w=4,4,合平均面积,21,0.7346,-5.3668,-3.9956,0.001,21星_Ridge_CV-R2_0.7346_OOT-SMOOTH-R2_-5.3668_OOT-RAW-R2_-3.9956_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,12,0.5588,-5.4041,-4.046,0.001,12星_Ridge_CV-R2_0.5588_OOT-SMOOTH-R2_-5.4041_OOT-RAW-R2_-4.0460_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,15,0.6648,-5.4534,-4.0654,0.0023,15星_Ridge_CV-R2_0.6648_OOT-SMOOTH-R2_-5.4534_OOT-RAW-R2_-4.0654_Params_alpha_0.0023.png
3D_V,整库_w=4,4,合平均面积,13,0.544,-5.4336,-4.0676,0.001,13星_Ridge_CV-R2_0.5440_OOT-SMOOTH-R2_-5.4336_OOT-RAW-R2_-4.0676_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,24,0.7414,-5.6694,-4.2571,0.001,24星_Ridge_CV-R2_0.7414_OOT-SMOOTH-R2_-5.6694_OOT-RAW-R2_-4.2571_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,15,0.6939,-5.6978,-4.285,0.001,15星_Ridge_CV-R2_0.6939_OOT-SMOOTH-R2_-5.6978_OOT-RAW-R2_-4.2850_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,20,0.7224,-5.9456,-4.4321,0.001,20星_Ridge_CV-R2_0.7224_OOT-SMOOTH-R2_-5.9456_OOT-RAW-R2_-4.4321_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,13,0.679,-6.1617,-4.5963,0.0069,13星_Ridge_CV-R2_0.6790_OOT-SMOOTH-R2_-6.1617_OOT-RAW-R2_-4.5963_Params_alpha_0.0069.png
3D,整库_w=4,4,合平均面积,29,0.7443,-6.4669,-4.8174,0.1026,29星_Ridge_CV-R2_0.7443_OOT-SMOOTH-R2_-6.4669_OOT-RAW-R2_-4.8174_Params_alpha_0.1026.png
3D,整库_w=4,4,合面积,27,0.7406,-6.6928,-4.9945,0.0797,27星_Ridge_CV-R2_0.7406_OOT-SMOOTH-R2_-6.6928_OOT-RAW-R2_-4.9945_Params_alpha_0.0797.png
3D,整库_w=4,4,合平均面积,28,0.7474,-6.7047,-4.9954,0.0764,28星_Ridge_CV-R2_0.7474_OOT-SMOOTH-R2_-6.7047_OOT-RAW-R2_-4.9954_Params_alpha_0.0764.png
6D,整库_w=5,5,合面积,14,0.7981,-6.8075,-5.0767,0.001,14星_Ridge_CV-R2_0.7981_OOT-SMOOTH-R2_-6.8075_OOT-RAW-R2_-5.0767_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,47,0.8229,-6.7866,-5.0791,0.0721,47星_Ridge_CV-R2_0.8229_OOT-SMOOTH-R2_-6.7866_OOT-RAW-R2_-5.0791_Params_alpha_0.0721.png
6D,整库_w=4,4,合面积,14,0.7993,-6.9475,-5.1815,0.001,14星_Ridge_CV-R2_0.7993_OOT-SMOOTH-R2_-6.9475_OOT-RAW-R2_-5.1815_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,19,0.7122,-7.1078,-5.3006,0.001,19星_Ridge_CV-R2_0.7122_OOT-SMOOTH-R2_-7.1078_OOT-RAW-R2_-5.3006_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,23,0.6513,-7.7228,-5.7877,0.001,23星_Ridge_CV-R2_0.6513_OOT-SMOOTH-R2_-7.7228_OOT-RAW-R2_-5.7877_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,25,0.754,-7.8683,-5.8651,0.0957,25星_Ridge_CV-R2_0.7540_OOT-SMOOTH-R2_-7.8683_OOT-RAW-R2_-5.8651_Params_alpha_0.0957.png
3D,整库_w=4,4,合平均面积,24,0.7623,-7.8963,-5.8861,0.0935,24星_Ridge_CV-R2_0.7623_OOT-SMOOTH-R2_-7.8963_OOT-RAW-R2_-5.8861_Params_alpha_0.0935.png
3D,整库_w=4,4,合平均面积,26,0.7503,-8.0059,-5.9682,0.1082,26星_Ridge_CV-R2_0.7503_OOT-SMOOTH-R2_-8.0059_OOT-RAW-R2_-5.9682_Params_alpha_0.1082.png
3D,整库_w=4,4,合平均面积,23,0.7646,-8.2795,-6.1723,0.0824,23星_Ridge_CV-R2_0.7646_OOT-SMOOTH-R2_-8.2795_OOT-RAW-R2_-6.1723_Params_alpha_0.0824.png
3D,整库_w=4,4,合数,12,0.6833,-8.2924,-6.1882,0.004,12星_Ridge_CV-R2_0.6833_OOT-SMOOTH-R2_-8.2924_OOT-RAW-R2_-6.1882_Params_alpha_0.0040.png
6D,整库_w=4,4,合面积,13,0.8009,-8.6409,-6.447,0.001,13星_Ridge_CV-R2_0.8009_OOT-SMOOTH-R2_-8.6409_OOT-RAW-R2_-6.4470_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,20,0.759,-8.6915,-6.4827,2.5551,20星_Ridge_CV-R2_0.7590_OOT-SMOOTH-R2_-8.6915_OOT-RAW-R2_-6.4827_Params_alpha_2.5551.png
3D,整库_w=5,5,合平均面积,25,0.6875,-8.8577,-6.6186,0.0016,25星_Ridge_CV-R2_0.6875_OOT-SMOOTH-R2_-8.8577_OOT-RAW-R2_-6.6186_Params_alpha_0.0016.png
6D,整库_w=4,4,合面积,17,0.7546,-9.5496,-7.1257,0.001,17星_Ridge_CV-R2_0.7546_OOT-SMOOTH-R2_-9.5496_OOT-RAW-R2_-7.1257_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,27,0.7762,-9.522,-7.1408,0.001,27星_Ridge_CV-R2_0.7762_OOT-SMOOTH-R2_-9.5220_OOT-RAW-R2_-7.1408_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,36,0.834,-9.7999,-7.3187,0.0268,36星_Ridge_CV-R2_0.8340_OOT-SMOOTH-R2_-9.7999_OOT-RAW-R2_-7.3187_Params_alpha_0.0268.png
3D,整库_w=5,5,合面积,27,0.8109,-9.8749,-7.3796,0.001,27星_Ridge_CV-R2_0.8109_OOT-SMOOTH-R2_-9.8749_OOT-RAW-R2_-7.3796_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,12,0.7977,-10.0405,-7.5419,0.001,12星_Ridge_CV-R2_0.7977_OOT-SMOOTH-R2_-10.0405_OOT-RAW-R2_-7.5419_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,13,0.7958,-10.2403,-7.6892,0.001,13星_Ridge_CV-R2_0.7958_OOT-SMOOTH-R2_-10.2403_OOT-RAW-R2_-7.6892_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,18,0.7145,-10.616,-7.9235,0.001,18星_Ridge_CV-R2_0.7145_OOT-SMOOTH-R2_-10.6160_OOT-RAW-R2_-7.9235_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,24,0.6937,-10.8761,-8.128,0.001,24星_Ridge_CV-R2_0.6937_OOT-SMOOTH-R2_-10.8761_OOT-RAW-R2_-8.1280_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,32,0.7912,-11.8543,-8.8448,0.001,32星_Ridge_CV-R2_0.7912_OOT-SMOOTH-R2_-11.8543_OOT-RAW-R2_-8.8448_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,16,0.7698,-11.9947,-8.9558,0.001,16星_Ridge_CV-R2_0.7698_OOT-SMOOTH-R2_-11.9947_OOT-RAW-R2_-8.9558_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,15,0.8029,-12.0553,-9.002,0.001,15星_Ridge_CV-R2_0.8029_OOT-SMOOTH-R2_-12.0553_OOT-RAW-R2_-9.0020_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,18,0.7649,-12.188,-9.0995,0.001,18星_Ridge_CV-R2_0.7649_OOT-SMOOTH-R2_-12.1880_OOT-RAW-R2_-9.0995_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,30,0.7197,-12.1941,-9.1294,0.001,30星_Ridge_CV-R2_0.7197_OOT-SMOOTH-R2_-12.1941_OOT-RAW-R2_-9.1294_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,23,0.7421,-12.4121,-9.3203,0.001,23星_Ridge_CV-R2_0.7421_OOT-SMOOTH-R2_-12.4121_OOT-RAW-R2_-9.3203_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,31,0.8317,-12.4314,-9.3434,0.001,31星_Ridge_CV-R2_0.8317_OOT-SMOOTH-R2_-12.4314_OOT-RAW-R2_-9.3434_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,19,0.7695,-12.5486,-9.3675,1.5827,19星_Ridge_CV-R2_0.7695_OOT-SMOOTH-R2_-12.5486_OOT-RAW-R2_-9.3675_Params_alpha_1.5827.png
3D_V,整库_w=5,5,合数,24,0.7867,-12.9641,-9.6741,0.001,24星_Ridge_CV-R2_0.7867_OOT-SMOOTH-R2_-12.9641_OOT-RAW-R2_-9.6741_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,14,0.7163,-13.2286,-9.9513,1.4346,14星_Ridge_CV-R2_0.7163_OOT-SMOOTH-R2_-13.2286_OOT-RAW-R2_-9.9513_Params_alpha_1.4346.png
6D,整库_w=5,5,合平均面积,18,0.6633,-13.5587,-10.197,0.2311,18星_Ridge_CV-R2_0.6633_OOT-SMOOTH-R2_-13.5587_OOT-RAW-R2_-10.1970_Params_alpha_0.2311.png
3D,整库_w=5,5,合平均面积,29,0.7219,-14.1615,-10.6279,0.0206,29星_Ridge_CV-R2_0.7219_OOT-SMOOTH-R2_-14.1615_OOT-RAW-R2_-10.6279_Params_alpha_0.0206.png
3D_V,整库_w=5,5,合数,22,0.7473,-14.3505,-10.7767,0.001,22星_Ridge_CV-R2_0.7473_OOT-SMOOTH-R2_-14.3505_OOT-RAW-R2_-10.7767_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,29,0.723,-14.3981,-10.781,0.001,29星_Ridge_CV-R2_0.7230_OOT-SMOOTH-R2_-14.3981_OOT-RAW-R2_-10.7810_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,31,0.7469,-15.0288,-11.2192,0.001,31星_Ridge_CV-R2_0.7469_OOT-SMOOTH-R2_-15.0288_OOT-RAW-R2_-11.2192_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,46,0.8346,-15.0704,-11.2633,0.0893,46星_Ridge_CV-R2_0.8346_OOT-SMOOTH-R2_-15.0704_OOT-RAW-R2_-11.2633_Params_alpha_0.0893.png
3D,整库_w=5,5,合平均面积,21,0.6771,-15.0974,-11.2779,0.001,21星_Ridge_CV-R2_0.6771_OOT-SMOOTH-R2_-15.0974_OOT-RAW-R2_-11.2779_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,28,0.673,-15.2814,-11.4838,0.6349,28星_Ridge_CV-R2_0.6730_OOT-SMOOTH-R2_-15.2814_OOT-RAW-R2_-11.4838_Params_alpha_0.6349.png
3D,整库_w=4,4,合数,11,0.6865,-15.5322,-11.6031,0.0037,11星_Ridge_CV-R2_0.6865_OOT-SMOOTH-R2_-15.5322_OOT-RAW-R2_-11.6031_Params_alpha_0.0037.png
3D,整库_w=5,5,合平均面积,27,0.7203,-15.4989,-11.6197,0.001,27星_Ridge_CV-R2_0.7203_OOT-SMOOTH-R2_-15.4989_OOT-RAW-R2_-11.6197_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,45,0.8269,-15.6043,-11.6606,0.0749,45星_Ridge_CV-R2_0.8269_OOT-SMOOTH-R2_-15.6043_OOT-RAW-R2_-11.6606_Params_alpha_0.0749.png
3D,整库_w=5,5,合面积,31,0.8497,-15.9206,-11.914,0.001,31星_Ridge_CV-R2_0.8497_OOT-SMOOTH-R2_-15.9206_OOT-RAW-R2_-11.9140_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,30,0.8478,-16.0682,-12.0273,0.001,30星_Ridge_CV-R2_0.8478_OOT-SMOOTH-R2_-16.0682_OOT-RAW-R2_-12.0273_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,33,0.8702,-16.1722,-12.0923,0.001,33星_Ridge_CV-R2_0.8702_OOT-SMOOTH-R2_-16.1722_OOT-RAW-R2_-12.0923_Params_alpha_0.0010.png
