维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=4,4,合平均面积,41,0.5876,-2.1462,-1.5539,1.3803,41星_Ridge_CV-R2_0.5876_OOT-SMOOTH-R2_-2.1462_OOT-RAW-R2_-1.5539_Params_alpha_1.3803.png
3D,整库_w=5,5,合平均面积,24,0.7159,-2.1568,-1.578,1.0915,24星_Ridge_CV-R2_0.7159_OOT-SMOOTH-R2_-2.1568_OOT-RAW-R2_-1.5780_Params_alpha_1.0915.png
6D,整库_w=5,5,合面积,20,0.7657,-2.1764,-1.5827,0.3313,20星_Ridge_CV-R2_0.7657_OOT-SMOOTH-R2_-2.1764_OOT-RAW-R2_-1.5827_Params_alpha_0.3313.png
3D_V,整库_w=4,4,合平均面积,43,0.5755,-2.1949,-1.5894,1.4257,43星_Ridge_CV-R2_0.5755_OOT-SMOOTH-R2_-2.1949_OOT-RAW-R2_-1.5894_Params_alpha_1.4257.png
3D,整库_w=5,5,合面积,18,0.7598,-2.1879,-1.5911,0.001,18星_Ridge_CV-R2_0.7598_OOT-SMOOTH-R2_-2.1879_OOT-RAW-R2_-1.5911_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,9,0.6724,-2.2035,-1.5953,0.0017,9星_Ridge_CV-R2_0.6724_OOT-SMOOTH-R2_-2.2035_OOT-RAW-R2_-1.5953_Params_alpha_0.0017.png
3D,整库_w=5,5,合平均面积,21,0.7192,-2.2019,-1.6039,0.0556,21星_Ridge_CV-R2_0.7192_OOT-SMOOTH-R2_-2.2019_OOT-RAW-R2_-1.6039_Params_alpha_0.0556.png
3D,整库_w=4,4,合面积,8,0.6793,-2.2211,-1.6081,0.0017,8星_Ridge_CV-R2_0.6793_OOT-SMOOTH-R2_-2.2211_OOT-RAW-R2_-1.6081_Params_alpha_0.0017.png
3D_V,整库_w=4,4,合平均面积,13,0.6785,-2.2347,-1.6306,0.001,13星_Ridge_CV-R2_0.6785_OOT-SMOOTH-R2_-2.2347_OOT-RAW-R2_-1.6306_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,42,0.5798,-2.2559,-1.6332,1.6368,42星_Ridge_CV-R2_0.5798_OOT-SMOOTH-R2_-2.2559_OOT-RAW-R2_-1.6332_Params_alpha_1.6368.png
3D,整库_w=4,4,合数,17,0.804,-2.2508,-1.6365,0.001,17星_Ridge_CV-R2_0.8040_OOT-SMOOTH-R2_-2.2508_OOT-RAW-R2_-1.6365_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,10,0.6601,-2.2617,-1.6382,0.0026,10星_Ridge_CV-R2_0.6601_OOT-SMOOTH-R2_-2.2617_OOT-RAW-R2_-1.6382_Params_alpha_0.0026.png
3D,整库_w=5,5,合数,18,0.803,-2.3006,-1.6765,0.001,18星_Ridge_CV-R2_0.8030_OOT-SMOOTH-R2_-2.3006_OOT-RAW-R2_-1.6765_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,9,0.6056,-2.3603,-1.7139,0.001,9星_Ridge_CV-R2_0.6056_OOT-SMOOTH-R2_-2.3603_OOT-RAW-R2_-1.7139_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,26,0.7756,-2.3727,-1.7178,0.001,26星_Ridge_CV-R2_0.7756_OOT-SMOOTH-R2_-2.3727_OOT-RAW-R2_-1.7178_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,8,0.6163,-2.3708,-1.7213,0.001,8星_Ridge_CV-R2_0.6163_OOT-SMOOTH-R2_-2.3708_OOT-RAW-R2_-1.7213_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,10,0.6231,-2.3722,-1.7335,0.001,10星_Ridge_CV-R2_0.6231_OOT-SMOOTH-R2_-2.3722_OOT-RAW-R2_-1.7335_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,11,0.6166,-2.3883,-1.7355,0.001,11星_Ridge_CV-R2_0.6166_OOT-SMOOTH-R2_-2.3883_OOT-RAW-R2_-1.7355_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,10,0.6352,-2.4101,-1.7513,0.001,10星_Ridge_CV-R2_0.6352_OOT-SMOOTH-R2_-2.4101_OOT-RAW-R2_-1.7513_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,11,0.6793,-2.4229,-1.7685,0.001,11星_Ridge_CV-R2_0.6793_OOT-SMOOTH-R2_-2.4229_OOT-RAW-R2_-1.7685_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,12,0.6793,-2.423,-1.7686,0.001,12星_Ridge_CV-R2_0.6793_OOT-SMOOTH-R2_-2.4230_OOT-RAW-R2_-1.7686_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,11,0.7842,-2.4433,-1.7891,0.001,11星_Ridge_CV-R2_0.7842_OOT-SMOOTH-R2_-2.4433_OOT-RAW-R2_-1.7891_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,30,0.7415,-2.5082,-1.8102,6.4499,30星_Ridge_CV-R2_0.7415_OOT-SMOOTH-R2_-2.5082_OOT-RAW-R2_-1.8102_Params_alpha_6.4499.png
3D,整库_w=5,5,合面积,48,0.7857,-2.5399,-1.8503,0.0487,48星_Ridge_CV-R2_0.7857_OOT-SMOOTH-R2_-2.5399_OOT-RAW-R2_-1.8503_Params_alpha_0.0487.png
3D,整库_w=4,4,合数,26,0.7832,-2.5981,-1.8928,0.001,26星_Ridge_CV-R2_0.7832_OOT-SMOOTH-R2_-2.5981_OOT-RAW-R2_-1.8928_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,14,0.6503,-2.5932,-1.9051,0.001,14星_Ridge_CV-R2_0.6503_OOT-SMOOTH-R2_-2.5932_OOT-RAW-R2_-1.9051_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,24,0.7894,-2.6324,-1.922,0.001,24星_Ridge_CV-R2_0.7894_OOT-SMOOTH-R2_-2.6324_OOT-RAW-R2_-1.9220_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,29,0.7403,-2.6672,-1.9261,5.1109,29星_Ridge_CV-R2_0.7403_OOT-SMOOTH-R2_-2.6672_OOT-RAW-R2_-1.9261_Params_alpha_5.1109.png
3D_V,整库_w=5,5,合数,18,0.7194,-2.6398,-1.9278,0.001,18星_Ridge_CV-R2_0.7194_OOT-SMOOTH-R2_-2.6398_OOT-RAW-R2_-1.9278_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,41,0.6145,-2.6812,-1.9474,1.9568,41星_Ridge_CV-R2_0.6145_OOT-SMOOTH-R2_-2.6812_OOT-RAW-R2_-1.9474_Params_alpha_1.9568.png
3D_V,整库_w=5,5,合平均面积,11,0.6695,-2.71,-1.9595,0.0104,11星_Ridge_CV-R2_0.6695_OOT-SMOOTH-R2_-2.7100_OOT-RAW-R2_-1.9595_Params_alpha_0.0104.png
3D,整库_w=5,5,合平均面积,50,0.5933,-2.7169,-1.9775,0.1065,50星_Ridge_CV-R2_0.5933_OOT-SMOOTH-R2_-2.7169_OOT-RAW-R2_-1.9775_Params_alpha_0.1065.png
3D_V,整库_w=5,5,合数,17,0.7267,-2.7145,-1.9822,0.001,17星_Ridge_CV-R2_0.7267_OOT-SMOOTH-R2_-2.7145_OOT-RAW-R2_-1.9822_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,12,0.6593,-2.7596,-1.996,0.0084,12星_Ridge_CV-R2_0.6593_OOT-SMOOTH-R2_-2.7596_OOT-RAW-R2_-1.9960_Params_alpha_0.0084.png
3D_V,整库_w=5,5,合平均面积,29,0.7078,-2.7421,-1.9971,0.001,29星_Ridge_CV-R2_0.7078_OOT-SMOOTH-R2_-2.7421_OOT-RAW-R2_-1.9971_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,29,0.6725,-2.8032,-2.0281,0.0514,29星_Ridge_CV-R2_0.6725_OOT-SMOOTH-R2_-2.8032_OOT-RAW-R2_-2.0281_Params_alpha_0.0514.png
3D_V,整库_w=5,5,合平均面积,14,0.642,-2.8131,-2.0369,0.0091,14星_Ridge_CV-R2_0.6420_OOT-SMOOTH-R2_-2.8131_OOT-RAW-R2_-2.0369_Params_alpha_0.0091.png
3D_V,整库_w=5,5,合平均面积,13,0.6507,-2.8255,-2.0458,0.0086,13星_Ridge_CV-R2_0.6507_OOT-SMOOTH-R2_-2.8255_OOT-RAW-R2_-2.0458_Params_alpha_0.0086.png
3D,整库_w=4,4,合数,25,0.7885,-2.8205,-2.0605,0.001,25星_Ridge_CV-R2_0.7885_OOT-SMOOTH-R2_-2.8205_OOT-RAW-R2_-2.0605_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,15,0.8021,-2.8603,-2.0853,0.001,15星_Ridge_CV-R2_0.8021_OOT-SMOOTH-R2_-2.8603_OOT-RAW-R2_-2.0853_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,14,0.7835,-2.8614,-2.0876,0.001,14星_Ridge_CV-R2_0.7835_OOT-SMOOTH-R2_-2.8614_OOT-RAW-R2_-2.0876_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,24,0.8345,-2.8768,-2.0926,0.001,24星_Ridge_CV-R2_0.8345_OOT-SMOOTH-R2_-2.8768_OOT-RAW-R2_-2.0926_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,18,0.736,-2.8777,-2.0988,0.001,18星_Ridge_CV-R2_0.7360_OOT-SMOOTH-R2_-2.8777_OOT-RAW-R2_-2.0988_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,15,0.7074,-2.8785,-2.1035,0.001,15星_Ridge_CV-R2_0.7074_OOT-SMOOTH-R2_-2.8785_OOT-RAW-R2_-2.1035_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,16,0.797,-2.9075,-2.1202,0.001,16星_Ridge_CV-R2_0.7970_OOT-SMOOTH-R2_-2.9075_OOT-RAW-R2_-2.1202_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,22,0.7088,-2.9295,-2.1327,0.0094,22星_Ridge_CV-R2_0.7088_OOT-SMOOTH-R2_-2.9295_OOT-RAW-R2_-2.1327_Params_alpha_0.0094.png
6D,整库_w=4,4,合平均面积,11,0.7209,-2.9266,-2.1327,0.001,11星_Ridge_CV-R2_0.7209_OOT-SMOOTH-R2_-2.9266_OOT-RAW-R2_-2.1327_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,12,0.7209,-2.9267,-2.1328,0.001,12星_Ridge_CV-R2_0.7209_OOT-SMOOTH-R2_-2.9267_OOT-RAW-R2_-2.1328_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,16,0.7057,-3.0272,-2.2123,0.001,16星_Ridge_CV-R2_0.7057_OOT-SMOOTH-R2_-3.0272_OOT-RAW-R2_-2.2123_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,12,0.7389,-3.052,-2.2165,0.001,12星_Ridge_CV-R2_0.7389_OOT-SMOOTH-R2_-3.0520_OOT-RAW-R2_-2.2165_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,29,0.7588,-3.1057,-2.2606,0.001,29星_Ridge_CV-R2_0.7588_OOT-SMOOTH-R2_-3.1057_OOT-RAW-R2_-2.2606_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,34,0.86,-3.1204,-2.2732,0.001,34星_Ridge_CV-R2_0.8600_OOT-SMOOTH-R2_-3.1204_OOT-RAW-R2_-2.2732_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,15,0.7638,-3.2087,-2.3314,0.001,15星_Ridge_CV-R2_0.7638_OOT-SMOOTH-R2_-3.2087_OOT-RAW-R2_-2.3314_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,24,0.6874,-3.258,-2.3735,0.0092,24星_Ridge_CV-R2_0.6874_OOT-SMOOTH-R2_-3.2580_OOT-RAW-R2_-2.3735_Params_alpha_0.0092.png
3D,整库_w=5,5,合面积,16,0.7588,-3.2671,-2.3744,0.001,16星_Ridge_CV-R2_0.7588_OOT-SMOOTH-R2_-3.2671_OOT-RAW-R2_-2.3744_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,23,0.7813,-3.2896,-2.396,0.001,23星_Ridge_CV-R2_0.7813_OOT-SMOOTH-R2_-3.2896_OOT-RAW-R2_-2.3960_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,34,0.7411,-3.3559,-2.432,0.001,34星_Ridge_CV-R2_0.7411_OOT-SMOOTH-R2_-3.3559_OOT-RAW-R2_-2.4320_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,23,0.7112,-3.3555,-2.4443,0.0057,23星_Ridge_CV-R2_0.7112_OOT-SMOOTH-R2_-3.3555_OOT-RAW-R2_-2.4443_Params_alpha_0.0057.png
3D_V,整库_w=5,5,合平均面积,21,0.7102,-3.5093,-2.5552,0.0075,21星_Ridge_CV-R2_0.7102_OOT-SMOOTH-R2_-3.5093_OOT-RAW-R2_-2.5552_Params_alpha_0.0075.png
3D,整库_w=5,5,合面积,28,0.8353,-3.5199,-2.5604,0.001,28星_Ridge_CV-R2_0.8353_OOT-SMOOTH-R2_-3.5199_OOT-RAW-R2_-2.5604_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,35,0.8617,-3.5602,-2.5893,0.001,35星_Ridge_CV-R2_0.8617_OOT-SMOOTH-R2_-3.5602_OOT-RAW-R2_-2.5893_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,27,0.848,-3.6352,-2.6454,0.001,27星_Ridge_CV-R2_0.8480_OOT-SMOOTH-R2_-3.6352_OOT-RAW-R2_-2.6454_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,11,0.6951,-3.7169,-2.7061,0.001,11星_Ridge_CV-R2_0.6951_OOT-SMOOTH-R2_-3.7169_OOT-RAW-R2_-2.7061_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,10,0.6297,-3.7442,-2.7168,0.001,10星_Ridge_CV-R2_0.6297_OOT-SMOOTH-R2_-3.7442_OOT-RAW-R2_-2.7168_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,7,0.7188,-3.7756,-2.7493,0.001,7星_Ridge_CV-R2_0.7188_OOT-SMOOTH-R2_-3.7756_OOT-RAW-R2_-2.7493_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,7,0.4828,-3.7485,-2.7592,0.0029,7星_Ridge_CV-R2_0.4828_OOT-SMOOTH-R2_-3.7485_OOT-RAW-R2_-2.7592_Params_alpha_0.0029.png
3D,整库_w=4,4,合平均面积,36,0.7172,-3.8128,-2.7647,0.001,36星_Ridge_CV-R2_0.7172_OOT-SMOOTH-R2_-3.8128_OOT-RAW-R2_-2.7647_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,30,0.7375,-3.826,-2.7905,0.001,30星_Ridge_CV-R2_0.7375_OOT-SMOOTH-R2_-3.8260_OOT-RAW-R2_-2.7905_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,19,0.7298,-3.8257,-2.7912,0.001,19星_Ridge_CV-R2_0.7298_OOT-SMOOTH-R2_-3.8257_OOT-RAW-R2_-2.7912_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,27,0.7217,-3.8556,-2.7952,0.0359,27星_Ridge_CV-R2_0.7217_OOT-SMOOTH-R2_-3.8556_OOT-RAW-R2_-2.7952_Params_alpha_0.0359.png
3D,整库_w=4,4,合面积,20,0.7805,-3.9348,-2.87,0.001,20星_Ridge_CV-R2_0.7805_OOT-SMOOTH-R2_-3.9348_OOT-RAW-R2_-2.8700_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,25,0.8378,-3.9517,-2.879,0.001,25星_Ridge_CV-R2_0.8378_OOT-SMOOTH-R2_-3.9517_OOT-RAW-R2_-2.8790_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,26,0.8272,-3.9548,-2.8811,0.001,26星_Ridge_CV-R2_0.8272_OOT-SMOOTH-R2_-3.9548_OOT-RAW-R2_-2.8811_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,33,0.8092,-3.9747,-2.888,0.0031,33星_Ridge_CV-R2_0.8092_OOT-SMOOTH-R2_-3.9747_OOT-RAW-R2_-2.8880_Params_alpha_0.0031.png
3D,整库_w=4,4,合平均面积,27,0.7754,-3.9988,-2.9028,0.001,27星_Ridge_CV-R2_0.7754_OOT-SMOOTH-R2_-3.9988_OOT-RAW-R2_-2.9028_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,24,0.7889,-3.9877,-2.9065,0.001,24星_Ridge_CV-R2_0.7889_OOT-SMOOTH-R2_-3.9877_OOT-RAW-R2_-2.9065_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,22,0.8156,-4.0076,-2.9158,0.001,22星_Ridge_CV-R2_0.8156_OOT-SMOOTH-R2_-4.0076_OOT-RAW-R2_-2.9158_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,13,0.7539,-4.0313,-2.9352,0.001,13星_Ridge_CV-R2_0.7539_OOT-SMOOTH-R2_-4.0313_OOT-RAW-R2_-2.9352_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,21,0.8261,-4.0517,-2.949,0.001,21星_Ridge_CV-R2_0.8261_OOT-SMOOTH-R2_-4.0517_OOT-RAW-R2_-2.9490_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,35,0.7264,-4.1132,-2.9852,0.001,35星_Ridge_CV-R2_0.7264_OOT-SMOOTH-R2_-4.1132_OOT-RAW-R2_-2.9852_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,39,0.8792,-4.1222,-3.0118,0.001,39星_Ridge_CV-R2_0.8792_OOT-SMOOTH-R2_-4.1222_OOT-RAW-R2_-3.0118_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,22,0.7792,-4.1493,-3.028,0.001,22星_Ridge_CV-R2_0.7792_OOT-SMOOTH-R2_-4.1493_OOT-RAW-R2_-3.0280_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,12,0.636,-4.158,-3.032,0.0119,12星_Ridge_CV-R2_0.6360_OOT-SMOOTH-R2_-4.1580_OOT-RAW-R2_-3.0320_Params_alpha_0.0119.png
3D_V,整库_w=5,5,合平均面积,30,0.7121,-4.1739,-3.0411,0.001,30星_Ridge_CV-R2_0.7121_OOT-SMOOTH-R2_-4.1739_OOT-RAW-R2_-3.0411_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,31,0.7016,-4.1915,-3.0526,0.001,31星_Ridge_CV-R2_0.7016_OOT-SMOOTH-R2_-4.1915_OOT-RAW-R2_-3.0526_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,22,0.784,-4.2401,-3.0861,0.0021,22星_Ridge_CV-R2_0.7840_OOT-SMOOTH-R2_-4.2401_OOT-RAW-R2_-3.0861_Params_alpha_0.0021.png
3D,整库_w=4,4,合平均面积,28,0.7959,-4.2492,-3.0891,0.001,28星_Ridge_CV-R2_0.7959_OOT-SMOOTH-R2_-4.2492_OOT-RAW-R2_-3.0891_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,20,0.7153,-4.3692,-3.1841,0.001,20星_Ridge_CV-R2_0.7153_OOT-SMOOTH-R2_-4.3692_OOT-RAW-R2_-3.1841_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,14,0.7795,-4.4212,-3.2136,0.001,14星_Ridge_CV-R2_0.7795_OOT-SMOOTH-R2_-4.4212_OOT-RAW-R2_-3.2136_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,21,0.7768,-4.4159,-3.2222,0.001,21星_Ridge_CV-R2_0.7768_OOT-SMOOTH-R2_-4.4159_OOT-RAW-R2_-3.2222_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,32,0.8114,-4.4616,-3.2407,0.0019,32星_Ridge_CV-R2_0.8114_OOT-SMOOTH-R2_-4.4616_OOT-RAW-R2_-3.2407_Params_alpha_0.0019.png
3D_V,整库_w=5,5,合平均面积,26,0.6743,-4.5969,-3.3493,0.0033,26星_Ridge_CV-R2_0.6743_OOT-SMOOTH-R2_-4.5969_OOT-RAW-R2_-3.3493_Params_alpha_0.0033.png
3D,整库_w=4,4,合数,38,0.8673,-4.6292,-3.3813,0.001,38星_Ridge_CV-R2_0.8673_OOT-SMOOTH-R2_-4.6292_OOT-RAW-R2_-3.3813_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,25,0.6917,-4.6497,-3.3887,0.0021,25星_Ridge_CV-R2_0.6917_OOT-SMOOTH-R2_-4.6497_OOT-RAW-R2_-3.3887_Params_alpha_0.0021.png
3D,整库_w=4,4,合面积,18,0.785,-4.6488,-3.392,0.001,18星_Ridge_CV-R2_0.7850_OOT-SMOOTH-R2_-4.6488_OOT-RAW-R2_-3.3920_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,12,0.6814,-4.659,-3.3942,0.001,12星_Ridge_CV-R2_0.6814_OOT-SMOOTH-R2_-4.6590_OOT-RAW-R2_-3.3942_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,11,0.6991,-4.6791,-3.4056,0.001,11星_Ridge_CV-R2_0.6991_OOT-SMOOTH-R2_-4.6791_OOT-RAW-R2_-3.4056_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,12,0.699,-4.6809,-3.407,0.001,12星_Ridge_CV-R2_0.6990_OOT-SMOOTH-R2_-4.6809_OOT-RAW-R2_-3.4070_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,17,0.7968,-4.7159,-3.4406,0.001,17星_Ridge_CV-R2_0.7968_OOT-SMOOTH-R2_-4.7159_OOT-RAW-R2_-3.4406_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,16,0.7253,-4.7382,-3.4652,0.001,16星_Ridge_CV-R2_0.7253_OOT-SMOOTH-R2_-4.7382_OOT-RAW-R2_-3.4652_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,19,0.7823,-4.7706,-3.4817,0.001,19星_Ridge_CV-R2_0.7823_OOT-SMOOTH-R2_-4.7706_OOT-RAW-R2_-3.4817_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,20,0.7202,-4.7753,-3.4835,0.001,20星_Ridge_CV-R2_0.7202_OOT-SMOOTH-R2_-4.7753_OOT-RAW-R2_-3.4835_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,13,0.706,-4.8514,-3.5302,0.001,13星_Ridge_CV-R2_0.7060_OOT-SMOOTH-R2_-4.8514_OOT-RAW-R2_-3.5302_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,25,0.7877,-4.8861,-3.5584,0.001,25星_Ridge_CV-R2_0.7877_OOT-SMOOTH-R2_-4.8861_OOT-RAW-R2_-3.5584_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,13,0.7623,-4.9081,-3.5702,0.001,13星_Ridge_CV-R2_0.7623_OOT-SMOOTH-R2_-4.9081_OOT-RAW-R2_-3.5702_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,23,0.8157,-4.9613,-3.6113,0.001,23星_Ridge_CV-R2_0.8157_OOT-SMOOTH-R2_-4.9613_OOT-RAW-R2_-3.6113_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,37,0.7578,-4.9793,-3.6144,0.0335,37星_Ridge_CV-R2_0.7578_OOT-SMOOTH-R2_-4.9793_OOT-RAW-R2_-3.6144_Params_alpha_0.0335.png
3D,整库_w=5,5,合面积,20,0.7746,-4.9882,-3.6328,0.001,20星_Ridge_CV-R2_0.7746_OOT-SMOOTH-R2_-4.9882_OOT-RAW-R2_-3.6328_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,37,0.8542,-5.0495,-3.6913,0.001,37星_Ridge_CV-R2_0.8542_OOT-SMOOTH-R2_-5.0495_OOT-RAW-R2_-3.6913_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,14,0.7684,-5.0783,-3.6948,0.001,14星_Ridge_CV-R2_0.7684_OOT-SMOOTH-R2_-5.0783_OOT-RAW-R2_-3.6948_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,19,0.7648,-5.0622,-3.716,0.001,19星_Ridge_CV-R2_0.7648_OOT-SMOOTH-R2_-5.0622_OOT-RAW-R2_-3.7160_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,32,0.6747,-5.127,-3.7338,0.001,32星_Ridge_CV-R2_0.6747_OOT-SMOOTH-R2_-5.1270_OOT-RAW-R2_-3.7338_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,31,0.7735,-5.153,-3.747,0.001,31星_Ridge_CV-R2_0.7735_OOT-SMOOTH-R2_-5.1530_OOT-RAW-R2_-3.7470_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,8,0.7829,-5.2551,-3.8131,0.001,8星_Ridge_CV-R2_0.7829_OOT-SMOOTH-R2_-5.2551_OOT-RAW-R2_-3.8131_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,29,0.7908,-5.2454,-3.8183,0.001,29星_Ridge_CV-R2_0.7908_OOT-SMOOTH-R2_-5.2454_OOT-RAW-R2_-3.8183_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,18,0.7167,-5.2247,-3.8218,0.001,18星_Ridge_CV-R2_0.7167_OOT-SMOOTH-R2_-5.2247_OOT-RAW-R2_-3.8218_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,30,0.7946,-5.2786,-3.8383,0.001,30星_Ridge_CV-R2_0.7946_OOT-SMOOTH-R2_-5.2786_OOT-RAW-R2_-3.8383_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,33,0.7238,-5.3329,-3.8746,0.001,33星_Ridge_CV-R2_0.7238_OOT-SMOOTH-R2_-5.3329_OOT-RAW-R2_-3.8746_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,17,0.7257,-5.3254,-3.8945,0.001,17星_Ridge_CV-R2_0.7257_OOT-SMOOTH-R2_-5.3254_OOT-RAW-R2_-3.8945_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,27,0.7754,-5.3977,-3.9252,0.001,27星_Ridge_CV-R2_0.7754_OOT-SMOOTH-R2_-5.3977_OOT-RAW-R2_-3.9252_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,10,0.701,-5.4317,-3.9545,0.001,10星_Ridge_CV-R2_0.7010_OOT-SMOOTH-R2_-5.4317_OOT-RAW-R2_-3.9545_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,13,0.6983,-5.4381,-3.9651,0.001,13星_Ridge_CV-R2_0.6983_OOT-SMOOTH-R2_-5.4381_OOT-RAW-R2_-3.9651_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,14,0.6824,-5.4391,-3.9657,0.001,14星_Ridge_CV-R2_0.6824_OOT-SMOOTH-R2_-5.4391_OOT-RAW-R2_-3.9657_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,37,0.6772,-5.5169,-4.0019,0.001,37星_Ridge_CV-R2_0.6772_OOT-SMOOTH-R2_-5.5169_OOT-RAW-R2_-4.0019_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,13,0.7488,-5.4941,-4.0103,0.001,13星_Ridge_CV-R2_0.7488_OOT-SMOOTH-R2_-5.4941_OOT-RAW-R2_-4.0103_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,24,0.8009,-5.5047,-4.0168,0.001,24星_Ridge_CV-R2_0.8009_OOT-SMOOTH-R2_-5.5047_OOT-RAW-R2_-4.0168_Params_alpha_0.0010.png
