Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
173,Mer+Ear+Mar+Sat+Nep,5,True,2865,2172.36,2181.42,131.88,0.1212,1827,2185.8,2177.39,83.58,0.9018,48.3,3
174,Ven+Ear+Mar+Sat+Nep,5,True,2906,2170.43,2179.68,133.89,0.0568,1872,2187.27,2178.88,85.59,0.979,48.3,3
175,Mer+Ven+Ear+Mar+Sat+Nep,6,True,3283,2586.7,2595.59,126.92,0.0952,2287,2599.9,2591.52,87.96,0.9734,38.95,3
180,Ear+Jup+Sat+Nep,4,True,2468,1749.7,1758.9,141.05,0.088,1348,1766.29,1757.1,76.32,0.6235,64.73,3
181,Mer+Ear+Jup+Sat+Nep,5,True,2848,2172.74,2181.74,131.08,0.15,1778,2185.65,2176.64,81.35,0.6431,49.73,3
182,Ven+Ear+Jup+Sat+Nep,5,True,2888,2170.94,2180.11,133.03,0.0748,1816,2187.37,2178.23,83.02,0.8514,50.01,3
183,Mer+Ven+Ear+Jup+Sat+Nep,6,True,3264,2587.09,2595.89,126.16,0.1296,2235,2599.86,2590.78,85.97,0.8382,40.2,3
188,Ear+Mar+Jup+Sat+Nep,5,True,2838,2170.17,2179.65,130.77,0.1652,1823,2187.43,2178.97,83.34,0.8522,47.43,3
189,Mer+Ear+Mar+Jup+Sat+Nep,6,True,3214,2586.32,2595.5,124.27,0.2196,2245,2599.96,2591.57,86.35,0.859,37.92,3
190,Ven+Ear+Mar+Jup+Sat+Nep,6,True,3251,2584.35,2593.86,125.8,0.1472,2284,2601.44,2593.09,87.8,0.9446,38.0,3
191,Mer+Ven+Ear+Mar+Jup+Sat+Nep,7,True,3623,2993.74,3002.77,121.02,0.2016,2695,3007.21,2998.8,89.62,0.943,31.4,3
196,Ear+Ura+Nep,3,True,2065,1318.49,1328.8,156.62,0.0728,952,1339.01,1329.53,71.1,0.8998,85.52,3
197,Mer+Ear+Ura+Nep,4,True,2453,1749.45,1759.4,140.22,0.1244,1376,1766.15,1756.74,77.91,0.8362,62.31,3
198,Ven+Ear+Ura+Nep,4,True,2492,1747.04,1757.18,142.64,0.054,1429,1767.23,1757.8,80.86,0.9794,61.78,3
199,Mer+Ven+Ear+Ura+Nep,5,True,2876,2170.95,2180.6,132.48,0.1024,1842,2187.33,2177.88,84.21,0.9582,48.26,3
204,Ear+Mar+Ura+Nep,4,True,2463,1746.63,1756.73,141.01,0.1064,1420,1767.3,1758.56,80.35,0.9526,60.67,3
205,Mer+Ear+Mar+Ura+Nep,5,True,2845,2170.59,2180.21,131.07,0.1576,1836,2187.49,2178.69,83.93,0.9182,47.14,3
206,Ven+Ear+Mar+Ura+Nep,5,True,2883,2167.97,2177.99,132.98,0.0944,1890,2188.34,2179.69,86.37,0.9934,46.61,3
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,3261,2585.01,2594.4,126.15,0.1396,2295,2601.6,2592.81,88.21,0.9802,37.94,3
212,Ear+Jup+Ura+Nep,4,True,2458,1747.7,1757.26,140.64,0.106,1379,1767.58,1758.01,78.02,0.7898,62.63,3
213,Mer+Ear+Jup+Ura+Nep,5,True,2842,2171.42,2180.62,130.88,0.1536,1799,2187.52,2178.03,82.24,0.7275,48.64,3
214,Ven+Ear+Jup+Ura+Nep,5,True,2876,2169.1,2178.51,132.59,0.0972,1846,2188.78,2179.14,84.34,0.9514,48.25,3
215,Mer+Ven+Ear+Jup+Ura+Nep,6,True,3256,2585.93,2594.8,125.91,0.1416,2255,2601.83,2592.15,86.67,0.903,39.24,3
220,Ear+Mar+Jup+Ura+Nep,5,True,2842,2168.34,2178.01,131.07,0.1584,1847,2188.73,2179.83,84.39,0.915,46.68,3
221,Mer+Ear+Mar+Jup+Ura+Nep,6,True,3220,2585.25,2594.37,124.55,0.2092,2259,2601.89,2592.9,86.82,0.889,37.73,3
222,Ven+Ear+Mar+Jup+Ura+Nep,6,True,3253,2582.63,2592.25,125.96,0.1468,2307,2602.83,2593.94,88.63,0.9786,37.32,3
223,Mer+Ven+Ear+Mar+Jup+Ura+Nep,7,True,3627,2992.77,3001.66,121.19,0.1904,2708,3009.22,3000.11,89.99,0.9618,31.2,3
228,Ear+Sat+Ura+Nep,4,True,2536,1746.91,1757.77,145.17,0.0088,1412,1766.2,1757.69,79.95,0.939,65.22,3
229,Mer+Ear+Sat+Ura+Nep,5,True,2917,2170.49,2181.04,134.39,0.0392,1834,2186.03,2177.63,83.9,0.9158,50.5,3
230,Ven+Ear+Sat+Ura+Nep,5,True,2957,2168.19,2179.01,136.38,0.0068,1883,2187.28,2178.82,86.09,0.991,50.29,3
231,Mer+Ven+Ear+Sat+Ura+Nep,6,True,3334,2584.81,2595.2,128.98,0.0268,2294,2600.17,2591.75,88.23,0.9826,40.76,3
236,Ear+Mar+Sat+Ura+Nep,5,True,2910,2167.78,2178.57,134.24,0.052,1880,2187.4,2179.58,85.95,0.9762,48.29,3
237,Mer+Ear+Mar+Sat+Ura+Nep,6,True,3287,2584.47,2594.84,127.18,0.0968,2294,2600.39,2592.56,88.22,0.969,38.96,3
238,Ven+Ear+Mar+Sat+Ura+Nep,6,True,3324,2582.0,2592.8,128.74,0.044,2344,2601.42,2593.69,90.1,0.997,38.63,3
239,Mer+Ven+Ear+Mar+Sat+Ura+Nep,7,True,3697,2991.85,3002.11,123.57,0.0748,2747,3007.58,2999.78,91.34,0.9994,32.23,3
244,Ear+Jup+Sat+Ura+Nep,5,True,2883,2168.76,2179.07,132.93,0.0844,1834,2187.36,2179.01,83.85,0.8614,49.09,3
245,Mer+Ear+Jup+Sat+Ura+Nep,6,True,3260,2585.22,2595.21,126.1,0.132,2252,2600.11,2591.89,86.61,0.853,39.49,3
246,Ven+Ear+Jup+Sat+Ura+Nep,6,True,3295,2583.01,2593.28,127.56,0.0716,2295,2601.5,2593.12,88.22,0.9682,39.35,3
247,Mer+Ven+Ear+Jup+Sat+Ura+Nep,7,True,3668,2992.67,3002.48,122.57,0.1144,2702,3007.48,2999.11,89.84,0.9554,32.72,3
252,Ear+Mar+Jup+Sat+Ura+Nep,6,True,3243,2582.21,2592.8,125.59,0.1596,2302,2601.49,2593.82,88.49,0.9618,37.1,3
253,Mer+Ear+Mar+Jup+Sat+Ura+Nep,7,True,3616,2991.97,3002.07,120.86,0.2148,2712,3007.57,2999.85,90.17,0.9578,30.68,3
254,Ven+Ear+Mar+Jup+Sat+Ura+Nep,7,True,3648,2989.48,3000.12,122.03,0.1536,2756,3008.65,3001.02,91.6,0.9966,30.43,3
255,Mer+Ven+Ear+Mar+Jup+Sat+Ura+Nep,8,True,4017,3392.57,3402.56,118.41,0.1976,3155,3408.07,3400.28,92.57,0.993,25.83,3
