Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
94,Ven+Ear+Mar+Jup+Ura,5,True,3509,2677.57,2678.57,131.05,0.3116,2200,2685.23,2685.21,81.93,0.8069,49.12,3
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,4021,3193.94,3194.59,125.89,0.3012,2763,3190.58,3190.07,86.6,0.9674,39.3,3
100,Ear+Sat+Ura,3,True,2496,1632.09,1634.77,152.93,0.3015,1130,1636.86,1637.92,69.03,0.8466,83.9,3
101,Mer+Ear+Sat+Ura,4,True,3022,2165.5,2168.22,139.55,0.2966,1702,2158.97,2159.9,78.83,0.9574,60.72,3
102,Ven+Ear+Sat+Ura,4,True,3009,2159.69,2162.28,139.33,0.3069,1644,2163.98,2165.14,75.97,0.6101,63.35,3
103,Mer+Ven+Ear+Sat+Ura,5,True,3529,2684.31,2686.84,131.47,0.2958,2208,2677.44,2678.41,82.47,0.9334,49.0,3
108,Ear+Mar+Sat+Ura,4,True,3003,2158.49,2161.09,139.13,0.3113,1677,2165.13,2166.22,77.46,0.8923,61.67,3
109,Mer+Ear+Mar+Sat+Ura,5,True,3521,2683.21,2685.74,131.22,0.3047,2241,2678.69,2679.54,83.66,0.9493,47.56,3
110,Ven+Ear+Mar+Sat+Ura,5,True,3507,2677.32,2679.85,130.99,0.3168,2179,2683.42,2684.64,81.2,0.6575,49.79,3
111,Mer+Ven+Ear+Mar+Sat+Ura,6,True,4019,3193.39,3195.73,125.85,0.3054,2735,3188.49,3189.4,85.78,0.9492,40.08,3
116,Ear+Jup+Sat+Ura,4,True,3003,2160.15,2162.5,139.02,0.3097,1700,2164.28,2164.95,78.55,1.0,60.47,3
117,Mer+Ear+Jup+Sat+Ura,5,True,3520,2684.6,2686.98,131.12,0.3027,2265,2677.61,2678.16,84.59,0.917,46.53,3
118,Ven+Ear+Jup+Sat+Ura,5,True,3508,2678.96,2681.22,130.95,0.3113,2202,2682.63,2683.39,82.08,0.835,48.86,3
119,Mer+Ven+Ear+Jup+Sat+Ura,6,True,4020,3194.81,3196.95,125.83,0.3017,2760,3187.5,3188.03,86.59,0.9724,39.24,3
124,Ear+Mar+Jup+Sat+Ura,5,True,3503,2677.5,2679.98,130.83,0.3158,2229,2683.46,2684.38,83.06,0.9797,47.77,3
125,Mer+Ear+Mar+Jup+Sat+Ura,6,True,4013,3193.48,3195.8,125.66,0.3068,2786,3188.46,3189.09,87.38,0.921,38.28,3
126,Ven+Ear+Mar+Jup+Sat+Ura,6,True,3999,3187.64,3190.09,125.45,0.3199,2719,3193.08,3194.18,85.15,0.8003,40.3,3
127,Mer+Ven+Ear+Mar+Jup+Sat+Ura,7,True,4504,3695.16,3697.3,121.89,0.3059,3269,3689.77,3690.46,88.6,0.9928,33.29,3
132,Ear+Nep,2,True,2023,1098.52,1100.14,184.16,0.2562,548,1099.87,1100.35,49.82,0.4241,134.33,3
133,Mer+Ear+Nep,3,True,2552,1641.03,1642.69,155.51,0.2516,1138,1630.91,1631.24,69.78,0.9673,85.74,3
134,Ven+Ear+Nep,3,True,2545,1635.04,1636.56,155.65,0.2548,1081,1636.02,1636.51,66.08,0.318,89.58,3
135,Mer+Ven+Ear+Nep,4,True,3068,2168.64,2170.06,141.47,0.25,1663,2158.31,2158.55,77.05,0.8538,64.42,3
140,Ear+Mar+Nep,3,True,2530,1634.01,1635.59,154.83,0.2679,1110,1637.26,1637.85,67.8,0.6333,87.04,3
141,Mer+Ear+Mar+Nep,4,True,3051,2167.62,2169.17,140.75,0.2682,1692,2159.56,2159.95,78.35,0.9868,62.4,3
142,Ven+Ear+Mar+Nep,4,True,3043,2161.61,2163.09,140.77,0.2729,1631,2164.39,2165.07,75.36,0.477,65.42,3
143,Mer+Ven+Ear+Mar+Nep,5,True,3558,2686.46,2687.77,132.44,0.2684,2205,2678.09,2678.45,82.33,0.921,50.11,3
148,Ear+Jup+Nep,3,True,2538,1635.35,1636.9,155.2,0.2591,1125,1635.99,1636.45,68.77,0.7951,86.43,3
149,Mer+Ear+Jup+Nep,4,True,3058,2168.74,2170.32,141.0,0.2578,1708,2158.1,2158.42,79.14,0.9468,61.86,3
150,Ven+Ear+Jup+Nep,4,True,3052,2162.93,2164.38,141.11,0.2599,1646,2163.21,2163.68,76.09,0.6379,65.01,3
151,Mer+Ven+Ear+Jup+Nep,5,True,3567,2687.6,2688.9,132.72,0.2542,2222,2676.77,2676.95,83.01,0.9899,49.71,3
156,Ear+Mar+Jup+Nep,4,True,3038,2161.8,2163.35,140.53,0.2722,1669,2164.28,2164.93,77.12,0.8238,63.42,3
157,Mer+Ear+Mar+Jup+Nep,5,True,3551,2686.5,2687.96,132.18,0.271,2244,2677.86,2678.25,83.8,0.9424,48.38,3
158,Ven+Ear+Mar+Jup+Nep,5,True,3543,2680.55,2682.06,132.17,0.2754,2178,2682.6,2683.37,81.19,0.6647,50.98,3
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,4051,3196.68,3197.91,126.73,0.2691,2746,3187.77,3188.12,86.14,0.9894,40.58,3
164,Ear+Sat+Nep,3,True,2541,1637.21,1638.04,155.2,0.2602,1081,1636.15,1635.67,66.07,0.2907,89.13,3
165,Mer+Ear+Sat+Nep,4,True,3063,2170.41,2171.33,141.13,0.2556,1658,2158.1,2157.54,76.83,0.8096,64.3,3
166,Ven+Ear+Sat+Nep,4,True,3051,2164.69,2165.49,140.94,0.2652,1605,2163.29,2162.91,74.19,0.2357,66.75,3
167,Mer+Ven+Ear+Sat+Nep,5,True,3567,2689.13,2689.88,132.65,0.2591,2174,2676.61,2676.08,81.22,0.6968,51.42,3
172,Ear+Mar+Sat+Nep,4,True,3044,2163.59,2164.54,140.69,0.2706,1637,2164.48,2164.24,75.63,0.523,65.06,3
173,Mer+Ear+Mar+Sat+Nep,5,True,3559,2688.04,2689.02,132.4,0.2663,2206,2677.82,2677.46,82.38,0.9234,50.02,3
174,Ven+Ear+Mar+Sat+Nep,5,True,3545,2682.32,2683.23,132.16,0.2778,2149,2682.79,2682.69,80.1,0.3957,52.06,3
175,Mer+Ven+Ear+Mar+Sat+Nep,6,True,4054,3198.14,3198.95,126.76,0.2696,2710,3187.66,3187.35,85.02,0.8073,41.75,3
