SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC16,1923-08,1933-08,1321,Saturn,1,Conjunction,2,7.26,27.55,0.0624,-1.88
SC16,1923-08,1933-08,1321,Saturn,1,Opposition,11,7.39,148.82,0.2667,1.36
SC16,1923-08,1933-08,1321,Uranus,1,Conjunction,12,7.53,159.34,0.186,1.55
SC16,1923-08,1933-08,1321,Uranus,1,Opposition,1,7.24,13.81,0.0228,-2.25
SC16,1923-08,1933-08,1321,Neptune,1,Conjunction,11,7.35,149.63,0.1984,1.33
SC16,1923-08,1933-08,1321,Neptune,1,Opposition,5,7.15,69.93,0.5807,-0.78
SC16,1923-08,1933-08,1321,Mercury,2,Conjunction,10,14.05,71.18,0.3271,-1.14
SC16,1923-08,1933-08,1321,Mercury,2,Opposition,18,15.44,116.61,0.6307,0.62
SC16,1923-08,1933-08,1321,Venus,2,Conjunction,8,14.66,54.58,0.0616,-1.89
SC16,1923-08,1933-08,1321,Venus,2,Opposition,17,14.59,116.55,0.5715,0.69
SC16,1923-08,1933-08,1321,Mars,2,Conjunction,23,14.71,156.35,0.0764,2.07
SC16,1923-08,1933-08,1321,Mars,2,Opposition,10,14.58,68.58,0.3335,-1.07
SC16,1923-08,1933-08,1321,Jupiter,2,Conjunction,17,14.67,115.88,0.5131,0.78
SC16,1923-08,1933-08,1321,Jupiter,2,Opposition,10,14.77,67.69,0.2348,-1.38
SC16,1923-08,1933-08,1321,Saturn,2,Conjunction,9,14.54,61.9,0.1792,-1.34
SC16,1923-08,1933-08,1321,Saturn,2,Opposition,26,14.95,173.93,0.0108,2.82
SC16,1923-08,1933-08,1321,Uranus,2,Conjunction,18,15.02,119.85,0.5183,0.71
SC16,1923-08,1933-08,1321,Uranus,2,Opposition,10,14.29,70.0,0.3779,-1.0
SC16,1923-08,1933-08,1321,Neptune,2,Conjunction,18,14.84,121.32,0.4043,0.75
SC16,1923-08,1933-08,1321,Neptune,2,Opposition,15,14.39,104.26,0.9466,0.14
SC16,1923-08,1933-08,1321,Mercury,3,Conjunction,13,20.87,62.28,0.11,-1.87
SC16,1923-08,1933-08,1321,Mercury,3,Opposition,28,23.2,120.69,0.4151,1.02
SC16,1923-08,1933-08,1321,Venus,3,Conjunction,14,22.02,63.58,0.046,-1.89
SC16,1923-08,1933-08,1321,Venus,3,Opposition,26,22.0,118.18,0.3763,0.97
SC16,1923-08,1933-08,1321,Mars,3,Conjunction,28,22.09,126.78,0.2811,1.23
SC16,1923-08,1933-08,1321,Mars,3,Opposition,16,21.89,73.1,0.2855,-1.11
SC16,1923-08,1933-08,1321,Jupiter,3,Conjunction,23,21.97,104.68,0.8502,0.3
SC16,1923-08,1933-08,1321,Jupiter,3,Opposition,18,22.09,81.47,0.3595,-1.02
SC16,1923-08,1933-08,1321,Saturn,3,Conjunction,11,21.82,50.42,0.0216,-2.1
SC16,1923-08,1933-08,1321,Saturn,3,Opposition,33,22.27,148.19,0.0648,2.17
SC16,1923-08,1933-08,1321,Uranus,3,Conjunction,22,22.71,96.88,1.0,-0.13
SC16,1923-08,1933-08,1321,Uranus,3,Opposition,15,21.53,69.67,0.2643,-1.21
SC16,1923-08,1933-08,1321,Neptune,3,Conjunction,25,22.21,112.57,0.5131,0.52
SC16,1923-08,1933-08,1321,Neptune,3,Opposition,22,21.56,102.03,0.927,0.08
SC16,1923-08,1933-08,1321,Mercury,4,Conjunction,20,28.17,70.99,0.1676,-1.67
SC16,1923-08,1933-08,1321,Mercury,4,Opposition,38,30.81,123.34,0.2072,1.39
SC16,1923-08,1933-08,1321,Venus,4,Conjunction,23,29.28,78.56,0.2416,-1.28
SC16,1923-08,1933-08,1321,Venus,4,Opposition,36,29.36,122.64,0.198,1.37
SC16,1923-08,1933-08,1321,Mars,4,Conjunction,36,29.39,122.48,0.2883,1.17
SC16,1923-08,1933-08,1321,Mars,4,Opposition,20,29.14,68.63,0.0952,-1.53
SC16,1923-08,1933-08,1321,Jupiter,4,Conjunction,32,29.29,109.24,0.5743,0.71
SC16,1923-08,1933-08,1321,Jupiter,4,Opposition,21,29.54,71.09,0.068,-2.01
SC16,1923-08,1933-08,1321,Saturn,4,Conjunction,15,29.03,51.67,0.0064,-2.33
SC16,1923-08,1933-08,1321,Saturn,4,Opposition,38,29.71,127.89,0.1976,1.37
SC16,1923-08,1933-08,1321,Uranus,4,Conjunction,27,30.12,89.63,0.7187,-0.47
SC16,1923-08,1933-08,1321,Uranus,4,Opposition,23,28.58,80.47,0.3739,-0.85
SC16,1923-08,1933-08,1321,Neptune,4,Conjunction,35,29.5,118.66,0.3799,0.88
SC16,1923-08,1933-08,1321,Neptune,4,Opposition,28,28.67,97.65,1.0,-0.1
SC16,1923-08,1933-08,1321,Mercury,5,Conjunction,29,35.12,82.56,0.3463,-1.1
SC16,1923-08,1933-08,1321,Mercury,5,Opposition,44,38.43,114.5,0.4195,0.97
SC16,1923-08,1933-08,1321,Venus,5,Conjunction,29,36.6,79.24,0.1532,-1.37
SC16,1923-08,1933-08,1321,Venus,5,Opposition,42,36.61,114.71,0.4187,0.97
SC16,1923-08,1933-08,1321,Mars,5,Conjunction,40,36.82,108.64,0.7135,0.5
SC16,1923-08,1933-08,1321,Mars,5,Opposition,33,36.5,90.4,0.7483,-0.5
SC16,1923-08,1933-08,1321,Jupiter,5,Conjunction,42,36.55,114.92,0.2651,1.27
SC16,1923-08,1933-08,1321,Jupiter,5,Opposition,27,36.74,73.48,0.0564,-2.18
SC16,1923-08,1933-08,1321,Saturn,5,Conjunction,20,36.17,55.29,0.008,-2.36
SC16,1923-08,1933-08,1321,Saturn,5,Opposition,51,37.25,136.9,0.1024,1.99
SC16,1923-08,1933-08,1321,Uranus,5,Conjunction,37,37.8,97.89,1.0,-0.11
SC16,1923-08,1933-08,1321,Uranus,5,Opposition,34,35.89,94.73,0.9346,-0.26
SC16,1923-08,1933-08,1321,Neptune,5,Conjunction,45,36.93,121.84,0.3099,1.13
SC16,1923-08,1933-08,1321,Neptune,5,Opposition,35,35.6,98.33,1.0,-0.08
SC17,1933-09,1944-01,1602,Mercury,1,Conjunction,11,9.14,120.39,0.6183,0.69
SC17,1933-09,1944-01,1602,Mercury,1,Opposition,10,8.66,115.52,0.6811,0.53
SC17,1933-09,1944-01,1602,Venus,1,Conjunction,7,8.91,78.58,0.6367,-0.7
SC17,1933-09,1944-01,1602,Venus,1,Opposition,9,8.91,100.98,1.0,0.03
SC17,1933-09,1944-01,1602,Mars,1,Conjunction,8,8.84,90.46,0.9478,-0.3
SC17,1933-09,1944-01,1602,Mars,1,Opposition,7,8.95,78.2,0.6339,-0.67
SC17,1933-09,1944-01,1602,Jupiter,1,Conjunction,10,8.91,112.18,0.7826,0.33
SC17,1933-09,1944-01,1602,Jupiter,1,Opposition,11,8.88,123.88,0.5919,0.64
SC17,1933-09,1944-01,1602,Saturn,1,Conjunction,3,8.96,33.48,0.0516,-1.88
SC17,1933-09,1944-01,1602,Saturn,1,Opposition,6,8.84,67.9,0.5283,-0.85
SC17,1933-09,1944-01,1602,Uranus,1,Conjunction,7,8.73,80.22,0.7159,-0.58
SC17,1933-09,1944-01,1602,Uranus,1,Opposition,13,9.1,142.86,0.2715,1.27
SC17,1933-09,1944-01,1602,Neptune,1,Conjunction,7,8.78,79.72,0.7111,-0.65
SC17,1933-09,1944-01,1602,Neptune,1,Opposition,7,9.0,77.78,0.6299,-0.73
SC17,1933-09,1944-01,1602,Mercury,2,Conjunction,20,18.32,109.19,0.7347,0.45
SC17,1933-09,1944-01,1602,Mercury,2,Opposition,24,17.33,138.49,0.0676,2.04
SC17,1933-09,1944-01,1602,Venus,2,Conjunction,15,17.88,83.9,0.5747,-0.73
SC17,1933-09,1944-01,1602,Venus,2,Opposition,16,17.75,90.14,0.807,-0.43
SC17,1933-09,1944-01,1602,Mars,2,Conjunction,19,17.73,107.16,0.8818,0.32
SC17,1933-09,1944-01,1602,Mars,2,Opposition,15,17.81,84.21,0.5595,-0.66
SC17,1933-09,1944-01,1602,Jupiter,2,Conjunction,22,17.8,123.56,0.4559,0.82
SC17,1933-09,1944-01,1602,Jupiter,2,Opposition,18,17.75,101.44,0.9702,0.05
SC17,1933-09,1944-01,1602,Saturn,2,Conjunction,17,17.94,94.76,1.0,-0.2
SC17,1933-09,1944-01,1602,Saturn,2,Opposition,21,17.73,118.46,0.5651,0.64
SC17,1933-09,1944-01,1602,Uranus,2,Conjunction,16,17.47,91.58,0.849,-0.36
SC17,1933-09,1944-01,1602,Uranus,2,Opposition,23,18.14,126.81,0.3131,1.16
SC17,1933-09,1944-01,1602,Neptune,2,Conjunction,16,17.67,90.54,0.8018,-0.44
SC17,1933-09,1944-01,1602,Neptune,2,Opposition,16,17.87,89.55,0.7742,-0.49
SC17,1933-09,1944-01,1602,Mercury,3,Conjunction,28,27.56,101.61,0.9654,0.1
SC17,1933-09,1944-01,1602,Mercury,3,Opposition,28,25.94,107.93,0.6667,0.58
SC17,1933-09,1944-01,1602,Venus,3,Conjunction,27,26.72,101.06,0.9554,0.06
SC17,1933-09,1944-01,1602,Venus,3,Opposition,24,26.69,89.94,0.6935,-0.56
SC17,1933-09,1944-01,1602,Mars,3,Conjunction,32,26.56,120.46,0.3251,1.13
SC17,1933-09,1944-01,1602,Mars,3,Opposition,22,26.88,81.85,0.4379,-0.89
SC17,1933-09,1944-01,1602,Jupiter,3,Conjunction,31,26.67,116.23,0.5175,0.64
SC17,1933-09,1944-01,1602,Jupiter,3,Opposition,30,26.82,111.88,0.6319,0.47
SC17,1933-09,1944-01,1602,Saturn,3,Conjunction,26,26.9,96.67,1.0,-0.15
SC17,1933-09,1944-01,1602,Saturn,3,Opposition,28,26.67,104.99,0.8354,0.21
SC17,1933-09,1944-01,1602,Uranus,3,Conjunction,28,26.37,106.17,0.8014,0.32
SC17,1933-09,1944-01,1602,Uranus,3,Opposition,30,27.2,110.31,0.6751,0.55
SC17,1933-09,1944-01,1602,Neptune,3,Conjunction,24,26.46,90.69,0.6983,-0.52
SC17,1933-09,1944-01,1602,Neptune,3,Opposition,23,26.76,85.95,0.5363,-0.78
SC17,1933-09,1944-01,1602,Mercury,4,Conjunction,43,36.72,117.11,0.2631,1.31
SC17,1933-09,1944-01,1602,Mercury,4,Opposition,35,34.71,100.84,1.0,0.08
SC17,1933-09,1944-01,1602,Venus,4,Conjunction,39,35.68,109.32,0.6135,0.61
SC17,1933-09,1944-01,1602,Venus,4,Opposition,32,35.53,90.07,0.6519,-0.64
SC17,1933-09,1944-01,1602,Mars,4,Conjunction,39,35.38,110.22,0.6471,0.67
SC17,1933-09,1944-01,1602,Mars,4,Opposition,27,35.93,75.15,0.2232,-1.33
SC17,1933-09,1944-01,1602,Jupiter,4,Conjunction,36,35.62,101.06,0.891,0.05
SC17,1933-09,1944-01,1602,Jupiter,4,Opposition,37,35.61,103.92,0.813,0.17
SC17,1933-09,1944-01,1602,Saturn,4,Conjunction,31,35.77,86.66,0.6531,-0.66
SC17,1933-09,1944-01,1602,Saturn,4,Opposition,40,35.57,112.45,0.5511,0.59
SC17,1933-09,1944-01,1602,Uranus,4,Conjunction,38,35.06,108.39,0.6667,0.49
SC17,1933-09,1944-01,1602,Uranus,4,Opposition,44,36.37,120.98,0.2875,1.23
SC17,1933-09,1944-01,1602,Neptune,4,Conjunction,31,35.19,88.09,0.5291,-0.74
SC17,1933-09,1944-01,1602,Neptune,4,Opposition,33,35.81,92.14,0.7211,-0.49
SC17,1933-09,1944-01,1602,Mercury,5,Conjunction,51,45.78,111.4,0.4411,0.93
SC17,1933-09,1944-01,1602,Mercury,5,Opposition,44,43.26,101.72,0.933,0.18
SC17,1933-09,1944-01,1602,Venus,5,Conjunction,50,44.6,112.11,0.4959,0.88
SC17,1933-09,1944-01,1602,Venus,5,Opposition,42,44.55,94.29,0.8158,-0.41
SC17,1933-09,1944-01,1602,Mars,5,Conjunction,45,44.29,101.6,1.0,0.12
SC17,1933-09,1944-01,1602,Mars,5,Opposition,37,44.91,82.4,0.3391,-0.99
SC17,1933-09,1944-01,1602,Jupiter,5,Conjunction,44,44.51,98.84,1.0,-0.06
SC17,1933-09,1944-01,1602,Jupiter,5,Opposition,43,44.18,97.34,1.0,-0.13
SC17,1933-09,1944-01,1602,Saturn,5,Conjunction,42,44.93,93.47,0.9562,-0.36
SC17,1933-09,1944-01,1602,Saturn,5,Opposition,48,44.55,107.75,0.6563,0.41
SC17,1933-09,1944-01,1602,Uranus,5,Conjunction,48,43.86,109.44,0.5823,0.61
SC17,1933-09,1944-01,1602,Uranus,5,Opposition,59,45.29,130.27,0.0484,1.95
SC17,1933-09,1944-01,1602,Neptune,5,Conjunction,38,43.89,86.57,0.4179,-0.91
SC17,1933-09,1944-01,1602,Neptune,5,Opposition,40,44.82,89.24,0.6107,-0.72
SC18,1944-02,1954-03,1999,Mercury,1,Conjunction,15,11.56,129.75,0.3707,0.98
SC18,1944-02,1954-03,1999,Mercury,1,Opposition,10,10.56,94.72,1.0,-0.18
SC18,1944-02,1954-03,1999,Venus,1,Conjunction,11,11.05,99.52,1.0,-0.02
SC18,1944-02,1954-03,1999,Venus,1,Opposition,11,11.08,99.31,1.0,-0.02
SC18,1944-02,1954-03,1999,Mars,1,Conjunction,12,11.04,108.74,0.851,0.27
SC18,1944-02,1954-03,1999,Mars,1,Opposition,16,11.12,143.93,0.18,1.58
SC18,1944-02,1954-03,1999,Jupiter,1,Conjunction,6,11.23,53.42,0.1576,-1.57
SC18,1944-02,1954-03,1999,Jupiter,1,Opposition,7,11.07,63.23,0.3263,-1.1
SC18,1944-02,1954-03,1999,Saturn,1,Conjunction,11,11.25,97.76,1.0,-0.07
SC18,1944-02,1954-03,1999,Saturn,1,Opposition,12,10.97,109.36,0.8286,0.29
SC18,1944-02,1954-03,1999,Uranus,1,Conjunction,10,10.9,91.78,0.9986,-0.24
SC18,1944-02,1954-03,1999,Uranus,1,Opposition,17,11.44,148.66,0.182,1.52
SC18,1944-02,1954-03,1999,Neptune,1,Conjunction,13,10.76,120.77,0.5607,0.59
SC18,1944-02,1954-03,1999,Neptune,1,Opposition,5,11.4,43.86,0.1084,-1.66
SC18,1944-02,1954-03,1999,Mercury,2,Conjunction,23,23.18,99.23,1.0,-0.04
SC18,1944-02,1954-03,1999,Mercury,2,Opposition,19,21.2,89.64,0.7522,-0.48
SC18,1944-02,1954-03,1999,Venus,2,Conjunction,19,22.14,85.83,0.6167,-0.66
SC18,1944-02,1954-03,1999,Venus,2,Opposition,21,22.24,94.41,0.919,-0.24
SC18,1944-02,1954-03,1999,Mars,2,Conjunction,26,22.26,116.82,0.5251,0.74
SC18,1944-02,1954-03,1999,Mars,2,Opposition,30,22.29,134.58,0.1048,1.7
SC18,1944-02,1954-03,1999,Jupiter,2,Conjunction,24,22.44,106.94,0.8482,0.32
SC18,1944-02,1954-03,1999,Jupiter,2,Opposition,15,22.1,67.86,0.2476,-1.31
SC18,1944-02,1954-03,1999,Saturn,2,Conjunction,16,22.53,71.0,0.3179,-1.09
SC18,1944-02,1954-03,1999,Saturn,2,Opposition,26,22.13,117.48,0.5423,0.68
SC18,1944-02,1954-03,1999,Uranus,2,Conjunction,19,21.67,87.69,0.805,-0.48
SC18,1944-02,1954-03,1999,Uranus,2,Opposition,34,22.99,147.92,0.0956,1.91
SC18,1944-02,1954-03,1999,Neptune,2,Conjunction,24,21.5,111.61,0.6631,0.42
SC18,1944-02,1954-03,1999,Neptune,2,Opposition,10,22.7,44.04,0.028,-2.22
SC18,1944-02,1954-03,1999,Mercury,3,Conjunction,36,34.79,103.47,0.8138,0.19
SC18,1944-02,1954-03,1999,Mercury,3,Opposition,32,31.72,100.87,0.9866,0.05
SC18,1944-02,1954-03,1999,Venus,3,Conjunction,31,33.27,93.19,0.7431,-0.39
SC18,1944-02,1954-03,1999,Venus,3,Opposition,31,33.28,93.14,0.8302,-0.37
SC18,1944-02,1954-03,1999,Mars,3,Conjunction,34,33.39,101.82,0.9394,0.1
SC18,1944-02,1954-03,1999,Mars,3,Opposition,42,33.25,126.33,0.1296,1.54
SC18,1944-02,1954-03,1999,Jupiter,3,Conjunction,43,33.72,127.54,0.136,1.51
SC18,1944-02,1954-03,1999,Jupiter,3,Opposition,26,33.03,78.72,0.3391,-1.03
SC18,1944-02,1954-03,1999,Saturn,3,Conjunction,26,33.74,77.06,0.3655,-1.01
SC18,1944-02,1954-03,1999,Saturn,3,Opposition,35,33.07,105.84,0.7854,0.25
SC18,1944-02,1954-03,1999,Uranus,3,Conjunction,26,32.56,79.86,0.4371,-0.9
SC18,1944-02,1954-03,1999,Uranus,3,Opposition,49,34.27,142.98,0.078,2.0
SC18,1944-02,1954-03,1999,Neptune,3,Conjunction,38,32.19,118.04,0.4775,0.76
SC18,1944-02,1954-03,1999,Neptune,3,Opposition,21,33.94,61.87,0.0676,-1.74
SC18,1944-02,1954-03,1999,Mercury,4,Conjunction,54,46.62,115.84,0.3699,0.99
SC18,1944-02,1954-03,1999,Mercury,4,Opposition,38,42.52,89.37,0.6303,-0.65
SC18,1944-02,1954-03,1999,Venus,4,Conjunction,44,44.58,98.7,0.9682,-0.09
SC18,1944-02,1954-03,1999,Venus,4,Opposition,38,44.54,85.31,0.3835,-0.98
SC18,1944-02,1954-03,1999,Mars,4,Conjunction,44,44.53,98.81,1.0,-0.07
SC18,1944-02,1954-03,1999,Mars,4,Opposition,53,44.45,119.23,0.236,1.29
SC18,1944-02,1954-03,1999,Jupiter,4,Conjunction,52,44.69,116.35,0.4443,0.99
SC18,1944-02,1954-03,1999,Jupiter,4,Opposition,36,44.16,81.52,0.3463,-1.03
SC18,1944-02,1954-03,1999,Saturn,4,Conjunction,33,44.81,73.65,0.1928,-1.23
SC18,1944-02,1954-03,1999,Saturn,4,Opposition,39,43.84,88.96,0.7407,-0.51
SC18,1944-02,1954-03,1999,Uranus,4,Conjunction,31,43.12,71.88,0.1364,-1.37
SC18,1944-02,1954-03,1999,Uranus,4,Opposition,64,45.93,139.35,0.0576,1.97
SC18,1944-02,1954-03,1999,Neptune,4,Conjunction,49,42.91,114.19,0.5371,0.65
SC18,1944-02,1954-03,1999,Neptune,4,Opposition,31,45.49,68.14,0.084,-1.62
SC18,1944-02,1954-03,1999,Mercury,5,Conjunction,62,58.04,106.83,0.6315,0.46
SC18,1944-02,1954-03,1999,Mercury,5,Opposition,46,53.07,86.67,0.4959,-0.85
SC18,1944-02,1954-03,1999,Venus,5,Conjunction,56,55.65,100.63,1.0,0.05
SC18,1944-02,1954-03,1999,Venus,5,Opposition,47,55.57,84.58,0.2671,-1.23
SC18,1944-02,1954-03,1999,Mars,5,Conjunction,54,55.61,97.11,0.9726,-0.19
SC18,1944-02,1954-03,1999,Mars,5,Opposition,68,55.33,122.89,0.1152,1.68
SC18,1944-02,1954-03,1999,Jupiter,5,Conjunction,65,55.78,116.54,0.3799,1.07
SC18,1944-02,1954-03,1999,Jupiter,5,Opposition,47,54.88,85.64,0.4599,-0.88
SC18,1944-02,1954-03,1999,Saturn,5,Conjunction,45,56.44,79.73,0.3907,-0.99
SC18,1944-02,1954-03,1999,Saturn,5,Opposition,52,55.2,94.21,0.925,-0.28
SC18,1944-02,1954-03,1999,Uranus,5,Conjunction,38,53.81,70.62,0.0784,-1.5
SC18,1944-02,1954-03,1999,Uranus,5,Opposition,81,57.07,141.94,0.0168,2.2
SC18,1944-02,1954-03,1999,Neptune,5,Conjunction,58,53.45,108.52,0.6483,0.42
SC18,1944-02,1954-03,1999,Neptune,5,Opposition,42,56.54,74.28,0.2012,-1.38
SC19,1954-04,1964-09,2903,Mercury,1,Conjunction,13,16.14,80.55,0.5219,-0.81
SC19,1954-04,1964-09,2903,Mercury,1,Opposition,15,16.15,92.89,0.893,-0.3
SC19,1954-04,1964-09,2903,Venus,1,Conjunction,16,16.07,99.58,1.0,-0.02
SC19,1954-04,1964-09,2903,Venus,1,Opposition,13,16.1,80.75,0.5475,-0.76
SC19,1954-04,1964-09,2903,Mars,1,Conjunction,19,16.14,117.74,0.5171,0.73
SC19,1954-04,1964-09,2903,Mars,1,Opposition,22,16.25,135.42,0.212,1.33
SC19,1954-04,1964-09,2903,Jupiter,1,Conjunction,16,16.05,99.69,1.0,-0.01
SC19,1954-04,1964-09,2903,Jupiter,1,Opposition,18,16.18,111.24,0.6887,0.48
SC19,1954-04,1964-09,2903,Saturn,1,Conjunction,25,16.06,155.69,0.0228,2.48
SC19,1954-04,1964-09,2903,Saturn,1,Opposition,17,16.16,105.21,0.9262,0.22
SC19,1954-04,1964-09,2903,Uranus,1,Conjunction,11,16.2,67.92,0.2196,-1.39
SC19,1954-04,1964-09,2903,Uranus,1,Opposition,15,16.17,92.74,0.8458,-0.31
SC19,1954-04,1964-09,2903,Neptune,1,Conjunction,18,16.23,110.88,0.7195,0.47
SC19,1954-04,1964-09,2903,Neptune,1,Opposition,16,15.91,100.58,1.0,0.02
SC19,1954-04,1964-09,2903,Mercury,2,Conjunction,34,32.24,105.47,0.815,0.34
SC19,1954-04,1964-09,2903,Mercury,2,Opposition,37,32.4,114.19,0.4163,0.94
SC19,1954-04,1964-09,2903,Venus,2,Conjunction,37,32.33,114.44,0.4751,0.78
SC19,1954-04,1964-09,2903,Venus,2,Opposition,26,32.32,80.45,0.3319,-1.05
SC19,1954-04,1964-09,2903,Mars,2,Conjunction,36,31.99,112.54,0.4815,0.74
SC19,1954-04,1964-09,2903,Mars,2,Opposition,33,32.33,102.06,0.9302,0.11
SC19,1954-04,1964-09,2903,Jupiter,2,Conjunction,35,32.29,108.39,0.6591,0.48
SC19,1954-04,1964-09,2903,Jupiter,2,Opposition,31,32.36,95.8,0.8538,-0.27
SC19,1954-04,1964-09,2903,Saturn,2,Conjunction,39,32.23,120.99,0.166,1.5
SC19,1954-04,1964-09,2903,Saturn,2,Opposition,33,32.21,102.47,0.9242,0.16
SC19,1954-04,1964-09,2903,Uranus,2,Conjunction,26,32.23,80.66,0.2176,-1.34
SC19,1954-04,1964-09,2903,Uranus,2,Opposition,35,32.32,108.29,0.7159,0.54
SC19,1954-04,1964-09,2903,Neptune,2,Conjunction,38,32.49,116.96,0.3283,1.07
SC19,1954-04,1964-09,2903,Neptune,2,Opposition,28,31.98,87.55,0.4747,-0.76
SC19,1954-04,1964-09,2903,Mercury,3,Conjunction,54,48.48,111.38,0.3763,0.96
SC19,1954-04,1964-09,2903,Mercury,3,Opposition,47,48.63,96.64,0.853,-0.28
SC19,1954-04,1964-09,2903,Venus,3,Conjunction,51,48.35,105.47,0.755,0.35
SC19,1954-04,1964-09,2903,Venus,3,Opposition,34,48.26,70.46,0.0312,-1.91
SC19,1954-04,1964-09,2903,Mars,3,Conjunction,54,48.19,112.05,0.4143,0.87
SC19,1954-04,1964-09,2903,Mars,3,Opposition,49,48.5,101.03,0.983,0.07
SC19,1954-04,1964-09,2903,Jupiter,3,Conjunction,48,48.26,99.47,1.0,-0.04
SC19,1954-04,1964-09,2903,Jupiter,3,Opposition,55,48.42,113.58,0.3091,1.11
SC19,1954-04,1964-09,2903,Saturn,3,Conjunction,49,48.36,101.32,0.9738,0.12
SC19,1954-04,1964-09,2903,Saturn,3,Opposition,45,48.46,92.87,0.5979,-0.63
SC19,1954-04,1964-09,2903,Uranus,3,Conjunction,44,48.21,91.26,0.4791,-0.8
SC19,1954-04,1964-09,2903,Uranus,3,Opposition,55,48.41,113.61,0.2695,1.21
SC19,1954-04,1964-09,2903,Neptune,3,Conjunction,50,48.72,102.63,0.8846,0.22
SC19,1954-04,1964-09,2903,Neptune,3,Opposition,52,47.7,109.03,0.5143,0.71
SC19,1954-04,1964-09,2903,Mercury,4,Conjunction,79,64.43,122.62,0.0356,2.19
SC19,1954-04,1964-09,2903,Mercury,4,Opposition,66,64.62,102.13,0.845,0.22
SC19,1954-04,1964-09,2903,Venus,4,Conjunction,74,64.63,114.51,0.3251,1.04
SC19,1954-04,1964-09,2903,Venus,4,Opposition,51,64.55,79.01,0.1108,-1.49
SC19,1954-04,1964-09,2903,Mars,4,Conjunction,63,64.22,98.1,1.0,-0.15
SC19,1954-04,1964-09,2903,Mars,4,Opposition,67,64.71,103.54,0.8474,0.26
SC19,1954-04,1964-09,2903,Jupiter,4,Conjunction,68,64.48,105.47,0.6995,0.49
SC19,1954-04,1964-09,2903,Jupiter,4,Opposition,71,64.75,109.65,0.3923,0.93
SC19,1954-04,1964-09,2903,Saturn,4,Conjunction,67,64.51,103.85,0.7746,0.47
SC19,1954-04,1964-09,2903,Saturn,4,Opposition,59,64.58,91.36,0.3867,-0.92
SC19,1954-04,1964-09,2903,Uranus,4,Conjunction,58,64.56,89.84,0.2675,-1.18
SC19,1954-04,1964-09,2903,Uranus,4,Opposition,74,64.64,114.48,0.1096,1.6
SC19,1954-04,1964-09,2903,Neptune,4,Conjunction,69,65.02,106.12,0.5563,0.64
SC19,1954-04,1964-09,2903,Neptune,4,Opposition,66,63.8,103.45,0.7938,0.35
SC19,1954-04,1964-09,2903,Mercury,5,Conjunction,93,80.5,115.53,0.1564,1.64
SC19,1954-04,1964-09,2903,Mercury,5,Opposition,78,80.53,96.85,0.7834,-0.39
