Body,Window,Type,k_obs,k_exp,Ratio_Freq,Avg_Area,Ratio_Amp,p_val,Effect,Stage,p_adj_bh,sig_fdr
20000564_lon,5,Conjunction,1175,1078.19,108.98,351.16,115.66999816894533,0.0033057361099926,Enhancement,Flare_All,0.03999387283075824,True
20000564_lon,5,Opposition,1178,1087.43,108.33,311.94,102.75,0.0061592596712487,Enhancement,Flare_All,0.051174274502608884,False
20000564_lon,6,Conjunction,1387,1293.91,107.19,345.21,113.70999908447266,0.0095180647466457,Enhancement,Flare_All,0.05386672874732095,False
20000564_lon,6,Opposition,1406,1304.81,107.76,293.06,96.52999877929688,0.0050220033499392,Enhancement,Flare_All,0.03700174166323127,True
20000564_lon,7,Conjunction,1627,1509.71,107.77,347.87,114.58000183105467,0.002421663562094,Enhancement,Flare_All,0.020618306726760863,True
20000564_lon,7,Opposition,1626,1522.63,106.79,285.42,94.01000213623048,0.0076994174086775,Enhancement,Flare_All,0.04810595996941702,True
20000564_lon,8,Conjunction,1881,1725.58,109.01,353.4,116.4000015258789,0.0001660175281348,Enhancement,Flare_All,0.002758716797303804,True
20000564_lon,8,Opposition,1828,1740.09,105.05,283.69,93.44000244140624,0.0331177111420117,Enhancement,Flare_All,0.1249513642604403,False
20000564_lon,9,Conjunction,2132,1941.29,109.82,349.44,115.0999984741211,1.263911480829905e-05,Enhancement,Flare_All,0.00036520874241403157,True
20000564_lon,9,Opposition,2036,1957.52,104.01,285.57,94.05999755859376,0.0717455338834264,Enhancement,Flare_All,0.1963751285944572,False
20000564_lon,10,Conjunction,2359,2156.91,109.37,346.69,114.19000244140624,1.0533738424053314e-05,Enhancement,Flare_All,0.0002548388438717059,True
20000564_lon,10,Opposition,2281,2174.82,104.88,286.47,94.36000061035156,0.0204571450339868,Enhancement,Flare_All,0.07431176870485438,False
20000566_lon,1,Conjunction,214,217.18,98.54,303.97,100.12000274658205,0.8639304642142885,Suppression,Flare_All,0.9731082990459151,False
20000566_lon,1,Opposition,252,217.62,115.8,376.79,124.11000061035156,0.0239214505323761,Enhancement,Flare_All,0.3663265267801124,False
20000566_lon,2,Conjunction,434,434.37,99.91,329.35,108.4800033569336,1.0,Suppression,Flare_All,1.0,False
20000566_lon,2,Opposition,469,434.74,107.88,366.16,120.61000061035156,0.1060840481082862,Enhancement,Flare_All,0.42779845106503195,False
20000566_lon,3,Conjunction,688,651.54,105.6,333.9,109.9800033569336,0.1572801177416722,Enhancement,Flare_All,0.41547218450590667,False
20000566_lon,3,Opposition,690,651.5,105.91,355.78,117.19000244140624,0.1353118818952935,Enhancement,Flare_All,0.43310893344354195,False
20000566_lon,4,Conjunction,947,868.67,109.02,337.12,111.04000091552734,0.0083263656464688,Enhancement,Flare_All,0.0834697385736142,False
20000566_lon,4,Opposition,899,868.44,103.52,359.39,118.37999725341795,0.3024231067716414,Enhancement,Flare_All,0.5967209765545257,False
20000566_lon,5,Conjunction,1163,1085.73,107.12,355.92,117.2300033569336,0.0192020793931488,Enhancement,Flare_All,0.11027076475036185,False
20000566_lon,5,Opposition,1128,1085.1,103.95,337.21,111.06999969482422,0.1928740036124877,Enhancement,Flare_All,0.441743685693117,False
20000566_lon,6,Conjunction,1392,1302.61,106.86,342.07,112.66999816894533,0.0130396205754022,Enhancement,Flare_All,0.06744333555886833,False
20000566_lon,6,Opposition,1345,1302.08,103.3,326.97,107.6999969482422,0.232497059881953,Enhancement,Flare_All,0.4632148055301155,False
20000566_lon,7,Conjunction,1619,1519.81,106.53,342.15,112.6999969482422,0.0104625023486265,Enhancement,Flare_All,0.053510775381969945,False
20000566_lon,7,Opposition,1590,1519.18,104.66,309.94,102.08999633789062,0.067114254153128,Enhancement,Flare_All,0.20218525834219714,False
20000566_lon,8,Conjunction,1830,1737.29,105.34,325.39,107.18000030517578,0.0245534915822964,Enhancement,Flare_All,0.08512656147161973,False
20000566_lon,8,Opposition,1802,1736.03,103.8,313.96,103.41000366210938,0.1092500286451088,Enhancement,Flare_All,0.27523958829622575,False
20000566_lon,9,Conjunction,2014,1954.29,103.06,325.58,107.23999786376952,0.1703393476765914,Enhancement,Flare_All,0.3167500727033759,False
20000566_lon,9,Opposition,2025,1953.08,103.68,320.18,105.45999908447266,0.0985284469380063,Enhancement,Flare_All,0.24500587646083688,False
20000566_lon,10,Conjunction,2246,2171.54,103.43,321.75,105.9800033569336,0.1035692795871135,Enhancement,Flare_All,0.2204021998842933,False
20000566_lon,10,Opposition,2235,2170.36,102.98,327.36,107.83000183105467,0.1574846655927785,Enhancement,Flare_All,0.33697403788482194,False
20000567_lon,1,Conjunction,234,216.94,107.87,366.15,120.5999984741211,0.2606202751030669,Enhancement,Flare_All,0.6461728090650642,False
20000567_lon,1,Opposition,255,217.23,117.39,298.0,98.16000366210938,0.0131728621370224,Enhancement,Flare_All,0.2560163707266954,False
20000567_lon,2,Conjunction,444,433.78,102.35,307.97,101.44000244140624,0.6346450960048763,Enhancement,Flare_All,0.857713293841591,False
20000567_lon,2,Opposition,482,434.48,110.94,306.89,101.08000183105467,0.0252716977456142,Enhancement,Flare_All,0.2377975414376469,False
20000567_lon,3,Conjunction,678,650.87,104.17,305.88,100.75,0.2927389997934304,Enhancement,Flare_All,0.5867063545771558,False
20000567_lon,3,Opposition,695,651.64,106.65,288.03,94.87000274658205,0.0926098446093311,Enhancement,Flare_All,0.36113014863391985,False
20000567_lon,4,Conjunction,877,868.08,101.03,348.04,114.63999938964844,0.7687667519295035,Enhancement,Flare_All,0.8947506708991338,False
20000567_lon,4,Opposition,890,868.88,102.43,265.74,87.52999877929688,0.4775082430017334,Enhancement,Flare_All,0.7726180771721467,False
20000567_lon,5,Conjunction,1133,1085.28,104.4,324.88,107.01000213623048,0.1474735611405268,Enhancement,Flare_All,0.34381149627089974,False
20000567_lon,5,Opposition,1110,1085.88,102.22,277.81,91.51000213623048,0.4658911896978845,Enhancement,Flare_All,0.7248227473188203,False
20000567_lon,6,Conjunction,1384,1302.2,106.28,311.86,102.72000122070312,0.0230003621737984,Enhancement,Flare_All,0.09657678955772338,False
20000567_lon,6,Opposition,1338,1302.35,102.74,277.17,91.3000030517578,0.3217895124554474,Enhancement,Flare_All,0.5659872606095793,False
20000567_lon,7,Conjunction,1611,1519.32,106.03,323.91,106.69000244140624,0.0178949901349955,Enhancement,Flare_All,0.07355782787069204,False
20000567_lon,7,Opposition,1534,1518.99,100.99,289.21,95.26000213623048,0.7015607505364866,Enhancement,Flare_All,0.8638157618176708,False
20000567_lon,8,Conjunction,1827,1736.57,105.21,328.77,108.29000091552734,0.0282660972611145,Enhancement,Flare_All,0.09434111949115564,False
20000567_lon,8,Opposition,1715,1736.23,98.78,281.99,92.87999725341795,0.6127100024537567,Suppression,Flare_All,0.7975441865273066,False
20000567_lon,9,Conjunction,2045,1953.48,104.69,311.82,102.70999908447266,0.0356226467444828,Enhancement,Flare_All,0.10116831675433116,False
20000567_lon,9,Opposition,1920,1953.34,98.29,293.5,96.66999816894533,0.4467579735456712,Suppression,Flare_All,0.6658740025556664,False
20000567_lon,10,Conjunction,2270,2170.41,104.59,324.6,106.91999816894533,0.0295110306698648,Enhancement,Flare_All,0.08536338871542373,False
20000567_lon,10,Opposition,2139,2170.23,98.56,296.2,97.55999755859376,0.4983585601882539,Suppression,Flare_All,0.6937932896738437,False
20000568_lon,1,Conjunction,216,217.71,99.21,351.67,115.83000183105467,0.9432441128236922,Suppression,Flare_All,0.9933184559568317,False
20000568_lon,1,Opposition,205,216.37,94.74,368.68,121.44000244140624,0.4617036374484925,Suppression,Flare_All,0.8813050099893466,False
20000568_lon,2,Conjunction,441,435.1,101.36,311.43,102.58000183105467,0.7890333629299703,Enhancement,Flare_All,0.9242034220601093,False
20000568_lon,2,Opposition,418,432.65,96.61,287.54,94.70999908447266,0.4966498426476158,Suppression,Flare_All,0.8217871337029404,False
20000568_lon,3,Conjunction,665,652.17,101.97,299.49,98.6500015258789,0.6228003706196595,Enhancement,Flare_All,0.8371894827090433,False
20000568_lon,3,Opposition,646,648.8,99.57,276.8,91.16999816894533,0.9325328672779956,Suppression,Flare_All,0.9944118046046885,False
20000568_lon,4,Conjunction,842,869.28,96.86,329.49,108.52999877929688,0.3586964413944817,Suppression,Flare_All,0.5962603289166186,False
20000568_lon,4,Opposition,849,865.14,98.13,266.96,87.93000030517578,0.5935435053636553,Suppression,Flare_All,0.8219104214344234,False
20000568_lon,5,Conjunction,1080,1086.7,99.38,333.25,109.7699966430664,0.8524748005358941,Suppression,Flare_All,0.9324689344797386,False
20000568_lon,5,Opposition,1071,1081.57,99.02,290.0,95.5199966430664,0.7595354540304843,Suppression,Flare_All,0.9083531819592298,False
20000568_lon,6,Conjunction,1288,1304.21,98.76,361.2,118.97000122070312,0.6606115110355949,Suppression,Flare_All,0.7928333827618564,False
20000568_lon,6,Opposition,1283,1298.21,98.83,281.68,92.77999877929688,0.6806856552807851,Suppression,Flare_All,0.8545360716128294,False
20000568_lon,7,Conjunction,1536,1521.7,100.94,355.0,116.93000030517578,0.71558805493188,Enhancement,Flare_All,0.8242983346634193,False
20000568_lon,7,Opposition,1504,1514.25,99.32,283.41,93.3499984741211,0.8011721280898371,Suppression,Flare_All,0.9226984741748846,False
20000568_lon,8,Conjunction,1751,1738.98,100.69,364.14,119.94000244140624,0.7747523762759334,Enhancement,Flare_All,0.8876869619574587,False
20000568_lon,8,Opposition,1717,1730.18,99.24,277.17,91.29000091552734,0.7578273684234669,Suppression,Flare_All,0.8846125361326272,False
20000568_lon,9,Conjunction,1959,1956.65,100.12,375.93,123.81999969482422,0.9629207997162236,Enhancement,Flare_All,0.9960809861965173,False
20000568_lon,9,Opposition,1934,1946.27,99.37,271.39,89.38999938964844,0.7867938844867539,Suppression,Flare_All,0.8891116893233284,False
20000568_lon,10,Conjunction,2169,2174.03,99.77,374.11,123.22000122070312,0.9229696687377849,Suppression,Flare_All,0.9572899220241833,False
20000568_lon,10,Opposition,2162,2162.14,99.99,271.55,89.44000244140625,1.0,Suppression,Flare_All,1.0,False
20000569_lon,1,Conjunction,206,217.16,94.86,329.81,108.62999725341795,0.4716125311079512,Suppression,Flare_All,0.8134429238372253,False
20000569_lon,1,Opposition,198,215.91,91.7,161.36,53.150001525878906,0.2327429678820957,Suppression,Flare_All,0.7072850502564854,False
20000569_lon,2,Conjunction,443,434.49,101.96,276.75,91.16000366210938,0.6943145028273099,Enhancement,Flare_All,0.8648478894866491,False
20000569_lon,2,Opposition,390,431.72,90.34,226.92,74.73999786376953,0.0434089545530041,Suppression,Flare_All,0.2810244333178294,False
20000569_lon,3,Conjunction,680,651.84,104.32,262.4,86.43000030517578,0.2751232045659423,Enhancement,Flare_All,0.5729899273760025,False
20000569_lon,3,Opposition,619,647.49,95.6,231.0,76.08999633789062,0.2666485549796363,Suppression,Flare_All,0.5899504856631613,False
20000569_lon,4,Conjunction,887,869.02,102.07,242.76,79.95999908447266,0.546358697855125,Enhancement,Flare_All,0.7674570917713177,False
20000569_lon,4,Opposition,845,863.39,97.87,254.22,83.73999786376953,0.5403214576858212,Suppression,Flare_All,0.7950140434611045,False
20000569_lon,5,Conjunction,1119,1086.03,103.04,238.42,78.52999877929688,0.3176897439891735,Enhancement,Flare_All,0.5382119090141964,False
20000569_lon,5,Opposition,1050,1079.15,97.3,263.2,86.69000244140625,0.377089333418328,Suppression,Flare_All,0.650125318763166,False
20000569_lon,6,Conjunction,1375,1303.32,105.5,238.31,78.48999786376953,0.0463147114041848,Enhancement,Flare_All,0.14763995757823806,False
20000569_lon,6,Opposition,1266,1294.64,97.79,283.34,93.33000183105467,0.427388492947722,Suppression,Flare_All,0.6702618734782548,False
20000569_lon,7,Conjunction,1602,1520.42,105.37,250.96,82.66000366210938,0.0350787395066087,Enhancement,Flare_All,0.11859954785567703,False
20000569_lon,7,Opposition,1460,1510.37,96.67,277.47,91.38999938964844,0.1896175589896576,Suppression,Flare_All,0.40242204774707224,False
20000569_lon,8,Conjunction,1824,1737.34,104.99,264.9,87.25,0.0355489481096432,Enhancement,Flare_All,0.1076113506729897,False
20000569_lon,8,Opposition,1671,1726.01,96.81,280.7,92.45999908447266,0.1785683067002383,Suppression,Flare_All,0.377945386267984,False
20000569_lon,9,Conjunction,2041,1954.28,104.44,266.55,87.80000305175781,0.0464990285372576,Enhancement,Flare_All,0.12522669409516615,False
20000569_lon,9,Opposition,1863,1941.56,95.95,274.78,90.51000213623048,0.067927593636862,Suppression,Flare_All,0.19014856856770332,False
20000569_lon,10,Conjunction,2261,2171.44,104.12,271.2,89.33000183105469,0.0502880477403634,Enhancement,Flare_All,0.12389578954329279,False
20000569_lon,10,Opposition,2094,2157.5,97.06,272.18,89.6500015258789,0.1619264437423867,Suppression,Flare_All,0.3409539336611495,False
20000570_lon,1,Conjunction,223,217.48,102.54,361.93,119.20999908447266,0.725507016211565,Enhancement,Flare_All,0.9351699473168741,False
20000570_lon,1,Opposition,201,217.26,92.52,361.04,118.91999816894533,0.2828530606008473,Suppression,Flare_All,0.7468384613329864,False
20000570_lon,2,Conjunction,454,434.61,104.46,353.94,116.58000183105467,0.3615551733334665,Enhancement,Flare_All,0.6747934306363488,False
20000570_lon,2,Opposition,390,434.43,89.77,298.92,98.45999908447266,0.0316823313173783,Suppression,Flare_All,0.25630873269653065,False
20000570_lon,3,Conjunction,688,652.31,105.47,360.58,118.7699966430664,0.1663916117863367,Enhancement,Flare_All,0.4331728293504299,False
20000570_lon,3,Opposition,594,651.33,91.2,276.97,91.2300033569336,0.0230516601140967,Suppression,Flare_All,0.16411712645554727,False
20000570_lon,4,Conjunction,917,869.94,105.41,347.33,114.4000015258789,0.1122083067985362,Enhancement,Flare_All,0.32034887401250467,False
20000570_lon,4,Opposition,774,868.22,89.15,335.0,110.33999633789062,0.0010747736333347,Suppression,Flare_All,0.025667262399928833,True
20000570_lon,5,Conjunction,1139,1087.19,104.77,334.68,110.23999786376952,0.1160958596107376,Enhancement,Flare_All,0.3012321141394886,False
20000570_lon,5,Opposition,979,1084.86,90.24,349.22,115.02999877929688,0.0009930409025057,Suppression,Flare_All,0.015827856017488814,True
20000570_lon,6,Conjunction,1355,1304.53,103.87,331.68,109.25,0.1606221094831457,Enhancement,Flare_All,0.3336326263466404,False
20000570_lon,6,Opposition,1197,1301.88,91.94,334.51,110.18000030517578,0.0029100224003674,Suppression,Flare_All,0.024855225812471127,True
20000570_lon,7,Conjunction,1600,1521.63,105.15,315.61,103.95999908447266,0.0429736801631067,Enhancement,Flare_All,0.13424977682954534,False
20000570_lon,7,Opposition,1389,1519.23,91.43,313.5,103.26000213623048,0.0005838049975132,Suppression,Flare_All,0.0070327735721733495,True
20000570_lon,8,Conjunction,1819,1739.04,104.6,302.31,99.58000183105467,0.0524763063513617,Enhancement,Flare_All,0.14230553909865792,False
20000570_lon,8,Opposition,1595,1736.18,91.87,308.1,101.4800033569336,0.0004720371321814,Suppression,Flare_All,0.005342913046864832,True
20000570_lon,9,Conjunction,2034,1956.53,103.96,310.62,102.30999755859376,0.0753997550313946,Enhancement,Flare_All,0.1763090080225125,False
20000570_lon,9,Opposition,1794,1953.42,91.84,307.34,101.2300033569336,0.0001879211178453,Suppression,Flare_All,0.002257944508264297,True
20000570_lon,10,Conjunction,2252,2173.89,103.59,299.26,98.56999969482422,0.0878541996784311,Enhancement,Flare_All,0.19382522584422227,False
20000570_lon,10,Opposition,2005,2170.52,92.37,307.65,101.33000183105467,0.0002273405219531,Suppression,Flare_All,0.0022763198416073218,True
20000576_lon,1,Conjunction,203,216.33,93.84,346.06,113.98999786376952,0.3830420708414241,Suppression,Flare_All,0.7503551105928583,False
20000576_lon,1,Opposition,227,217.44,104.39,424.71,139.88999938964844,0.5333984852477263,Enhancement,Flare_All,0.8996944062131106,False
20000576_lon,2,Conjunction,414,432.65,95.69,303.04,99.81999969482422,0.3812298781207507,Suppression,Flare_All,0.687622482245511,False
20000576_lon,2,Opposition,449,434.78,103.27,340.73,112.2300033569336,0.5054239204741536,Enhancement,Flare_All,0.8258077026994016,False
20000576_lon,3,Conjunction,604,649.06,93.06,343.63,113.18000030517578,0.0754710465318247,Suppression,Flare_All,0.2815882237387308,False
20000576_lon,3,Opposition,688,652.25,105.48,312.18,102.83000183105467,0.1657020164659094,Enhancement,Flare_All,0.471879066307016,False
20000576_lon,4,Conjunction,801,865.48,92.55,321.69,105.95999908447266,0.026334622866317,Suppression,Flare_All,0.1496220706484169,False
20000576_lon,4,Opposition,898,870.14,103.2,342.24,112.7300033569336,0.3479379619628653,Enhancement,Flare_All,0.6469989245071376,False
20000576_lon,5,Conjunction,1010,1081.81,93.36,304.77,100.38999938964844,0.0265504741732049,Suppression,Flare_All,0.12959950205795642,False
20000576_lon,5,Opposition,1141,1087.47,104.92,335.14,110.38999938964844,0.1045585754641013,Enhancement,Flare_All,0.30132932633750226,False
20000576_lon,6,Conjunction,1217,1298.06,93.76,310.62,102.30999755859376,0.0218440567480902,Suppression,Flare_All,0.09437322869823585,False
20000576_lon,6,Opposition,1376,1305.23,105.42,328.73,108.27999877929688,0.0492986890653779,Enhancement,Flare_All,0.17661594568834924,False
20000576_lon,7,Conjunction,1445,1514.41,95.42,303.79,100.05999755859376,0.0694679976482828,Suppression,Flare_All,0.1767247757762504,False
20000576_lon,7,Opposition,1596,1522.97,104.8,331.15,109.06999969482422,0.0593312193395903,Enhancement,Flare_All,0.1846122800964941,False
20000576_lon,8,Conjunction,1649,1730.55,95.29,309.58,101.97000122070312,0.0450322915462427,Suppression,Flare_All,0.1274283322377375,False
20000576_lon,8,Opposition,1819,1740.77,104.49,332.84,109.62999725341795,0.0578963378159997,Enhancement,Flare_All,0.17658585548292155,False
20000576_lon,9,Conjunction,1838,1946.86,94.41,294.93,97.1500015258789,0.0111269854973716,Suppression,Flare_All,0.044167467657628426,True
20000576_lon,9,Opposition,2056,1958.23,104.99,337.65,111.22000122070312,0.0249850078637853,Enhancement,Flare_All,0.0905466942557294,False
20000576_lon,10,Conjunction,2038,2162.96,94.22,301.55,99.33000183105467,0.0055098075192862,Suppression,Flare_All,0.02656271402816372,True
20000576_lon,10,Opposition,2262,2175.88,103.96,325.44,107.19000244140624,0.0600068120572785,Enhancement,Flare_All,0.16501873315751586,False
20000578_lon,1,Conjunction,225,215.77,104.28,375.6,123.72000122070312,0.5462583951741042,Enhancement,Flare_All,0.8549655443506521,False
20000578_lon,1,Opposition,201,217.06,92.6,247.31,81.45999908447266,0.2888868244354971,Suppression,Flare_All,0.7468384613329864,False
20000578_lon,2,Conjunction,431,431.88,99.8,318.84,105.0199966430664,0.9917603889397152,Suppression,Flare_All,1.0,False
20000578_lon,2,Opposition,429,434.46,98.74,333.92,109.98999786376952,0.816565903686711,Suppression,Flare_All,0.9677359192402448,False
20000578_lon,3,Conjunction,630,647.89,97.24,270.43,89.06999969482422,0.4928820677079767,Suppression,Flare_All,0.7637716168252576,False
20000578_lon,3,Opposition,608,651.85,93.27,306.5,100.9499969482422,0.0845574123682911,Suppression,Flare_All,0.34384304068102184,False
20000578_lon,4,Conjunction,812,863.93,93.99,252.18,83.05999755859375,0.0748101757430222,Suppression,Flare_All,0.2490149162101171,False
20000578_lon,4,Opposition,789,869.25,90.77,285.7,94.11000061035156,0.0055631512243074,Suppression,Flare_All,0.05714721218561554,False
20000578_lon,5,Conjunction,1027,1079.88,95.1,288.5,95.02999877929688,0.1042878404377048,Suppression,Flare_All,0.2763768484405956,False
20000578_lon,5,Opposition,967,1086.7,88.98,276.84,91.18000030517578,0.0001908366466168,Suppression,Flare_All,0.006229126025212016,True
20000578_lon,6,Conjunction,1232,1295.97,95.06,288.47,95.0199966430664,0.0713800011231745,Suppression,Flare_All,0.19157313016219685,False
20000578_lon,6,Opposition,1179,1303.7,90.43,280.84,92.5,0.0003849818820607,Suppression,Flare_All,0.006536322823682754,True
20000578_lon,7,Conjunction,1446,1512.17,95.62,298.49,98.31999969482422,0.0835475775808159,Suppression,Flare_All,0.20077125566343756,False
20000578_lon,7,Opposition,1362,1520.93,89.55,311.65,102.6500015258789,2.5305132931482583e-05,Suppression,Flare_All,0.000760127262287996,True
20000578_lon,8,Conjunction,1668,1728.18,96.52,306.28,100.87999725341795,0.1407702227300317,Suppression,Flare_All,0.2762350350556652,False
20000578_lon,8,Opposition,1565,1738.48,90.02,313.76,103.3499984741211,1.6290111707624072e-05,Suppression,Flare_All,0.00042408590812181336,True
20000578_lon,9,Conjunction,1861,1944.22,95.72,312.98,103.08999633789062,0.0530931531088001,Suppression,Flare_All,0.13775997534210258,False
20000578_lon,9,Opposition,1768,1955.72,90.4,298.43,98.3000030517578,1.0401557725324333e-05,Suppression,Flare_All,0.00026205214785413885,True
20000578_lon,10,Conjunction,2042,2160.16,94.53,318.65,104.95999908447266,0.0086868939646602,Suppression,Flare_All,0.03727727574944844,True
20000578_lon,10,Opposition,1970,2172.51,90.68,293.34,96.62000274658205,6.057025858086784e-06,Suppression,Flare_All,0.00013140381097682716,True
20000579_lon,1,Conjunction,213,217.35,98.0,201.83,66.4800033569336,0.8012436771198211,Suppression,Flare_All,0.9614902832940938,False
20000579_lon,1,Opposition,214,217.36,98.45,368.74,121.45999908447266,0.8540317324127098,Suppression,Flare_All,0.9833469597658834,False
20000579_lon,2,Conjunction,404,434.57,92.96,248.81,81.94999694824219,0.1443563015706036,Suppression,Flare_All,0.4468129518036424,False
20000579_lon,2,Opposition,439,434.89,100.94,332.28,109.4499969482422,0.8559143148679175,Enhancement,Flare_All,0.9849934082520861,False
20000579_lon,3,Conjunction,594,651.57,91.16,265.61,87.48999786376953,0.0224894922653671,Suppression,Flare_All,0.17052712096360878,False
20000579_lon,3,Opposition,638,652.72,97.74,340.38,112.11000061035156,0.5775794224664542,Suppression,Flare_All,0.8658148348297519,False
20000579_lon,4,Conjunction,792,868.41,91.2,324.2,106.79000091552734,0.0083362863108091,Suppression,Flare_All,0.0834697385736142,False
20000579_lon,4,Opposition,835,870.07,95.97,300.91,99.11000061035156,0.2350295703783158,Suppression,Flare_All,0.512064116039296,False
20000579_lon,5,Conjunction,988,1085.51,91.02,318.17,104.8000030517578,0.0024760014474701,Suppression,Flare_All,0.03245287673441369,True
20000579_lon,5,Opposition,1071,1087.66,98.47,295.13,97.20999908447266,0.6217282856012717,Suppression,Flare_All,0.8371892949217123,False
20000579_lon,6,Conjunction,1198,1302.63,91.97,308.17,101.51000213623048,0.0029860303709536,Suppression,Flare_All,0.02844011853310685,True
20000579_lon,6,Opposition,1279,1304.82,98.02,313.21,103.16999816894533,0.4772041291507842,Suppression,Flare_All,0.7181048648685212,False
20000579_lon,7,Conjunction,1388,1519.33,91.36,308.79,101.70999908447266,0.0005233276652314,Suppression,Flare_All,0.007298551902602203,True
20000579_lon,7,Opposition,1499,1522.39,98.46,317.77,104.66999816894533,0.5513360281906035,Suppression,Flare_All,0.760765791549225,False
20000579_lon,8,Conjunction,1583,1735.96,91.19,315.82,104.0199966430664,0.0001482496698328,Suppression,Flare_All,0.0026314316395322,True
20000579_lon,8,Opposition,1739,1740.31,99.92,309.29,101.87999725341795,0.9871100080930234,Suppression,Flare_All,0.9969061522052064,False
20000579_lon,9,Conjunction,1803,1952.78,92.33,315.44,103.9000015258789,0.0004556588881002,Suppression,Flare_All,0.0051575303131341475,True
20000579_lon,9,Opposition,1976,1957.87,100.93,311.02,102.44000244140624,0.6805480515229501,Enhancement,Flare_All,0.8183241367080559,False
20000579_lon,10,Conjunction,1982,2169.93,91.34,320.46,105.5500030517578,2.7260504407120096e-05,Suppression,Flare_All,0.0005322613485490199,True
20000579_lon,10,Opposition,2183,2175.52,100.34,314.88,103.72000122070312,0.8750803218595958,Enhancement,Flare_All,0.9526166264947061,False
20000581_lon,1,Conjunction,224,216.49,103.47,193.62,63.77000045776367,0.6266940116846703,Enhancement,Flare_All,0.882850387319407,False
20000581_lon,1,Opposition,216,216.26,99.88,192.92,63.540000915527344,1.0,Suppression,Flare_All,1.0,False
20000581_lon,2,Conjunction,430,433.21,99.26,242.95,80.0199966430664,0.9018619373208936,Suppression,Flare_All,0.976912861369789,False
20000581_lon,2,Opposition,417,432.55,96.4,300.07,98.83999633789062,0.4689563517750257,Suppression,Flare_All,0.8038453896565262,False
20000581_lon,3,Conjunction,670,650.07,103.07,240.64,79.26000213623047,0.4407361341876664,Enhancement,Flare_All,0.7248940521224368,False
20000581_lon,3,Opposition,617,648.56,95.13,317.49,104.56999969482422,0.2174599334340405,Suppression,Flare_All,0.5408796433502727,False
20000581_lon,4,Conjunction,944,866.71,108.92,244.63,80.58000183105469,0.009144690415709,Enhancement,Flare_All,0.08927504018335912,False
20000581_lon,4,Opposition,855,864.68,98.88,300.21,98.87999725341795,0.7560751143167546,Suppression,Flare_All,0.9147089111090645,False
20000581_lon,5,Conjunction,1179,1083.14,108.85,251.6,82.87000274658203,0.0036976504147412,Enhancement,Flare_All,0.04185311556395474,True
20000581_lon,5,Opposition,1073,1080.91,99.27,326.64,107.58999633789062,0.8228009370210821,Suppression,Flare_All,0.9289502807651483,False
20000581_lon,6,Conjunction,1447,1299.68,111.34,270.92,89.23999786376953,4.60927612162289e-05,Enhancement,Flare_All,0.0017142117385654653,True
20000581_lon,6,Opposition,1291,1297.3,99.51,316.81,104.3499984741211,0.873308660700254,Suppression,Flare_All,0.9573401674142363,False
20000581_lon,7,Conjunction,1678,1516.38,110.66,295.55,97.3499984741211,3.242592572180341e-05,Enhancement,Flare_All,0.0012059356185108792,True
20000581_lon,7,Opposition,1513,1513.7,99.95,316.52,104.26000213623048,0.9991305749739356,Suppression,Flare_All,1.0,False
20000581_lon,8,Conjunction,1914,1732.68,110.46,282.63,93.08999633789062,1.2040053147877478e-05,Enhancement,Flare_All,0.0004088383264561874,True
20000581_lon,8,Opposition,1740,1730.09,100.57,321.33,105.83999633789062,0.8142206952622673,Enhancement,Flare_All,0.9121230789045544,False
20000581_lon,9,Conjunction,2169,1949.42,111.26,282.16,92.94000244140624,5.506389642105391e-07,Enhancement,Flare_All,3.9095366458948274e-05,True
20000581_lon,9,Opposition,1977,1946.18,101.58,320.52,105.56999969482422,0.4796240825263043,Enhancement,Flare_All,0.6938208637193406,False
20000581_lon,10,Conjunction,2405,2165.86,111.04,283.44,93.36000061035156,2.078541765318513e-07,Enhancement,Flare_All,1.218115275781827e-05,True
20000581_lon,10,Opposition,2165,2162.26,100.13,323.86,106.66999816894533,0.9578647827413496,Enhancement,Flare_All,0.9903432373308823,False
20000583_lon,1,Conjunction,254,217.37,116.85,358.31,118.0199966430664,0.0161842955380389,Enhancement,Flare_All,0.3534761709628455,False
20000583_lon,1,Opposition,212,216.45,97.94,318.21,104.80999755859376,0.7958884341242228,Suppression,Flare_All,0.9682443353789688,False
20000583_lon,2,Conjunction,473,434.69,108.81,352.49,116.11000061035156,0.0708505369430966,Enhancement,Flare_All,0.3486359041377799,False
20000583_lon,2,Opposition,422,432.9,97.48,312.2,102.83000183105467,0.6192528738860682,Suppression,Flare_All,0.8788046894780165,False
20000583_lon,3,Conjunction,690,652.0,105.83,329.17,108.41999816894533,0.1406105414942365,Enhancement,Flare_All,0.39302289359268666,False
20000583_lon,3,Opposition,648,649.41,99.78,275.0,90.58000183105467,0.9762135424126884,Suppression,Flare_All,1.0,False
20000583_lon,4,Conjunction,894,869.46,102.82,315.03,103.7699966430664,0.4087378759699567,Enhancement,Flare_All,0.6495205889870688,False
20000583_lon,4,Opposition,847,866.01,97.8,286.06,94.22000122070312,0.5268230626392968,Suppression,Flare_All,0.7912477152332515,False
20000583_lon,5,Conjunction,1103,1087.02,101.47,306.68,101.0199966430664,0.6311965524569692,Enhancement,Flare_All,0.7989700283126303,False
