Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect
Flare_All,M-Class,15,Conjunction,4824,2864,2815.73,2816.05,101.71,0.5465490690186197,0.6,Enhancement
Flare_All,M-Class,15,Opposition,4824,2833,2816.07,2815.54,100.6,0.8336233275334494,0.22,Enhancement
Flare_All,M-Class,16,Conjunction,4824,3046,3003.4,3003.86,101.42,0.6057878842423151,0.51,Enhancement
Flare_All,M-Class,16,Opposition,4824,3016,3003.69,3003.28,100.41,0.883702325953481,0.15,Enhancement
Flare_All,M-Class,17,Conjunction,4824,3223,3191.87,3191.66,100.98,0.7131057378852423,0.36,Enhancement
Flare_All,M-Class,17,Opposition,4824,3207,3191.04,3191.01,100.5,0.8621027579448411,0.19,Enhancement
Flare_All,M-Class,18,Conjunction,4824,3418,3379.79,3379.48,101.13,0.6593468130637388,0.42,Enhancement
Flare_All,M-Class,18,Opposition,4824,3401,3379.05,3378.75,100.65,0.8134237315253695,0.25,Enhancement
Flare_All,M-Class,19,Conjunction,4824,3610,3567.52,3567.29,101.19,0.6383872322553549,0.45,Enhancement
Flare_All,M-Class,19,Opposition,4824,3570,3566.87,3566.5,100.09,0.9901801963960721,0.03,Enhancement
Flare_All,M-Class,20,Conjunction,4824,3830,3755.38,3755.09,101.99,0.44103117937641245,0.77,Enhancement
Flare_All,M-Class,20,Opposition,4824,3759,3755.11,3754.28,100.1,0.9837003259934801,0.04,Enhancement
Flare_All,M-Class,21,Conjunction,4824,4053,3942.76,3942.88,102.8,0.2776344473110538,1.11,Enhancement
Flare_All,M-Class,21,Opposition,4824,3931,3942.12,3942.05,99.72,0.9057818843623128,-0.11,Suppression
Flare_All,M-Class,22,Conjunction,4824,4249,4130.35,4130.69,102.87,0.25707485850282996,1.16,Enhancement
Flare_All,M-Class,22,Opposition,4824,4097,4129.12,4129.86,99.22,0.750464990700186,-0.31,Suppression
Flare_All,M-Class,23,Conjunction,4824,4455,4317.9,4318.49,103.18,0.1983960320793584,1.3,Enhancement
Flare_All,M-Class,23,Opposition,4824,4295,4317.25,4317.69,99.48,0.8200235995280094,-0.21,Suppression
Flare_All,M-Class,24,Conjunction,4824,4637,4506.64,4506.29,102.89,0.23207535849283015,1.21,Enhancement
Flare_All,M-Class,24,Opposition,4824,4483,4505.7,4505.54,99.5,0.8249835003299933,-0.21,Suppression
Flare_All,M-Class,25,Conjunction,4824,4849,4694.01,4694.1,103.3,0.16979660406791863,1.41,Enhancement
Flare_All,M-Class,25,Opposition,4824,4671,4693.42,4693.37,99.52,0.8348633027339453,-0.2,Suppression
Flare_All,M-Class,26,Conjunction,4824,5035,4882.54,4881.9,103.12,0.18327633447331054,1.36,Enhancement
Flare_All,M-Class,26,Opposition,4824,4864,4880.2,4881.21,99.67,0.876022479550409,-0.14,Suppression
Flare_All,M-Class,27,Conjunction,4824,5218,5069.88,5069.66,102.92,0.20695586088278234,1.28,Enhancement
Flare_All,M-Class,27,Opposition,4824,5025,5069.56,5069.03,99.12,0.7062258754824904,-0.38,Suppression
Flare_All,M-Class,28,Conjunction,4824,5418,5257.07,5257.4,103.06,0.18523629527409452,1.36,Enhancement
