Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,733,609.22,609.12,120.32,0.2253,563,608.7,608.99,92.49,0.9458,27.83,4
164,Ear+Sat+Nep,3,True,440,315.78,315.39,139.34,0.2605,215,314.53,314.67,68.36,0.5475,70.98,4
165,Mer+Ear+Sat+Nep,4,True,529,415.71,415.38,127.25,0.3682,329,414.98,415.2,79.28,0.7111,47.97,4
166,Ven+Ear+Sat+Nep,4,True,546,415.94,415.58,131.27,0.189,322,414.77,414.88,77.63,0.6223,53.63,4
167,Mer+Ven+Ear+Sat+Nep,5,True,635,513.69,513.34,123.61,0.263,433,513.02,513.17,84.4,0.742,39.21,4
172,Ear+Mar+Sat+Nep,4,True,540,415.85,415.58,129.86,0.2458,324,414.8,414.96,78.11,0.6409,51.75,4
173,Mer+Ear+Mar+Sat+Nep,5,True,627,513.6,513.35,122.08,0.3465,436,513.05,513.27,84.98,0.7707,37.1,4
174,Ven+Ear+Mar+Sat+Nep,5,True,644,513.79,513.54,125.34,0.1776,427,512.82,512.94,83.27,0.6699,42.08,4
175,Mer+Ven+Ear+Mar+Sat+Nep,6,True,731,609.4,609.14,119.95,0.2471,536,608.91,609.06,88.03,0.7712,31.93,4
180,Ear+Jup+Sat+Nep,4,True,544,415.81,415.54,130.83,0.2111,340,414.66,415.0,81.99,0.8522,48.84,4
181,Mer+Ear+Jup+Sat+Nep,5,True,631,513.5,513.28,122.88,0.3005,453,512.86,513.27,88.33,0.9091,34.56,4
182,Ven+Ear+Jup+Sat+Nep,5,True,650,513.75,513.5,126.52,0.1317,447,512.67,512.98,87.19,0.8869,39.33,4
183,Mer+Ven+Ear+Jup+Sat+Nep,6,True,737,609.33,609.07,120.95,0.1961,557,608.73,609.06,91.5,0.9253,29.45,4
188,Ear+Mar+Jup+Sat+Nep,5,True,636,513.62,513.48,123.83,0.2526,446,512.66,513.04,87.0,0.8823,36.83,4
189,Mer+Ear+Mar+Jup+Sat+Nep,6,True,722,609.2,609.07,118.52,0.3339,557,608.73,609.14,91.5,0.9268,27.01,4
190,Ven+Ear+Mar+Jup+Sat+Nep,6,True,740,609.38,609.27,121.43,0.1701,549,608.49,608.84,90.22,0.8933,31.21,4
191,Mer+Ven+Ear+Mar+Jup+Sat+Nep,7,True,826,702.89,702.73,117.51,0.2216,657,702.46,702.8,93.53,0.9326,23.99,4
196,Ear+Ura+Nep,3,True,444,316.11,315.34,140.46,0.2106,183,314.11,314.19,58.26,0.0468,82.2,4
197,Mer+Ear+Ura+Nep,4,True,535,416.21,415.49,128.54,0.2933,295,414.74,414.89,71.13,0.1793,57.41,4
198,Ven+Ear+Ura+Nep,4,True,550,416.27,415.53,132.13,0.1488,290,414.37,414.41,69.99,0.1151,62.14,4
199,Mer+Ven+Ear+Ura+Nep,5,True,641,514.19,513.45,124.66,0.2026,399,512.79,512.87,77.81,0.2513,46.85,4
204,Ear+Mar+Ura+Nep,4,True,543,416.18,415.52,130.47,0.2119,292,414.42,414.48,70.46,0.1406,60.01,4
205,Mer+Ear+Mar+Ura+Nep,5,True,631,514.13,513.45,122.73,0.299,402,512.87,512.95,78.38,0.292,44.35,4
206,Ven+Ear+Mar+Ura+Nep,5,True,647,514.11,513.48,125.85,0.1506,395,512.44,512.48,77.08,0.2028,48.77,4
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,735,609.92,609.24,120.51,0.2076,502,608.73,608.76,82.47,0.3372,38.04,4
212,Ear+Jup+Ura+Nep,4,True,548,416.09,415.51,131.7,0.1558,312,414.49,414.55,75.27,0.4136,56.43,4
213,Mer+Ear+Jup+Ura+Nep,5,True,637,513.95,513.41,123.94,0.2291,423,512.87,512.99,82.48,0.5861,41.46,4
214,Ven+Ear+Jup+Ura+Nep,5,True,654,514.04,513.47,127.23,0.0976,419,512.52,512.54,81.75,0.5377,45.48,4
215,Mer+Ven+Ear+Jup+Ura+Nep,6,True,743,609.78,609.19,121.85,0.1378,527,608.76,608.79,86.57,0.6641,35.28,4
220,Ear+Mar+Jup+Ura+Nep,5,True,639,513.9,513.44,124.34,0.2066,418,512.51,512.59,81.56,0.5209,42.78,4
221,Mer+Ear+Mar+Jup+Ura+Nep,6,True,726,609.68,609.18,119.08,0.2789,527,608.77,608.85,86.57,0.6638,32.51,4
222,Ven+Ear+Mar+Jup+Ura+Nep,6,True,743,609.66,609.23,121.87,0.1366,521,608.35,608.4,85.64,0.5979,36.23,4
223,Mer+Ven+Ear+Mar+Jup+Ura+Nep,7,True,830,703.36,702.84,118.0,0.1779,627,702.51,702.52,89.25,0.7027,28.75,4
228,Ear+Sat+Ura+Nep,4,True,543,416.24,415.55,130.45,0.2102,282,414.38,414.65,68.05,0.0573,62.4,4
229,Mer+Ear+Sat+Ura+Nep,5,True,630,514.06,513.42,122.55,0.3078,392,512.73,513.06,76.45,0.175,46.1,4
230,Ven+Ear+Sat+Ura+Nep,5,True,646,514.16,513.51,125.64,0.1588,387,512.39,512.64,75.53,0.1192,50.11,4
231,Mer+Ven+Ear+Sat+Ura+Nep,6,True,733,609.84,609.21,120.19,0.2261,494,608.58,608.86,81.17,0.2396,39.02,4
236,Ear+Mar+Sat+Ura+Nep,5,True,640,514.09,513.5,124.49,0.2062,391,512.43,512.71,76.3,0.1608,48.19,4
237,Mer+Ear+Mar+Sat+Ura+Nep,6,True,725,609.8,609.21,118.89,0.2966,499,608.65,608.94,81.99,0.2962,36.91,4
238,Ven+Ear+Mar+Sat+Ura+Nep,6,True,741,609.83,609.29,121.51,0.1548,492,608.26,608.52,80.89,0.2157,40.62,4
239,Mer+Ven+Ear+Mar+Sat+Ura+Nep,7,True,826,703.45,702.87,117.42,0.2188,597,702.36,702.61,85.0,0.3375,32.42,4
244,Ear+Jup+Sat+Ura+Nep,5,True,643,513.93,513.48,125.11,0.1768,407,512.34,512.77,79.44,0.3678,45.68,4
245,Mer+Ear+Jup+Sat+Ura+Nep,6,True,728,609.57,609.16,119.43,0.2632,516,608.5,608.96,84.8,0.5252,34.63,4
246,Ven+Ear+Jup+Sat+Ura+Nep,6,True,746,609.7,609.27,122.36,0.118,512,608.18,608.57,84.19,0.4797,38.17,4
247,Mer+Ven+Ear+Jup+Sat+Ura+Nep,7,True,831,703.26,702.82,118.16,0.1722,618,702.23,702.63,88.0,0.6043,30.16,4
252,Ear+Mar+Jup+Sat+Ura+Nep,6,True,732,609.56,609.24,120.09,0.2238,513,608.16,608.63,84.35,0.4896,35.73,4
253,Mer+Ear+Mar+Jup+Sat+Ura+Nep,7,True,816,703.16,702.81,116.05,0.3024,620,702.24,702.7,88.29,0.6242,27.76,4
254,Ven+Ear+Mar+Jup+Sat+Ura+Nep,7,True,833,703.19,702.91,118.46,0.1549,614,701.86,702.31,87.48,0.5645,30.98,4
255,Mer+Ven+Ear+Mar+Jup+Sat+Ura+Nep,8,True,917,794.75,794.39,115.38,0.2076,718,793.89,794.28,90.44,0.6707,24.94,4
4,Ear,1,True,272,134.48,133.98,202.26,0.5146,0,133.49,134.02,0.0,0.8848,202.26,5
5,Mer+Ear,2,True,392,264.53,263.94,148.19,0.5649,139,264.14,264.66,52.62,0.5741,95.56,5
6,Ven+Ear,2,True,401,264.83,264.26,151.42,0.4729,140,263.82,264.29,53.07,0.6184,98.35,5
7,Mer+Ven+Ear,3,True,519,391.29,390.61,132.64,0.5214,275,390.86,391.31,70.36,0.6514,62.28,5
