SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC23,1996-08,2008-11,106,Uranus,4,Opposition,1,2.38,42.0,0.6323,-0.8
SC23,1996-08,2008-11,106,Neptune,4,Conjunction,0,2.29,0.0,0.172,-1.39
SC23,1996-08,2008-11,106,Neptune,4,Opposition,0,2.17,0.0,0.3091,-1.22
SC23,1996-08,2008-11,106,Mercury,5,Conjunction,3,3.06,98.11,1.0,-0.04
SC23,1996-08,2008-11,106,Mercury,5,Opposition,3,2.86,104.92,1.0,0.08
SC23,1996-08,2008-11,106,Venus,5,Conjunction,4,2.95,135.76,0.6811,0.67
SC23,1996-08,2008-11,106,Venus,5,Opposition,2,2.95,67.78,0.9118,-0.59
SC23,1996-08,2008-11,106,Mars,5,Conjunction,2,2.88,69.43,0.9082,-0.51
SC23,1996-08,2008-11,106,Mars,5,Opposition,0,2.96,0.0,0.0636,-1.71
SC23,1996-08,2008-11,106,Jupiter,5,Conjunction,1,2.9,34.47,0.4875,-1.13
SC23,1996-08,2008-11,106,Jupiter,5,Opposition,4,2.98,134.3,0.6871,0.57
SC23,1996-08,2008-11,106,Saturn,5,Conjunction,3,3.01,99.73,1.0,-0.0
SC23,1996-08,2008-11,106,Saturn,5,Opposition,5,2.89,172.75,0.3375,1.23
SC23,1996-08,2008-11,106,Uranus,5,Conjunction,3,2.97,101.13,1.0,0.02
SC23,1996-08,2008-11,106,Uranus,5,Opposition,1,2.97,33.66,0.3535,-1.03
SC23,1996-08,2008-11,106,Neptune,5,Conjunction,1,2.93,34.17,0.4843,-0.99
SC23,1996-08,2008-11,106,Neptune,5,Opposition,0,2.67,0.0,0.2156,-1.37
