Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect,Source_File,Domain,q_group_type,n_group_type,q_group_all,n_group_all,q_file,n_file
Flare_All,C-Class,29,Opposition,26654,17815,18953.33,18890.85,93.99,0.1619167616647667,-1.77,Suppression,sf_algo2_at_least_one.csv,sf,0.2970607254521575,30.0,0.3133755506708047,60.0,0.38176159553732003,300.0
Flare_All,C-Class,30,Opposition,26654,18170,19308.99,19245.65,94.1,0.1675966480670386,-1.74,Suppression,sf_algo2_at_least_one.csv,sf,0.2970607254521575,30.0,0.3133755506708047,60.0,0.38176159553732003,300.0
Flare_All,M-Class,1,Conjunction,4824,194,184.71,184.64,105.03,0.5236295274094518,0.67,Enhancement,sf_algo2_at_least_one.csv,sf,0.6431391372172556,30.0,0.6545369092618147,60.0,0.6385621275428742,300.0
Flare_All,M-Class,2,Conjunction,4824,369,363.32,363.22,101.56,0.7895842083158336,0.28,Enhancement,sf_algo2_at_least_one.csv,sf,0.7895842083158336,30.0,0.8168112499818969,60.0,0.837015061818905,300.0
Flare_All,M-Class,3,Conjunction,4824,566,536.08,535.9,105.58,0.24307513849723,1.19,Enhancement,sf_algo2_at_least_one.csv,sf,0.3472501978531857,30.0,0.38946913369424907,60.0,0.41467352471132385,300.0
Flare_All,M-Class,4,Conjunction,4824,718,703.02,702.82,102.13,0.6196276074478511,0.5,Enhancement,sf_algo2_at_least_one.csv,sf,0.6884751193865012,30.0,0.712287641039632,60.0,0.7149549316705974,300.0
Flare_All,M-Class,5,Conjunction,4824,854,864.66,864.19,98.77,0.756904861902762,-0.31,Suppression,sf_algo2_at_least_one.csv,sf,0.7895842083158336,30.0,0.8109694948958165,60.0,0.8109694948958164,300.0
Flare_All,M-Class,6,Conjunction,4824,1010,1020.78,1020.13,98.94,0.7742645147097058,-0.28,Suppression,sf_algo2_at_least_one.csv,sf,0.7895842083158336,30.0,0.8150152786417956,60.0,0.826616919618903,300.0
Flare_All,M-Class,7,Conjunction,4824,1150,1171.71,1170.79,98.15,0.6031079378412432,-0.51,Suppression,sf_algo2_at_least_one.csv,sf,0.6884751193865012,30.0,0.7095387504014626,60.0,0.7040170480637079,300.0
Flare_All,M-Class,8,Conjunction,4824,1289,1317.7,1316.33,97.82,0.5359492810143797,-0.61,Suppression,sf_algo2_at_least_one.csv,sf,0.6431391372172556,30.0,0.6562644257318935,60.0,0.648325743162556,300.0
Flare_All,M-Class,9,Conjunction,4824,1404,1458.68,1456.91,96.25,0.2908341833163336,-1.07,Suppression,sf_algo2_at_least_one.csv,sf,0.3793489347604351,30.0,0.4058151395111631,60.0,0.46164156081957713,300.0
Flare_All,M-Class,10,Conjunction,4824,1533,1594.75,1592.66,96.13,0.2698746025079498,-1.12,Suppression,sf_algo2_at_least_one.csv,sf,0.36801082160174975,30.0,0.39936344130260243,60.0,0.4376344905534321,300.0
Flare_All,M-Class,11,Conjunction,4824,1648,1726.17,1723.73,95.47,0.1978760424791504,-1.32,Suppression,sf_algo2_at_least_one.csv,sf,0.2968140637187256,30.0,0.3491930161396772,60.0,0.38176159553732003,300.0
Flare_All,M-Class,12,Conjunction,4824,1753,1853.09,1850.25,94.6,0.1351572968540629,-1.58,Suppression,sf_algo2_at_least_one.csv,sf,0.21340625819062564,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,13,Conjunction,4824,1849,1975.69,1972.34,93.59,0.0882782344353113,-1.88,Suppression,sf_algo2_at_least_one.csv,sf,0.14713039072551884,30.0,0.2648347033059339,60.0,0.38176159553732003,300.0
Flare_All,M-Class,14,Conjunction,4824,1952,2093.85,2090.15,93.23,0.0771584568308633,-1.98,Suppression,sf_algo2_at_least_one.csv,sf,0.13842076099654466,30.0,0.24770030915171146,60.0,0.38176159553732003,300.0
Flare_All,M-Class,15,Conjunction,4824,2057,2207.87,2203.79,93.17,0.0784384312313753,-1.99,Suppression,sf_algo2_at_least_one.csv,sf,0.13842076099654466,30.0,0.24770030915171146,60.0,0.38176159553732003,300.0
Flare_All,M-Class,16,Conjunction,4824,2145,2317.92,2313.37,92.54,0.0633987320253594,-2.16,Suppression,sf_algo2_at_least_one.csv,sf,0.1267974640507188,30.0,0.23774524509509773,60.0,0.38176159553732003,300.0
Flare_All,M-Class,17,Conjunction,4824,2221,2423.97,2419.02,91.63,0.0457990840183196,-2.41,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,18,Conjunction,4824,2302,2526.43,2520.87,91.12,0.0371192576148477,-2.54,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,19,Conjunction,4824,2393,2625.18,2619.0,91.16,0.0407991840163196,-2.51,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,20,Conjunction,4824,2474,2720.17,2713.55,90.95,0.0380792384152317,-2.56,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,21,Conjunction,4824,2565,2811.64,2804.61,91.23,0.0466790664186716,-2.48,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,22,Conjunction,4824,2642,2899.85,2892.31,91.11,0.0461990760184796,-2.5,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,23,Conjunction,4824,2716,2984.78,2976.73,91.0,0.0460390792184156,-2.53,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,24,Conjunction,4824,2777,3066.46,3057.98,90.56,0.0366392672146557,-2.65,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,25,Conjunction,4824,2857,3144.98,3136.17,90.84,0.0445591088178236,-2.58,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,26,Conjunction,4824,2923,3220.44,3211.38,90.76,0.0435991280174396,-2.6,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,27,Conjunction,4824,2978,3293.24,3283.7,90.43,0.0353192936141277,-2.7,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,28,Conjunction,4824,3048,3363.3,3353.22,90.63,0.0399992000159996,-2.64,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,29,Conjunction,4824,3114,3430.57,3420.05,90.77,0.0423191536169276,-2.6,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,30,Conjunction,4824,3162,3495.17,3484.27,90.47,0.0332393352132957,-2.69,Suppression,sf_algo2_at_least_one.csv,sf,0.10002657089715343,30.0,0.1867162656746864,60.0,0.38176159553732003,300.0
Flare_All,M-Class,1,Opposition,4824,222,184.58,184.6,120.28,0.0128797424051518,2.62,Enhancement,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.1867162656746864,60.0,0.33256477727588146,300.0
Flare_All,M-Class,2,Opposition,4824,402,363.13,363.14,110.7,0.0687186256274874,1.87,Enhancement,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.24253632574407316,60.0,0.38176159553732003,300.0
Flare_All,M-Class,3,Opposition,4824,559,535.82,535.78,104.33,0.3824323513529729,0.88,Enhancement,sf_algo2_at_least_one.csv,sf,0.546331930504247,30.0,0.521498660935872,60.0,0.5442545177532468,300.0
Flare_All,M-Class,4,Opposition,4824,718,702.81,702.69,102.16,0.629187416251675,0.49,Enhancement,sf_algo2_at_least_one.csv,sf,0.7259854802903942,30.0,0.712287641039632,60.0,0.7231916430373683,300.0
Flare_All,M-Class,5,Opposition,4824,880,864.52,864.04,101.79,0.6741465170696586,0.44,Enhancement,sf_algo2_at_least_one.csv,sf,0.749051685632954,30.0,0.749051685632954,60.0,0.7524607872154824,300.0
Flare_All,M-Class,6,Opposition,4824,1034,1020.7,1019.95,101.3,0.749945001099978,0.33,Enhancement,sf_algo2_at_least_one.csv,sf,0.8035125011785479,30.0,0.8109694948958165,60.0,0.8070376226884064,300.0
Flare_All,M-Class,7,Opposition,4824,1177,1171.65,1170.57,100.46,0.9239815203695926,0.12,Enhancement,sf_algo2_at_least_one.csv,sf,0.9239815203695926,30.0,0.9239815203695926,60.0,0.946056164200948,300.0
Flare_All,M-Class,8,Opposition,4824,1312,1317.55,1316.1,99.58,0.9027419451610968,-0.11,Suppression,sf_algo2_at_least_one.csv,sf,0.9239815203695926,30.0,0.9180426560960308,60.0,0.9306617991351515,300.0
Flare_All,M-Class,9,Opposition,4824,1429,1458.43,1456.66,97.98,0.5671086578268435,-0.54,Suppression,sf_algo2_at_least_one.csv,sf,0.6805303893922122,30.0,0.6805303893922122,60.0,0.6778191129404504,300.0
Flare_All,M-Class,10,Opposition,4824,1558,1594.47,1592.41,97.71,0.5125897482050359,-0.62,Suppression,sf_algo2_at_least_one.csv,sf,0.6407371852562949,30.0,0.6543698913255778,60.0,0.6302332969734048,300.0
Flare_All,M-Class,11,Opposition,4824,1677,1725.77,1723.47,97.17,0.4243515129697406,-0.76,Suppression,sf_algo2_at_least_one.csv,sf,0.553501973438792,30.0,0.553501973438792,60.0,0.5632984685439034,300.0
Flare_All,M-Class,12,Opposition,4824,1799,1852.72,1849.98,97.1,0.4063918721625567,-0.78,Suppression,sf_algo2_at_least_one.csv,sf,0.553501973438792,30.0,0.5418558295500756,60.0,0.5567011947432283,300.0
Flare_All,M-Class,13,Opposition,4824,1895,1975.25,1972.06,95.94,0.2747545049099018,-1.09,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.39936344130260243,60.0,0.4418093456312692,300.0
Flare_All,M-Class,14,Opposition,4824,1999,2093.51,2089.84,95.49,0.2383552328953421,-1.21,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.38946913369424907,60.0,0.41095729809541737,300.0
Flare_All,M-Class,15,Opposition,4824,2118,2207.41,2203.45,95.95,0.2795544089118217,-1.08,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.39936344130260243,60.0,0.4460974610295027,300.0
Flare_All,M-Class,16,Opposition,4824,2214,2317.31,2313.0,95.54,0.2530349393012139,-1.18,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.38946913369424907,60.0,0.42425818150303657,300.0
Flare_All,M-Class,17,Opposition,4824,2314,2423.31,2418.63,95.49,0.2531549369012619,-1.19,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.38946913369424907,60.0,0.42425818150303657,300.0
Flare_All,M-Class,18,Opposition,4824,2403,2525.42,2520.44,95.15,0.2312753744925101,-1.27,Suppression,sf_algo2_at_least_one.csv,sf,0.41933161336773256,30.0,0.38946913369424907,60.0,0.40764096998761773,300.0
Flare_All,M-Class,19,Opposition,4824,2475,2623.78,2618.56,94.33,0.1837163256734865,-1.48,Suppression,sf_algo2_at_least_one.csv,sf,0.39367784072889966,30.0,0.33402968304270275,60.0,0.38176159553732003,300.0
Flare_All,M-Class,20,Opposition,4824,2556,2718.65,2713.11,94.02,0.1714765704685906,-1.55,Suppression,sf_algo2_at_least_one.csv,sf,0.39367784072889966,30.0,0.32151856962860736,60.0,0.38176159553732003,300.0
Flare_All,M-Class,21,Opposition,4824,2624,2809.96,2804.17,93.38,0.1421171576568468,-1.71,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,22,Opposition,4824,2686,2898.06,2891.88,92.68,0.1097978040439191,-1.88,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,23,Opposition,4824,2766,2982.78,2976.33,92.73,0.116237675246495,-1.87,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,24,Opposition,4824,2849,3064.36,3057.61,92.97,0.1292774144517109,-1.8,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,25,Opposition,4824,2926,3142.9,3135.82,93.1,0.1385572288554229,-1.77,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,26,Opposition,4824,2994,3218.55,3211.06,93.02,0.1363172736545269,-1.79,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,27,Opposition,4824,3050,3291.23,3283.41,92.67,0.118037639247215,-1.88,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,28,Opposition,4824,3119,3361.41,3352.96,92.79,0.123877522449551,-1.85,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,29,Opposition,4824,3172,3428.85,3419.8,92.51,0.1117577648447031,-1.92,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,M-Class,30,Opposition,4824,3232,3493.5,3484.02,92.51,0.1116777664446711,-1.93,Suppression,sf_algo2_at_least_one.csv,sf,0.35529289414211696,30.0,0.27506546643260665,60.0,0.38176159553732003,300.0
Flare_All,Total,1,Conjunction,39034,1556,1493.87,1494.12,104.16,0.1839963200735985,1.35,Enhancement,sf_algo2_at_least_one.csv,sf,0.31344636265169434,30.0,0.3119937601247974,60.0,0.38176159553732003,300.0
Flare_All,Total,2,Conjunction,39034,3094,2939.04,2939.09,105.27,0.0292794144117117,2.14,Enhancement,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,3,Conjunction,39034,4492,4336.7,4336.4,103.58,0.1030379392412151,1.6,Enhancement,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,4,Conjunction,39034,5812,5687.83,5687.33,102.18,0.3115537689246215,1.03,Enhancement,sf_algo2_at_least_one.csv,sf,0.3894422111557769,30.0,0.39772821564845295,60.0,0.48178417874941465,300.0
Flare_All,Total,5,Conjunction,39034,7145,6994.98,6993.13,102.14,0.3091938161236775,1.03,Enhancement,sf_algo2_at_least_one.csv,sf,0.3894422111557769,30.0,0.39772821564845295,60.0,0.4806121494150428,300.0
Flare_All,Total,6,Conjunction,39034,8425,8259.18,8255.1,102.01,0.3386732265354693,0.97,Enhancement,sf_algo2_at_least_one.csv,sf,0.4064078718425631,30.0,0.41470191004343177,60.0,0.5021574445358384,300.0
Flare_All,Total,7,Conjunction,39034,9654,9481.01,9474.44,101.82,0.3926321473570529,0.88,Enhancement,sf_algo2_at_least_one.csv,sf,0.4530370931042918,30.0,0.47115857682846346,60.0,0.5478588102656552,300.0
Flare_All,Total,8,Conjunction,39034,10770,10661.86,10652.35,101.01,0.6549869002619948,0.48,Enhancement,sf_algo2_at_least_one.csv,sf,0.7017716788521372,30.0,0.6894598950126261,60.0,0.7443032957522668,300.0
Flare_All,Total,9,Conjunction,39034,11792,11801.8,11789.92,99.92,0.9197816043679128,-0.04,Suppression,sf_algo2_at_least_one.csv,sf,0.9197816043679128,30.0,0.9197816043679128,60.0,0.9449811003779925,300.0
Flare_All,Total,10,Conjunction,39034,12863,12902.85,12888.35,99.69,0.8200635987280255,-0.14,Suppression,sf_algo2_at_least_one.csv,sf,0.8483416538565781,30.0,0.8483416538565781,60.0,0.8632248407663425,300.0
Flare_All,Total,11,Conjunction,39034,13801,13966.34,13948.81,98.82,0.5257494850102998,-0.52,Suppression,sf_algo2_at_least_one.csv,sf,0.5841660944558887,30.0,0.5633030196538927,60.0,0.6385621275428742,300.0
Flare_All,Total,12,Conjunction,39034,14628,14993.04,14972.38,97.57,0.3026739465210696,-1.05,Suppression,sf_algo2_at_least_one.csv,sf,0.3894422111557769,30.0,0.39772821564845295,60.0,0.47540410448335535,300.0
Flare_All,Total,13,Conjunction,39034,15541,15984.55,15960.12,97.23,0.2693146137077258,-1.17,Suppression,sf_algo2_at_least_one.csv,sf,0.38473516243960826,30.0,0.36724720051053517,60.0,0.4376344905534321,300.0
Flare_All,Total,14,Conjunction,39034,16372,16940.16,16913.02,96.65,0.2237555248895022,-1.38,Suppression,sf_algo2_at_least_one.csv,sf,0.3356332873342533,30.0,0.3274471095943935,60.0,0.4019560327356327,300.0
Flare_All,Total,15,Conjunction,39034,17182,17862.47,17832.12,96.19,0.1985160296794064,-1.53,Suppression,sf_algo2_at_least_one.csv,sf,0.31344636265169434,30.0,0.3119937601247974,60.0,0.38176159553732003,300.0
Flare_All,Total,16,Conjunction,39034,18009,18752.72,18718.46,96.03,0.1971160576788464,-1.55,Suppression,sf_algo2_at_least_one.csv,sf,0.31344636265169434,30.0,0.3119937601247974,60.0,0.38176159553732003,300.0
Flare_All,Total,17,Conjunction,39034,18744,19610.28,19572.98,95.58,0.1731965360692786,-1.69,Suppression,sf_algo2_at_least_one.csv,sf,0.31344636265169434,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,18,Conjunction,39034,19459,20437.08,20396.7,95.21,0.1548769024619507,-1.8,Suppression,sf_algo2_at_least_one.csv,sf,0.3097538049239014,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,19,Conjunction,39034,20118,21234.65,21190.51,94.74,0.1318773624527509,-1.93,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,20,Conjunction,39034,20821,22002.59,21955.28,94.63,0.1331573368532629,-1.94,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,21,Conjunction,39034,21486,22742.11,22691.89,94.48,0.1311573768524629,-1.97,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,22,Conjunction,39034,22117,23454.81,23401.18,94.3,0.125477490450191,-2.0,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,23,Conjunction,39034,22736,24141.44,24084.01,94.18,0.123197536049279,-2.02,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,24,Conjunction,39034,23325,24801.88,24741.2,94.05,0.118837623247535,-2.04,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,25,Conjunction,39034,23918,25436.84,25373.58,94.03,0.120597588048239,-2.02,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,26,Conjunction,39034,24474,26048.05,25981.9,93.96,0.118877622447551,-2.03,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,27,Conjunction,39034,25001,26636.64,26566.93,93.86,0.114677706445871,-2.05,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,28,Conjunction,39034,25510,27203.19,27129.41,93.78,0.1115177696446071,-2.06,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,29,Conjunction,39034,26040,27747.39,27670.09,93.85,0.115197696046079,-2.03,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,30,Conjunction,39034,26484,28269.59,28189.69,93.68,0.1051978960420791,-2.08,Suppression,sf_algo2_at_least_one.csv,sf,0.2853371503998491,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,1,Opposition,39034,1530,1493.63,1493.32,102.44,0.4354712905741885,0.8,Enhancement,sf_algo2_at_least_one.csv,sf,0.4838569895268761,30.0,0.4929863666877606,60.0,0.5682147226620684,300.0
Flare_All,Total,2,Opposition,39034,2927,2938.37,2937.63,99.61,0.8735825283494331,-0.16,Suppression,sf_algo2_at_least_one.csv,sf,0.8735825283494331,30.0,0.8883890118807795,60.0,0.9068330744111761,300.0
Flare_All,Total,3,Opposition,39034,4271,4335.54,4334.16,98.51,0.4845903081938361,-0.67,Suppression,sf_algo2_at_least_one.csv,sf,0.5013003188212097,30.0,0.528643972575094,60.0,0.6104506009053372,300.0
Flare_All,Total,4,Opposition,39034,5594,5686.65,5684.39,98.37,0.4290714185716285,-0.75,Suppression,sf_algo2_at_least_one.csv,sf,0.4838569895268761,30.0,0.4929863666877606,60.0,0.56705473820039,300.0
Flare_All,Total,5,Opposition,39034,6895,6994.22,6989.57,98.58,0.4735505289894202,-0.66,Suppression,sf_algo2_at_least_one.csv,sf,0.5013003188212097,30.0,0.5261672544326891,60.0,0.601971011427229,300.0
Flare_All,Total,6,Opposition,39034,8120,8258.67,8250.91,98.32,0.4047119057618847,-0.77,Suppression,sf_algo2_at_least_one.csv,sf,0.4838569895268761,30.0,0.4761316538375114,60.0,0.5567011947432283,300.0
Flare_All,Total,7,Opposition,39034,9283,9480.56,9469.64,97.92,0.3305533889322213,-0.93,Suppression,sf_algo2_at_least_one.csv,sf,0.4131917361652766,30.0,0.4131917361652766,60.0,0.49928649668212655,300.0
Flare_All,Total,8,Opposition,39034,10361,10661.56,10647.02,97.18,0.2366752664946701,-1.23,Suppression,sf_algo2_at_least_one.csv,sf,0.3218022596069817,30.0,0.3381075235638144,60.0,0.41041953727399444,300.0
Flare_All,Total,9,Opposition,39034,11425,11802.6,11784.21,96.8,0.2102757944841103,-1.35,Suppression,sf_algo2_at_least_one.csv,sf,0.30039399212015755,30.0,0.31541369172616546,60.0,0.387967700768684,300.0
Flare_All,Total,10,Opposition,39034,12531,12904.9,12882.37,97.1,0.246715065698686,-1.19,Suppression,sf_algo2_at_least_one.csv,sf,0.3218022596069817,30.0,0.34425358004467815,60.0,0.4181611283028577,300.0
Flare_All,Total,11,Opposition,39034,13473,13969.51,13942.56,96.45,0.2027959440811183,-1.42,Suppression,sf_algo2_at_least_one.csv,sf,0.30039399212015755,30.0,0.3119937601247974,60.0,0.38627075559754614,300.0
Flare_All,Total,12,Opposition,39034,14412,14997.25,14965.8,96.1,0.1885562288754225,-1.51,Suppression,sf_algo2_at_least_one.csv,sf,0.29772036138224606,30.0,0.3119937601247974,60.0,0.38176159553732003,300.0
Flare_All,Total,13,Opposition,39034,15294,15988.91,15953.23,95.65,0.1705565888682226,-1.64,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,14,Opposition,39034,16145,16945.86,16905.93,95.27,0.1582768344633107,-1.74,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,15,Opposition,39034,17011,17869.27,17824.89,95.2,0.1627567448651027,-1.73,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,16,Opposition,39034,17833,18760.06,18711.12,95.06,0.1633567328653427,-1.74,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,17,Opposition,39034,18619,19618.65,19565.57,94.9,0.1620767584648307,-1.76,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,18,Opposition,39034,19332,20446.49,20389.15,94.55,0.1494370112597748,-1.85,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,19,Opposition,39034,20030,21243.8,21182.81,94.29,0.1402371952560948,-1.91,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,20,Opposition,39034,20718,22011.32,21947.48,94.12,0.1359172816543669,-1.93,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,21,Opposition,39034,21357,22750.52,22684.01,93.87,0.127277454450911,-1.99,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,22,Opposition,39034,21992,23463.01,23393.28,93.73,0.123677526449471,-2.01,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,23,Opposition,39034,22613,24149.14,24076.12,93.64,0.122717545649087,-2.02,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,24,Opposition,39034,23276,24809.37,24733.34,93.82,0.1361572768544629,-1.94,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,25,Opposition,39034,23857,25444.11,25365.76,93.76,0.1349973000539989,-1.95,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,26,Opposition,39034,24446,26055.06,25974.17,93.82,0.1409971800563988,-1.91,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,27,Opposition,39034,24958,26643.28,26559.3,93.67,0.1350772984540309,-1.95,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,28,Opposition,39034,25488,27209.75,27121.9,93.67,0.1352372952540949,-1.95,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
Flare_All,Total,29,Opposition,39034,26018,27753.33,27662.71,93.75,0.1384772304553909,-1.92,Suppression,sf_algo2_at_least_one.csv,sf,0.28426098144703765,30.0,0.3056409460046093,60.0,0.38176159553732003,300.0
