Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect,Source_File,Domain,q_group_type,n_group_type,q_group_all,n_group_all,q_file,n_file
Flare_All,Total,28,Opposition,39034,42446,42512.28,42511.84,99.84,0.872622547549049,-0.13,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,29,Opposition,39034,43990,44027.33,44030.06,99.92,0.9157816843663128,-0.07,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,30,Opposition,39034,45575,45548.1,45548.23,100.06,0.981060378792424,0.05,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,1.0,300.0
Flare_All,X-Class,1,Conjunction,429,17,16.62,16.66,102.26,0.9855002899942,0.09,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,2,Conjunction,429,36,33.29,33.32,108.13,0.6913461730765385,0.46,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,3,Conjunction,429,54,49.93,49.97,108.15,0.618627627447451,0.56,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,4,Conjunction,429,68,66.61,66.63,102.09,0.8999420011599768,0.16,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,5,Conjunction,429,85,83.34,83.29,101.99,0.8813823723525529,0.17,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,6,Conjunction,429,104,99.87,99.96,104.13,0.7206655866882662,0.38,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,7,Conjunction,429,119,116.6,116.62,102.06,0.8491030179396412,0.2,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,8,Conjunction,429,138,133.28,133.29,103.54,0.7238655226895462,0.36,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,9,Conjunction,429,149,149.93,149.96,99.38,0.998220035599288,-0.07,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,10,Conjunction,429,164,166.59,166.63,98.44,0.9068218635627288,-0.17,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,11,Conjunction,429,183,183.24,183.3,99.87,1.0,-0.02,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,12,Conjunction,429,200,200.07,199.98,99.97,1.0,-0.0,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,13,Conjunction,429,217,216.59,216.66,100.19,0.982460350792984,0.02,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,14,Conjunction,429,236,233.42,233.34,101.1,0.8897022059558809,0.14,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,15,Conjunction,429,249,250.06,250.02,99.58,0.994980100397992,-0.06,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,16,Conjunction,429,261,266.63,266.69,97.89,0.8061438771224575,-0.29,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,17,Conjunction,429,279,283.45,283.37,98.43,0.861742765144697,-0.22,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,18,Conjunction,429,290,300.18,300.05,96.61,0.6469070618587628,-0.49,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,19,Conjunction,429,306,316.73,316.74,96.61,0.6367472650546989,-0.5,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,20,Conjunction,429,320,333.39,333.43,95.98,0.5600287994240115,-0.61,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,21,Conjunction,429,337,350.09,350.12,96.26,0.5858682826343473,-0.57,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,22,Conjunction,429,355,366.68,366.8,96.82,0.6474270514589708,-0.49,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,23,Conjunction,429,368,383.36,383.49,95.99,0.5336693266134678,-0.64,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,24,Conjunction,429,385,400.19,400.18,96.21,0.5589888202235955,-0.61,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,25,Conjunction,429,398,416.81,416.86,95.49,0.4735505289894202,-0.73,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9827641285012139,300.0
Flare_All,X-Class,26,Conjunction,429,414,433.74,433.54,95.45,0.4616707665846683,-0.75,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9685400697580454,300.0
Flare_All,X-Class,27,Conjunction,429,435,450.38,450.22,96.59,0.5864682706345873,-0.57,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,28,Conjunction,429,451,466.81,466.9,96.61,0.5833883322333553,-0.58,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,29,Conjunction,429,477,483.82,483.58,98.59,0.8414631707365853,-0.24,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,30,Conjunction,429,493,500.19,500.26,98.56,0.8402231955360893,-0.25,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,1,Opposition,429,17,16.68,16.69,101.92,1.0,0.08,Enhancement,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,2,Opposition,429,25,33.33,33.39,75.0,0.1685166296674066,-1.43,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.7074858502829942,300.0
Flare_All,X-Class,3,Opposition,429,48,50.05,50.08,95.91,0.8399432011359773,-0.29,Suppression,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,4,Opposition,429,68,66.77,66.78,101.84,0.9165416691666166,0.15,Enhancement,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,5,Opposition,429,83,83.43,83.49,99.48,1.0,-0.05,Suppression,sf_algo1_total_pairs.csv,sf,1.0,30.0,1.0,60.0,1.0,300.0
Flare_All,X-Class,6,Opposition,429,103,100.21,100.19,102.79,0.8141837163256734,0.29,Enhancement,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,7,Opposition,429,122,116.92,116.88,104.34,0.6653466930661387,0.49,Enhancement,sf_algo1_total_pairs.csv,sf,0.9504952758087695,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,8,Opposition,429,132,133.53,133.58,98.85,0.9313813723725526,-0.14,Suppression,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9943573370525471,300.0
Flare_All,X-Class,9,Opposition,429,143,150.25,150.27,95.18,0.5674686506269875,-0.62,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,10,Opposition,429,159,166.93,166.96,95.25,0.5550288994220116,-0.63,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,11,Opposition,429,181,183.63,183.64,98.57,0.8691426171476571,-0.2,Suppression,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,12,Opposition,429,196,200.33,200.33,97.84,0.7696646067078659,-0.32,Suppression,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,13,Opposition,429,215,216.85,217.01,99.15,0.9170616587668248,-0.13,Suppression,sf_algo1_total_pairs.csv,sf,0.9979086132563063,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,14,Opposition,429,222,233.52,233.7,95.07,0.4603907921841563,-0.77,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9685400697580454,300.0
Flare_All,X-Class,15,Opposition,429,240,250.33,250.39,95.87,0.5231895362092758,-0.67,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,16,Opposition,429,253,267.16,267.07,94.7,0.3967520649587008,-0.88,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9474477177123125,300.0
Flare_All,X-Class,17,Opposition,429,272,283.54,283.75,95.93,0.5117097658046839,-0.69,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,18,Opposition,429,288,300.44,300.43,95.86,0.499390012199756,-0.7,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9860878051256181,300.0
Flare_All,X-Class,19,Opposition,429,301,317.26,317.1,94.88,0.3881922361552768,-0.9,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9474477177123125,300.0
Flare_All,X-Class,20,Opposition,429,311,333.79,333.77,93.17,0.2356352872942541,-1.22,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.8125354734284624,300.0
Flare_All,X-Class,21,Opposition,429,325,350.41,350.46,92.75,0.1929161416771664,-1.32,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.7419851602967938,300.0
Flare_All,X-Class,22,Opposition,429,341,367.17,367.14,92.87,0.2002359952800944,-1.32,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.748429475854927,300.0
Flare_All,X-Class,23,Opposition,429,354,383.85,383.82,92.22,0.1530369392612147,-1.46,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.6751629673288884,300.0
Flare_All,X-Class,24,Opposition,429,378,400.41,400.51,94.4,0.2960340793184136,-1.07,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.8687593238426494,300.0
Flare_All,X-Class,25,Opposition,429,390,417.14,417.19,93.49,0.2239955200895982,-1.26,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.7949488069062148,300.0
Flare_All,X-Class,26,Opposition,429,412,433.89,433.87,94.95,0.3421531569368612,-0.99,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9468801449659079,300.0
Flare_All,X-Class,27,Opposition,429,429,450.54,450.55,95.22,0.3629127417451651,-0.95,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9474477177123125,300.0
Flare_All,X-Class,28,Opposition,429,441,467.27,467.23,94.38,0.2761144777104458,-1.14,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.8542629147417051,300.0
Flare_All,X-Class,29,Opposition,429,465,483.94,483.92,96.09,0.4486710265794684,-0.8,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9628093152422664,300.0
Flare_All,X-Class,30,Opposition,429,480,500.49,500.6,95.91,0.4190316193676126,-0.84,Suppression,sf_algo1_total_pairs.csv,sf,0.8512029759404813,30.0,1.0,60.0,0.9474477177123125,300.0
All,Large 500-2000,1,Conjunction,18110,720,704.33,704.34,102.23,0.5694286114277715,0.59,Enhancement,sg_algo1_total_pairs.csv,sg,0.7117857642847143,5.0,0.8049339013219736,10.0,1.0,210.0
All,Large 500-2000,2,Conjunction,18110,1470,1408.63,1408.69,104.36,0.1051978960420791,1.61,Enhancement,sg_algo1_total_pairs.csv,sg,0.477290454190916,5.0,0.6363872722545546,10.0,0.8651826963460725,210.0
All,Large 500-2000,3,Conjunction,18110,2145,2113.01,2113.03,101.51,0.507629847403052,0.68,Enhancement,sg_algo1_total_pairs.csv,sg,0.7117857642847143,5.0,0.8049339013219736,10.0,1.0,210.0
All,Large 500-2000,4,Conjunction,18110,2891,2818.03,2817.38,102.59,0.1909161816763664,1.3,Enhancement,sg_algo1_total_pairs.csv,sg,0.477290454190916,5.0,0.6363872722545546,10.0,0.8970207692620342,210.0
All,Large 500-2000,5,Conjunction,18110,3538,3522.26,3521.66,100.45,0.8324633507329854,0.25,Enhancement,sg_algo1_total_pairs.csv,sg,0.8324633507329853,5.0,0.8938621227575447,10.0,1.0,210.0
All,Large 500-2000,1,Opposition,18110,700,704.08,703.9,99.42,0.8938621227575448,-0.15,Suppression,sg_algo1_total_pairs.csv,sg,0.8938621227575447,5.0,0.8938621227575447,10.0,1.0,210.0
All,Large 500-2000,2,Opposition,18110,1467,1407.87,1407.83,104.2,0.1309973800523989,1.53,Enhancement,sg_algo1_total_pairs.csv,sg,0.6549869002619945,5.0,0.6363872722545546,10.0,0.8970207692620342,210.0
All,Large 500-2000,3,Opposition,18110,2155,2111.64,2111.77,102.05,0.3630727385452291,0.91,Enhancement,sg_algo1_total_pairs.csv,sg,0.7005859882802343,5.0,0.8049339013219736,10.0,0.9686056278874421,210.0
All,Large 500-2000,4,Opposition,18110,2861,2815.66,2815.75,101.61,0.4203515929681406,0.82,Enhancement,sg_algo1_total_pairs.csv,sg,0.7005859882802343,5.0,0.8049339013219736,10.0,1.0,210.0
All,Large 500-2000,5,Opposition,18110,3551,3520.5,3519.73,100.87,0.6439471210575789,0.48,Enhancement,sg_algo1_total_pairs.csv,sg,0.8049339013219736,5.0,0.8049339013219736,10.0,1.0,210.0
All,Medium 100-500,1,Conjunction,86883,3332,3380.08,3379.86,98.58,0.4252714945701086,-0.82,Suppression,sg_algo1_total_pairs.csv,sg,0.9456210875782484,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,2,Conjunction,86883,6752,6759.66,6759.7,99.89,0.9456210875782484,-0.09,Suppression,sg_algo1_total_pairs.csv,sg,0.9456210875782484,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,3,Conjunction,86883,10151,10140.02,10139.53,100.11,0.9112217755644888,0.11,Enhancement,sg_algo1_total_pairs.csv,sg,0.9456210875782484,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,4,Conjunction,86883,13561,13518.66,13519.29,100.31,0.7206255874882502,0.36,Enhancement,sg_algo1_total_pairs.csv,sg,0.9456210875782484,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,5,Conjunction,86883,16949,16898.98,16899.0,100.3,0.7112257754844903,0.37,Enhancement,sg_algo1_total_pairs.csv,sg,0.9456210875782484,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,1,Opposition,86883,3431,3378.97,3378.81,101.54,0.3847523049539009,0.87,Enhancement,sg_algo1_total_pairs.csv,sg,0.6939361212775745,5.0,0.9801003979920402,10.0,0.9691429700817745,210.0
All,Medium 100-500,2,Opposition,86883,6880,6757.81,6757.65,101.81,0.1482370352592948,1.45,Enhancement,sg_algo1_total_pairs.csv,sg,0.6939361212775745,5.0,0.9801003979920402,10.0,0.8970207692620342,210.0
All,Medium 100-500,3,Opposition,86883,10202,10137.24,10136.36,100.64,0.5392692146157076,0.62,Enhancement,sg_algo1_total_pairs.csv,sg,0.6939361212775745,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,4,Opposition,86883,13586,13514.91,13515.01,100.53,0.5551488970220596,0.6,Enhancement,sg_algo1_total_pairs.csv,sg,0.6939361212775745,5.0,0.9801003979920402,10.0,1.0,210.0
All,Medium 100-500,5,Opposition,86883,16896,16893.8,16893.73,100.01,0.9801003979920402,0.02,Enhancement,sg_algo1_total_pairs.csv,sg,0.9801003979920402,5.0,0.9801003979920402,10.0,1.0,210.0
All,Small <100,1,Conjunction,151201,5925,5883.33,5883.27,100.71,0.6006679866402672,0.53,Enhancement,sg_algo1_total_pairs.csv,sg,0.9065318693626128,5.0,0.9065318693626128,10.0,1.0,210.0
All,Small <100,2,Conjunction,151201,11726,11767.5,11766.37,99.65,0.7252254954900902,-0.37,Suppression,sg_algo1_total_pairs.csv,sg,0.9065318693626128,5.0,0.9065318693626128,10.0,1.0,210.0
All,Small <100,3,Conjunction,151201,17634,17649.7,17649.42,99.91,0.9323413531729364,-0.11,Suppression,sg_algo1_total_pairs.csv,sg,0.9323413531729365,5.0,0.9926601467970639,10.0,1.0,210.0
All,Small <100,4,Conjunction,151201,23461,23531.29,23532.33,99.7,0.6891462170756585,-0.43,Suppression,sg_algo1_total_pairs.csv,sg,0.9065318693626128,5.0,0.9065318693626128,10.0,1.0,210.0
All,Small <100,5,Conjunction,151201,29269,29415.17,29415.22,99.5,0.4373912521749565,-0.79,Suppression,sg_algo1_total_pairs.csv,sg,0.9065318693626128,5.0,0.9065318693626128,10.0,1.0,210.0
All,Small <100,1,Opposition,151201,5877,5876.47,5876.02,100.01,0.992660146797064,0.01,Enhancement,sg_algo1_total_pairs.csv,sg,0.9926601467970639,5.0,0.9926601467970639,10.0,1.0,210.0
All,Small <100,2,Opposition,151201,11886,11752.85,11752.05,101.13,0.2313953720925581,1.21,Enhancement,sg_algo1_total_pairs.csv,sg,0.38565895348759677,5.0,0.7713179069751935,10.0,0.8970207692620342,210.0
All,Small <100,3,Opposition,151201,17795,17628.43,17628.14,100.94,0.2273954520909581,1.22,Enhancement,sg_algo1_total_pairs.csv,sg,0.38565895348759677,5.0,0.7713179069751935,10.0,0.8970207692620342,210.0
All,Small <100,4,Opposition,151201,23621,23505.01,23504.26,100.49,0.4681106377872442,0.72,Enhancement,sg_algo1_total_pairs.csv,sg,0.5851382972340553,5.0,0.9065318693626128,10.0,1.0,210.0
All,Small <100,5,Opposition,151201,29619,29380.22,29380.44,100.81,0.2028759424811503,1.31,Enhancement,sg_algo1_total_pairs.csv,sg,0.38565895348759677,5.0,0.7713179069751935,10.0,0.8970207692620342,210.0
All,Total,1,Conjunction,256824,10000,9991.91,9991.98,100.08,0.9419011619767604,0.08,Enhancement,sg_algo1_total_pairs.csv,sg,0.9419011619767603,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,2,Conjunction,256824,19999,19983.23,19983.77,100.08,0.9259814803703926,0.1,Enhancement,sg_algo1_total_pairs.csv,sg,0.9419011619767603,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,3,Conjunction,256824,30012,29974.95,29975.5,100.12,0.8403831923361533,0.19,Enhancement,sg_algo1_total_pairs.csv,sg,0.9419011619767603,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,4,Conjunction,256824,40015,39968.17,39967.02,100.12,0.8283434331313374,0.2,Enhancement,sg_algo1_total_pairs.csv,sg,0.9419011619767603,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,5,Conjunction,256824,49890,49957.59,49958.41,99.86,0.8155836883262335,-0.25,Suppression,sg_algo1_total_pairs.csv,sg,0.9419011619767603,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,1,Opposition,256824,10028,9983.75,9983.23,100.44,0.6705865882682346,0.43,Enhancement,sg_algo1_total_pairs.csv,sg,0.6705865882682346,5.0,0.9419011619767603,10.0,1.0,210.0
All,Total,2,Opposition,256824,20280,19966.98,19966.56,101.57,0.0409991800163996,2.05,Enhancement,sg_algo1_total_pairs.csv,sg,0.204995900081998,5.0,0.409991800163996,10.0,0.7771844563108731,210.0
All,Total,3,Opposition,256824,30219,29949.46,29949.8,100.9,0.1765964680706385,1.37,Enhancement,sg_algo1_total_pairs.csv,sg,0.4414911701765962,5.0,0.8829823403531925,10.0,0.8970207692620342,210.0
All,Total,4,Opposition,256824,40153,39932.05,39933.06,100.55,0.3484730305393892,0.94,Enhancement,sg_algo1_total_pairs.csv,sg,0.44979100417991635,5.0,0.8995820083598327,10.0,0.9686056278874421,210.0
All,Total,5,Opposition,256824,50162,49915.33,49916.41,100.49,0.3598328033439331,0.91,Enhancement,sg_algo1_total_pairs.csv,sg,0.44979100417991635,5.0,0.8995820083598327,10.0,0.9686056278874421,210.0
All,XLarge >2000,1,Conjunction,630,23,24.52,24.51,93.79,0.8537029259414811,-0.31,Suppression,sg_algo1_total_pairs.csv,sg,0.8537029259414812,5.0,0.8537029259414812,10.0,1.0,210.0
All,XLarge >2000,2,Conjunction,630,51,49.02,49.01,104.04,0.8057838843223135,0.3,Enhancement,sg_algo1_total_pairs.csv,sg,0.8537029259414812,5.0,0.8537029259414812,10.0,1.0,210.0
All,XLarge >2000,3,Conjunction,630,82,73.58,73.52,111.45,0.3007939841203176,1.1,Enhancement,sg_algo1_total_pairs.csv,sg,0.751984960300794,5.0,0.751984960300794,10.0,0.9686056278874421,210.0
All,XLarge >2000,4,Conjunction,630,102,98.02,98.02,104.06,0.6718665626687467,0.46,Enhancement,sg_algo1_total_pairs.csv,sg,0.8537029259414812,5.0,0.8537029259414812,10.0,1.0,210.0
All,XLarge >2000,5,Conjunction,630,134,122.47,122.54,109.41,0.24087518249635,1.22,Enhancement,sg_algo1_total_pairs.csv,sg,0.751984960300794,5.0,0.751984960300794,10.0,0.8970207692620342,210.0
All,XLarge >2000,1,Opposition,630,20,24.51,24.51,81.6,0.4337913241735165,-0.9,Suppression,sg_algo1_total_pairs.csv,sg,0.5871882562348752,5.0,0.7829176749798337,10.0,1.0,210.0
All,XLarge >2000,2,Opposition,630,47,49.05,49.02,95.82,0.8371432571348573,-0.3,Suppression,sg_algo1_total_pairs.csv,sg,0.8371432571348573,5.0,0.8537029259414812,10.0,1.0,210.0
All,XLarge >2000,3,Opposition,630,67,73.47,73.53,91.19,0.4697506049879002,-0.79,Suppression,sg_algo1_total_pairs.csv,sg,0.5871882562348752,5.0,0.7829176749798337,10.0,1.0,210.0
All,XLarge >2000,4,Opposition,630,85,97.99,98.03,86.74,0.1868362632747345,-1.38,Suppression,sg_algo1_total_pairs.csv,sg,0.4670906581868362,5.0,0.751984960300794,10.0,0.8970207692620342,210.0
All,XLarge >2000,5,Opposition,630,96,122.56,122.52,78.33,0.0071998560028799,-2.59,Suppression,sg_algo1_total_pairs.csv,sg,0.0359992800143995,5.0,0.071998560028799,10.0,0.7419851602967928,210.0
Daily,Large 500-2000,1,Conjunction,4,0,0.15,0.15,0.0,1.0,-0.39,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,2,Conjunction,4,0,0.3,0.31,0.0,1.0,-0.56,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,3,Conjunction,4,0,0.46,0.46,0.0,1.0,-0.7,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,4,Conjunction,4,0,0.61,0.61,0.0,1.0,-0.8,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,5,Conjunction,4,1,0.76,0.76,130.87,1.0,0.28,Enhancement,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,1,Opposition,4,0,0.16,0.16,0.0,1.0,-0.41,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,2,Opposition,4,0,0.32,0.32,0.0,1.0,-0.57,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,3,Opposition,4,0,0.47,0.48,0.0,1.0,-0.7,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,4,Opposition,4,0,0.63,0.63,0.0,1.0,-0.8,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Large 500-2000,5,Opposition,4,0,0.79,0.79,0.0,0.9088218235635288,-0.89,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,1,Conjunction,29,1,1.14,1.14,87.49,1.0,-0.13,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,2,Conjunction,29,1,2.28,2.29,43.77,0.6819863602727946,-0.83,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,3,Conjunction,29,3,3.43,3.44,87.39,1.0,-0.23,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,4,Conjunction,29,3,4.59,4.58,65.32,0.6574668506629867,-0.74,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,5,Conjunction,29,6,5.72,5.73,104.94,1.0,0.12,Enhancement,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,1,Opposition,29,0,1.12,1.11,0.0,0.6487470250594988,-1.07,Suppression,sg_algo1_total_pairs.csv,sg,0.8571828563428731,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,2,Opposition,29,1,2.24,2.23,44.72,0.6762664746705066,-0.85,Suppression,sg_algo1_total_pairs.csv,sg,0.8571828563428731,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,3,Opposition,29,2,3.35,3.34,59.77,0.6857462850742985,-0.76,Suppression,sg_algo1_total_pairs.csv,sg,0.8571828563428731,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,4,Opposition,29,3,4.44,4.45,67.51,0.6807063858722826,-0.72,Suppression,sg_algo1_total_pairs.csv,sg,0.8571828563428731,5.0,1.0,10.0,1.0,210.0
Daily,Medium 100-500,5,Opposition,29,5,5.57,5.56,89.83,1.0,-0.25,Suppression,sg_algo1_total_pairs.csv,sg,1.0,5.0,1.0,10.0,1.0,210.0
