Body,Window,Type,k_obs,k_exp,Ratio_Freq,Avg_Area,Ratio_Amp,p_val,Effect,Stage,p_adj_bh,sig_fdr
20000675_lon,4,Conjunction,869,869.78,99.91,343.2799987792969,113.06999969482422,0.9965677335849006,Suppression,Flare_All,1.0,False
20000675_lon,5,Opposition,1094,1078.01,101.48,325.739990234375,107.29000091552734,0.6296102810541624,Enhancement,Flare_All,0.8391222346472711,False
20000675_lon,5,Conjunction,1078,1087.23,99.15,320.32000732421875,105.51000213623048,0.7917370865621938,Suppression,Flare_All,0.8950114350539522,False
20000676_lon,1,Opposition,232,216.76,107.03,227.2400054931641,74.8499984741211,0.3153230650600875,Enhancement,Flare_All,0.7668793601340496,False
20000676_lon,1,Conjunction,246,216.15,113.81,284.3900146484375,93.66999816894533,0.0488054826215548,Enhancement,Flare_All,0.4407335593532479,False
20000676_lon,2,Opposition,431,433.52,99.42,285.42999267578125,94.0199966430664,0.9285398023198888,Suppression,Flare_All,1.0,False
20000676_lon,2,Conjunction,466,432.3,107.8,299.1199951171875,98.5199966430664,0.1109565871070049,Enhancement,Flare_All,0.40119025245634643,False
20000676_lon,3,Opposition,648,650.28,99.65,310.9700012207031,102.43000030517578,0.949004836794204,Suppression,Flare_All,1.0,False
20000676_lon,3,Conjunction,686,648.45,105.79,300.989990234375,99.13999938964844,0.1442218867448206,Enhancement,Flare_All,0.3966101885482566,False
20000676_lon,4,Opposition,885,867.04,102.07,315.79998779296875,104.0199966430664,0.5463339322996502,Enhancement,Flare_All,0.7951322501305764,False
20000676_lon,4,Conjunction,912,864.59,105.48,315.0299987792969,103.7699966430664,0.1085719154811027,Enhancement,Flare_All,0.3140543184842267,False
20000676_lon,5,Opposition,1124,1083.8,103.71,295.3699951171875,97.29000091552734,0.2221600683855445,Enhancement,Flare_All,0.47536168057290484,False
20000676_lon,5,Conjunction,1134,1080.74,104.93,319.2900085449219,105.16999816894533,0.1053037277687254,Enhancement,Flare_All,0.2787871572453374,False
20000679_lon,1,Opposition,227,216.79,104.71,285.95001220703125,94.19000244140624,0.5043104909591071,Enhancement,Flare_All,0.890196086262097,False
20000679_lon,1,Conjunction,220,217.02,101.37,256.67999267578125,84.55000305175781,0.8572739588056035,Enhancement,Flare_All,0.9690711995119166,False
20000679_lon,2,Opposition,465,433.58,107.25,273.2300109863281,90.0,0.1377854297832532,Enhancement,Flare_All,0.4804036636639319,False
20000679_lon,2,Conjunction,454,434.04,104.6,222.30999755859372,73.2300033569336,0.3469583132792226,Enhancement,Flare_All,0.6627070588882539,False
20000679_lon,3,Opposition,680,650.37,104.56,271.0,89.26000213623047,0.2501247372222759,Enhancement,Flare_All,0.5729223846671573,False
20000679_lon,3,Conjunction,668,651.05,102.6,258.5799865722656,85.16999816894531,0.5133184550611876,Enhancement,Flare_All,0.7799644229626216,False
20000679_lon,4,Opposition,899,867.16,103.67,268.19000244140625,88.33999633789062,0.2820884899781917,Enhancement,Flare_All,0.5800188457830647,False
20000679_lon,4,Conjunction,879,868.07,101.26,267.9200134277344,88.25,0.7168198648847081,Enhancement,Flare_All,0.877486386324384,False
20000679_lon,5,Opposition,1146,1083.94,105.72,284.7099914550781,93.77999877929688,0.0595711756788912,Enhancement,Flare_All,0.20957246939285595,False
20000679_lon,5,Conjunction,1093,1085.09,100.73,260.7300109863281,85.87999725341797,0.8159551060615324,Enhancement,Flare_All,0.9039162238780948,False
20000680_lon,1,Opposition,219,217.9,100.51,212.6000061035156,70.02999877929688,0.9585073827391388,Enhancement,Flare_All,1.0,False
20000680_lon,1,Conjunction,220,215.56,102.06,300.04998779296875,98.83000183105467,0.7800108651193044,Enhancement,Flare_All,0.9486054742895006,False
20000680_lon,2,Opposition,422,435.8,96.83,249.2899932861328,82.11000061035156,0.5248196544067251,Suppression,Flare_All,0.8451219589518604,False
20000680_lon,2,Conjunction,422,431.13,97.88,295.1400146484375,97.20999908447266,0.6809013547043307,Suppression,Flare_All,0.8706165678396589,False
20000680_lon,3,Opposition,652,653.7,99.74,230.5800018310547,75.94999694824219,0.9674263035586432,Suppression,Flare_All,1.0,False
20000680_lon,3,Conjunction,616,646.69,95.25,283.6499938964844,93.43000030517578,0.2301355711072636,Suppression,Flare_All,0.5221640842835961,False
20000680_lon,4,Opposition,872,871.59,100.05,228.19000244140625,75.16000366210938,0.9982388786508962,Enhancement,Flare_All,1.0,False
20000680_lon,4,Conjunction,804,862.25,93.24,265.3399963378906,87.4000015258789,0.0448944070847587,Suppression,Flare_All,0.18729230601316535,False
20000680_lon,5,Opposition,1135,1089.49,104.18,254.07000732421875,83.69000244140625,0.1679963986923182,Enhancement,Flare_All,0.4125953321544694,False
20000680_lon,5,Conjunction,988,1077.82,91.67,261.3299865722656,86.08000183105469,0.0052329444256898,Suppression,Flare_All,0.054492394619516445,False
20000683_lon,1,Opposition,235,217.45,108.07,381.8699951171875,125.77999877929688,0.2476771042431924,Enhancement,Flare_All,0.7299464845808802,False
20000683_lon,1,Conjunction,239,216.81,110.24,347.4100036621094,114.43000030517578,0.1429578673689747,Enhancement,Flare_All,0.5340396910483206,False
20000683_lon,2,Opposition,454,434.9,104.39,345.2200012207031,113.70999908447266,0.3688629756421433,Enhancement,Flare_All,0.7279876444126825,False
20000683_lon,2,Conjunction,487,433.62,112.31,307.3500061035156,101.23999786376952,0.0119794466630475,Enhancement,Flare_All,0.22276066294857375,False
20000683_lon,3,Opposition,700,652.35,107.3,369.2300109863281,121.62000274658205,0.0647957605966164,Enhancement,Flare_All,0.2976793472115142,False
20000683_lon,3,Conjunction,723,650.42,111.16,288.2200012207031,94.93000030517578,0.0050035041620051,Enhancement,Flare_All,0.10350169784701276,False
20000683_lon,4,Opposition,940,869.8,108.07,375.739990234375,123.76000213623048,0.0180087187044048,Enhancement,Flare_All,0.12124835610465644,False
20000683_lon,4,Conjunction,925,867.23,106.66,270.1700134277344,88.98999786376953,0.0509949756367809,Enhancement,Flare_All,0.19427841937719945,False
20000683_lon,5,Opposition,1158,1087.24,106.51,357.7200012207031,117.83000183105467,0.0320537639455155,Enhancement,Flare_All,0.14223857750822502,False
20000683_lon,5,Conjunction,1129,1084.04,104.15,280.8800048828125,92.5199966430664,0.1721106726688643,Enhancement,Flare_All,0.3685194882003798,False
20000686_lon,1,Opposition,240,217.29,110.45,233.1199951171875,76.79000091552734,0.1342121663811183,Enhancement,Flare_All,0.5546015975854677,False
20000686_lon,1,Conjunction,194,216.56,89.58,447.9400024414063,147.5399932861328,0.1289863173618637,Suppression,Flare_All,0.5148367189096853,False
20000686_lon,2,Opposition,427,434.57,98.26,309.0899963378906,101.80999755859376,0.7382738132917375,Suppression,Flare_All,0.9375477206192633,False
20000686_lon,2,Conjunction,412,433.11,95.13,330.0199890136719,108.6999969482422,0.319205581908331,Suppression,Flare_All,0.6428342999084813,False
20000686_lon,3,Opposition,635,651.86,97.41,348.0299987792969,114.63999938964844,0.5206426831250723,Suppression,Flare_All,0.8198177104897517,False
20000686_lon,3,Conjunction,612,649.67,94.2,295.8800048828125,97.45999908447266,0.1393225804526592,Suppression,Flare_All,0.38763185855175175,False
20000686_lon,4,Opposition,828,869.14,95.27,361.0899963378906,118.94000244140624,0.1616599106558187,Suppression,Flare_All,0.4222686438500188,False
20000686_lon,4,Conjunction,814,866.23,93.97,288.7300109863281,95.0999984741211,0.0735181097433305,Suppression,Flare_All,0.24509891022889485,False
20000686_lon,5,Opposition,1023,1086.43,94.16,327.8599853515625,107.98999786376952,0.0511746803882444,Suppression,Flare_All,0.19123170039817647,False
20000686_lon,5,Conjunction,1011,1082.79,93.37,301.45001220703125,99.29000091552734,0.026676664139695,Suppression,Flare_All,0.12790984106156894,False
20000690_lon,1,Opposition,215,217.2,98.99,468.7900085449219,154.41000366210938,0.9168227681632212,Suppression,Flare_All,1.0,False
20000690_lon,1,Conjunction,211,216.67,97.38,303.4599914550781,99.9499969482422,0.7322357079173504,Suppression,Flare_All,0.9347185983142459,False
20000690_lon,2,Opposition,417,434.4,96.0,439.5,144.75999450683594,0.416455637604849,Suppression,Flare_All,0.7686591601844018,False
20000690_lon,2,Conjunction,435,433.33,100.38,283.7200012207031,93.4499969482422,0.9488572723192537,Enhancement,Flare_All,0.9960450667759907,False
20000690_lon,3,Opposition,652,651.59,100.06,379.3900146484375,124.95999908447266,0.9978626876604288,Enhancement,Flare_All,1.0,False
20000690_lon,3,Conjunction,658,650.0,101.23,309.95001220703125,102.08999633789062,0.7623619807301216,Enhancement,Flare_All,0.8997945285369868,False
20000690_lon,4,Opposition,876,868.79,100.83,373.6000061035156,123.05999755859376,0.8139325513374677,Enhancement,Flare_All,0.9462223796007102,False
20000690_lon,4,Conjunction,858,866.67,99.0,315.6600036621094,103.97000122070312,0.7828705027674162,Suppression,Flare_All,0.9031342136799883,False
20000690_lon,5,Opposition,1123,1085.99,103.41,376.25,123.93000030517578,0.2616684332257488,Enhancement,Flare_All,0.5240078111520764,False
20000690_lon,5,Conjunction,1086,1083.34,100.25,301.7099914550781,99.37999725341795,0.9430088841587566,Enhancement,Flare_All,0.9848543975018871,False
20000691_lon,1,Opposition,202,216.31,93.39,256.8299865722656,84.5999984741211,0.347106202176233,Suppression,Flare_All,0.7955815969580525,False
20000691_lon,1,Conjunction,225,216.5,103.93,239.6000061035156,78.91999816894531,0.580068016935451,Enhancement,Flare_All,0.8645754889747966,False
20000691_lon,2,Opposition,436,432.61,100.78,284.95001220703125,93.86000061035156,0.8828895968006735,Enhancement,Flare_All,0.9964404264470028,False
20000691_lon,2,Conjunction,478,432.99,110.39,316.7200012207031,104.31999969482422,0.0337063408572002,Enhancement,Flare_All,0.2952725466274527,False
20000691_lon,3,Opposition,653,648.92,100.63,333.3399963378906,109.8000030517578,0.8823456862595918,Enhancement,Flare_All,0.987034561695657,False
20000691_lon,3,Conjunction,743,649.49,114.4,364.9100036621094,120.1999969482422,0.0003122374123738,Enhancement,Flare_All,0.024385741906393782,True
20000691_lon,4,Opposition,874,865.23,101.01,323.0400085449219,106.4000015258789,0.7722002290317683,Enhancement,Flare_All,0.9123878651646158,False
20000691_lon,4,Conjunction,972,865.99,112.24,350.739990234375,115.52999877929688,0.0003670250998583,Enhancement,Flare_All,0.013029391044969649,True
20000691_lon,5,Opposition,1099,1081.53,101.62,317.3399963378906,104.52999877929688,0.5983495572303544,Enhancement,Flare_All,0.8217738765595443,False
20000691_lon,5,Conjunction,1205,1082.49,111.32,322.3500061035156,106.18000030517578,0.0002154406475834,Enhancement,Flare_All,0.0067303658305054165,True
20000693_lon,1,Opposition,236,216.09,109.21,329.9599914550781,108.68000030517578,0.188142680458734,Enhancement,Flare_All,0.6388671019055272,False
20000693_lon,1,Conjunction,199,216.63,91.86,282.7099914550781,93.12000274658205,0.2413114823084171,Suppression,Flare_All,0.6410349240914073,False
20000693_lon,2,Opposition,461,432.18,106.67,278.44000244140625,91.70999908447266,0.1728267053517767,Enhancement,Flare_All,0.5334996012756392,False
20000693_lon,2,Conjunction,395,433.27,91.17,265.4200134277344,87.41999816894531,0.0652256666749468,Suppression,Flare_All,0.3422054401392874,False
20000693_lon,3,Opposition,706,648.27,108.9,324.1099853515625,106.76000213623048,0.0250138950561355,Enhancement,Flare_All,0.16697309434907542,False
20000693_lon,3,Conjunction,605,649.9,93.09,253.82000732421875,83.5999984741211,0.0767180607728806,Suppression,Flare_All,0.2853181212553321,False
20000693_lon,4,Opposition,953,864.36,110.25,300.2099914550781,98.87999725341795,0.0028020964584079,Enhancement,Flare_All,0.04214487772502573,True
20000693_lon,4,Conjunction,822,866.53,94.86,246.92999267578125,81.33999633789062,0.1285270016680076,Suppression,Flare_All,0.347334215580325,False
20000693_lon,5,Opposition,1210,1080.45,111.99,295.1700134277344,97.22000122070312,9.124110132365144e-05,Enhancement,Flare_All,0.003958850007431765,True
20000693_lon,5,Conjunction,1046,1083.16,96.57,266.1499938964844,87.66000366210938,0.2579696145040641,Suppression,Flare_All,0.4785612088543326,False
20000694_lon,1,Opposition,261,217.3,120.11,238.27999877929688,78.4800033569336,0.0042354983339742,Enhancement,Flare_All,0.1683012653138897,False
20000694_lon,1,Conjunction,185,217.16,85.19,436.1600036621094,143.66000366210938,0.0279222380543754,Suppression,Flare_All,0.35234974951264453,False
20000694_lon,2,Opposition,498,434.6,114.59,283.6099853515625,93.41999816894533,0.0029439694976482,Enhancement,Flare_All,0.1014418397179599,False
20000694_lon,2,Conjunction,392,434.32,90.26,425.3299865722656,140.10000610351562,0.0410261532604803,Suppression,Flare_All,0.3081655494813932,False
20000694_lon,3,Opposition,711,651.9,109.07,259.8699951171875,85.5999984741211,0.0221402043090003,Enhancement,Flare_All,0.15963800519466953,False
20000694_lon,3,Conjunction,594,651.48,91.18,399.7000122070313,131.64999389648438,0.0227129205940031,Suppression,Flare_All,0.16861565370713666,False
20000694_lon,4,Opposition,908,869.2,104.46,279.2099914550781,91.97000122070312,0.1902035679806086,Enhancement,Flare_All,0.46713517796495385,False
20000694_lon,4,Conjunction,799,868.64,91.98,408.8599853515625,134.6699981689453,0.0164556357232914,Suppression,Flare_All,0.11878322266208116,False
20000694_lon,5,Opposition,1119,1086.5,102.99,282.489990234375,93.0500030517578,0.324717854006415,Enhancement,Flare_All,0.5925342149042292,False
20000694_lon,5,Conjunction,984,1085.8,90.62,416.1000061035156,137.05999755859375,0.0015674001570689,Suppression,Flare_All,0.025502906722308562,True
20000696_lon,1,Opposition,247,216.49,114.09,282.54998779296875,93.06999969482422,0.0442411230970238,Enhancement,Flare_All,0.42547307532299067,False
20000696_lon,1,Conjunction,211,217.69,96.93,411.3699951171875,135.5,0.6808992288628891,Suppression,Flare_All,0.9142080331366277,False
20000696_lon,2,Opposition,482,432.98,111.32,254.6100006103516,83.86000061035156,0.0208254059384706,Enhancement,Flare_All,0.21280043729310844,False
20000696_lon,2,Conjunction,408,435.37,93.71,336.4700012207031,110.83000183105467,0.1933407483212534,Suppression,Flare_All,0.49670764618058844,False
20000696_lon,3,Opposition,682,649.47,105.01,232.75999450683597,76.66999816894531,0.2063449294672408,Enhancement,Flare_All,0.5249738872127185,False
20000696_lon,3,Conjunction,628,653.06,96.16,313.25,103.18000030517578,0.3326050435998092,Suppression,Flare_All,0.6330138876876866,False
20000696_lon,4,Opposition,909,865.96,104.97,238.4199981689453,78.52999877929688,0.1454368300746038,Enhancement,Flare_All,0.3943964037786999,False
20000696_lon,4,Conjunction,798,870.75,91.65,329.6199951171875,108.56999969482422,0.0122360567722332,Suppression,Flare_All,0.10618178154571253,False
20000696_lon,5,Opposition,1177,1082.45,108.73,252.92999267578125,83.30999755859375,0.0041771070610813,Enhancement,Flare_All,0.039784397740298724,True
20000696_lon,5,Conjunction,1016,1088.43,93.35,313.3999938964844,103.2300033569336,0.0256897873889807,Suppression,Flare_All,0.12698559462527803,False
20000697_lon,1,Opposition,187,216.29,86.46,435.4500122070313,143.42999267578125,0.0457841615328943,Suppression,Flare_All,0.42547307532299067,False
20000697_lon,1,Conjunction,225,217.56,103.42,401.6000061035156,132.27999877929688,0.6306565819076034,Enhancement,Flare_All,0.8825005442446459,False
20000697_lon,2,Opposition,361,432.58,83.45,367.260009765625,120.97000122070312,0.0004178647491829,Suppression,Flare_All,0.053533513619997766,False
20000697_lon,2,Conjunction,461,435.11,105.95,336.2300109863281,110.75,0.2223686472716863,Enhancement,Flare_All,0.5303731112630247,False
20000697_lon,3,Opposition,578,648.87,89.08,363.4599914550781,119.72000122070312,0.004639140770025,Suppression,Flare_All,0.07548268627894844,False
20000697_lon,3,Conjunction,652,652.67,99.9,341.8399963378906,112.5999984741211,0.9998001114630626,Suppression,Flare_All,1.0,False
20000697_lon,4,Opposition,794,865.16,91.78,329.0799865722656,108.38999938964844,0.0140038285503262,Suppression,Flare_All,0.10317915186608266,False
20000697_lon,4,Conjunction,849,870.22,97.56,346.4700012207031,114.12000274658205,0.4790943483725937,Suppression,Flare_All,0.7181817391151548,False
20000697_lon,5,Opposition,1032,1081.45,95.43,328.5799865722656,108.2300033569336,0.12956702774565,Suppression,Flare_All,0.3461051471908462,False
20000697_lon,5,Conjunction,1064,1087.78,97.81,355.6199951171875,117.13999938964844,0.475528517023298,Suppression,Flare_All,0.6814454528352215,False
20000702_lon,1,Opposition,199,216.7,91.83,382.2099914550781,125.88999938964844,0.2394337486991484,Suppression,Flare_All,0.7192221451309035,False
20000702_lon,1,Conjunction,234,216.32,108.17,281.1499938964844,92.61000061035156,0.2429600836166086,Enhancement,Flare_All,0.643226526456174,False
20000702_lon,2,Opposition,411,433.41,94.83,440.9500122070313,145.24000549316406,0.2895324131576289,Suppression,Flare_All,0.6634523708350982,False
20000702_lon,2,Conjunction,477,432.64,110.25,248.1100006103516,81.72000122070312,0.0362291257462069,Enhancement,Flare_All,0.29818231347067686,False
20000702_lon,3,Opposition,610,650.11,93.83,362.9200134277344,119.54000091552734,0.1149994649254195,Suppression,Flare_All,0.39690994073403857,False
20000702_lon,3,Conjunction,691,648.96,106.48,224.3800048828125,73.91000366210938,0.1022432241880886,Enhancement,Flare_All,0.3299667689706496,False
20000702_lon,4,Opposition,828,866.81,95.52,328.1499938964844,108.08999633789062,0.1868177135368611,Suppression,Flare_All,0.46026698508608366,False
20000702_lon,4,Conjunction,927,865.27,107.13,253.97999572753903,83.66000366210938,0.0369114511310755,Enhancement,Flare_All,0.17570573415687635,False
20000702_lon,5,Opposition,1018,1083.51,93.95,330.57000732421875,108.87999725341795,0.0435788300050027,Suppression,Flare_All,0.17364829711177096,False
20000702_lon,5,Conjunction,1157,1081.59,106.97,253.7899932861328,83.58999633789062,0.0220470603449336,Enhancement,Flare_All,0.11875002847857338,False
20000704_lon,1,Opposition,208,217.37,95.69,269.17999267578125,88.66000366210938,0.5509852912488952,Suppression,Flare_All,0.9002500260782157,False
20000704_lon,1,Conjunction,242,217.9,111.06,221.2400054931641,72.87000274658203,0.1126340196984491,Enhancement,Flare_All,0.4998134624118679,False
20000704_lon,2,Opposition,404,434.74,92.93,357.9700012207031,117.91000366210938,0.1421273366258727,Suppression,Flare_All,0.48548379085678994,False
20000704_lon,2,Conjunction,486,435.81,111.52,258.70001220703125,85.20999908447266,0.0183466351481207,Enhancement,Flare_All,0.2513810886084608,False
20000704_lon,3,Opposition,607,652.12,93.08,355.1700134277344,116.98999786376952,0.0757661761645601,Suppression,Flare_All,0.3269247711852013,False
20000704_lon,3,Conjunction,690,653.71,105.55,263.9599914550781,86.94000244140625,0.1598451256177143,Enhancement,Flare_All,0.41749034480451264,False
20000704_lon,4,Opposition,815,869.49,93.73,353.54998779296875,116.4499969482422,0.0621357461221822,Suppression,Flare_All,0.24509099859305203,False
20000704_lon,4,Conjunction,909,871.61,104.29,294.3599853515625,96.95999908447266,0.2075043548019376,Enhancement,Flare_All,0.44350787931929847,False
20000704_lon,5,Opposition,1023,1086.86,94.12,352.3999938964844,116.08000183105467,0.049627641019712,Suppression,Flare_All,0.18815139629317998,False
20000704_lon,5,Conjunction,1134,1089.52,104.08,277.0599975585937,91.26000213623048,0.1777811617919275,Enhancement,Flare_All,0.37173453402778556,False
20000705_lon,1,Opposition,219,217.55,100.67,409.0400085449219,134.72999572753906,0.939354563543762,Enhancement,Flare_All,1.0,False
20000705_lon,1,Conjunction,216,217.04,99.52,228.75,75.3499984741211,0.9797633038741704,Suppression,Flare_All,1.0,False
20000705_lon,2,Opposition,440,435.09,101.13,308.2300109863281,101.5199966430664,0.8257974960932702,Enhancement,Flare_All,0.9783278002094398,False
20000705_lon,2,Conjunction,422,434.07,97.22,307.510009765625,101.29000091552734,0.5800891834691112,Suppression,Flare_All,0.8267329421338976,False
20000705_lon,3,Opposition,683,652.64,104.65,338.1099853515625,111.37000274658205,0.2393704779543309,Enhancement,Flare_All,0.5605217776793215,False
20000705_lon,3,Conjunction,629,651.11,96.6,267.8399963378906,88.22000122070312,0.3939724736964919,Suppression,Flare_All,0.6868136204396432,False
20000705_lon,4,Opposition,916,870.18,105.27,350.45001220703125,115.43000030517578,0.1220436853658895,Enhancement,Flare_All,0.35560236166631654,False
20000705_lon,4,Conjunction,828,868.15,95.38,278.3699951171875,91.69000244140624,0.1720302493839238,Suppression,Flare_All,0.4000311049957488,False
20000705_lon,5,Opposition,1114,1087.73,102.42,344.1499938964844,113.36000061035156,0.426939482239698,Enhancement,Flare_All,0.6977586482273288,False
20000705_lon,5,Conjunction,1020,1085.19,93.99,269.0599975585937,88.62000274658203,0.0448189358603729,Suppression,Flare_All,0.17158622013211391,False
20000709_lon,1,Opposition,203,217.62,93.28,241.8699951171875,79.66999816894531,0.3373692012341159,Suppression,Flare_All,0.7818556265989451,False
20000709_lon,1,Conjunction,192,216.63,88.63,274.8399963378906,90.52999877929688,0.096000167466927,Suppression,Flare_All,0.4936999115874701,False
20000709_lon,2,Opposition,412,435.25,94.66,347.94000244140625,114.5999984741211,0.272109540488978,Suppression,Flare_All,0.6479193631764995,False
20000709_lon,2,Conjunction,406,433.26,93.71,297.7300109863281,98.06999969482422,0.1940900639250627,Suppression,Flare_All,0.49699783582122614,False
20000709_lon,3,Opposition,645,652.87,98.79,346.5599975585937,114.1500015258789,0.7755569303835256,Suppression,Flare_All,0.9463645469645152,False
20000709_lon,3,Conjunction,622,649.9,95.71,312.70001220703125,103.0,0.2779531389133616,Suppression,Flare_All,0.57126684602983,False
20000709_lon,4,Opposition,840,870.5,96.5,335.17999267578125,110.4000015258789,0.303693920158501,Suppression,Flare_All,0.6004682320095932,False
20000709_lon,4,Conjunction,848,866.53,97.86,353.8699951171875,116.55999755859376,0.5378961115623494,Suppression,Flare_All,0.7624262488751269,False
20000709_lon,5,Opposition,1077,1088.12,98.98,316.1000061035156,104.12000274658205,0.7473151786715702,Suppression,Flare_All,0.9034878553289416,False
20000709_lon,5,Conjunction,1063,1083.16,98.14,353.9100036621094,116.56999969482422,0.5466505977213353,Suppression,Flare_All,0.738640340519659,False
20000712_lon,1,Opposition,215,215.79,99.64,163.6300048828125,53.900001525878906,0.9933347801351592,Suppression,Flare_All,1.0,False
20000712_lon,1,Conjunction,186,217.09,85.68,246.6100006103516,81.2300033569336,0.0338356147916261,Suppression,Flare_All,0.37219176270788706,False
20000712_lon,2,Opposition,456,431.57,105.66,225.1300048828125,74.1500015258789,0.2478540270571821,Enhancement,Flare_All,0.6214897150496065,False
20000712_lon,2,Conjunction,417,434.18,96.04,231.00999450683597,76.08999633789062,0.4225265301126611,Suppression,Flare_All,0.7178600956085721,False
20000712_lon,3,Opposition,669,647.36,103.34,210.30999755859372,69.2699966430664,0.4010751691197168,Enhancement,Flare_All,0.717665048756023,False
20000712_lon,3,Conjunction,639,651.26,98.12,281.8299865722656,92.83000183105467,0.6456223743483813,Suppression,Flare_All,0.8544470463310646,False
20000712_lon,4,Opposition,884,863.15,102.42,246.0,81.02999877929688,0.4818813058418963,Enhancement,Flare_All,0.7650562087511948,False
20000712_lon,4,Conjunction,859,868.35,98.92,259.25,85.38999938964844,0.7650874715959041,Suppression,Flare_All,0.898755250555231,False
20000712_lon,5,Opposition,1076,1078.94,99.73,282.3399963378906,93.0,0.9438897279965526,Suppression,Flare_All,0.9824243795220128,False
20000712_lon,5,Conjunction,1066,1085.44,98.21,262.3500061035156,86.41000366210938,0.5620344937826542,Suppression,Flare_All,0.749059623966302,False
20000713_lon,1,Opposition,184,217.33,84.66,360.2200012207031,118.6500015258789,0.022509505220192,Suppression,Flare_All,0.3587739505504072,False
20000713_lon,1,Conjunction,221,216.61,102.03,301.17999267578125,99.1999969482422,0.7828838373709434,Enhancement,Flare_All,0.9486054742895006,False
20000713_lon,2,Opposition,401,434.67,92.25,380.5499877929688,125.3499984741211,0.1068283204653112,Suppression,Flare_All,0.4300140444257755,False
20000713_lon,2,Conjunction,424,433.22,97.87,267.69000244140625,88.16999816894531,0.6783902609003393,Suppression,Flare_All,0.8706165678396589,False
20000713_lon,3,Opposition,631,652.0,96.78,356.45001220703125,117.41000366210938,0.4193760022127756,Suppression,Flare_All,0.7343781563412057,False
20000713_lon,3,Conjunction,655,649.83,100.8,287.010009765625,94.54000091552734,0.8484758934333028,Enhancement,Flare_All,0.9359599897901263,False
20000713_lon,4,Opposition,845,869.33,97.2,340.5,112.1500015258789,0.4146461361493599,Suppression,Flare_All,0.7220053089976433,False
20000713_lon,4,Conjunction,887,866.43,102.37,296.3399963378906,97.61000061035156,0.4887725509351116,Enhancement,Flare_All,0.7271073567244232,False
20000713_lon,5,Opposition,1041,1086.67,95.8,310.42999267578125,102.25,0.1632176167425815,Suppression,Flare_All,0.40856717524344927,False
20000713_lon,5,Conjunction,1115,1083.04,102.95,320.3599853515625,105.5199966430664,0.3321787016353457,Enhancement,Flare_All,0.5481548793154808,False
20000718_lon,1,Opposition,247,217.72,113.45,412.2699890136719,135.7899932861328,0.0540462407157123,Enhancement,Flare_All,0.43440899217612927,False
20000718_lon,1,Conjunction,222,215.95,102.8,245.9499969482422,81.01000213623047,0.6977704579666152,Enhancement,Flare_All,0.9272769261591658,False
20000718_lon,2,Opposition,446,435.43,102.43,326.4100036621094,107.51000213623048,0.6233677810192706,Enhancement,Flare_All,0.880068466896024,False
20000718_lon,2,Conjunction,463,431.9,107.2,325.2900085449219,107.1500015258789,0.1411212571891158,Enhancement,Flare_All,0.45224262310277086,False
20000718_lon,3,Opposition,658,653.15,100.74,308.17999267578125,101.51000213623048,0.8589103454862176,Enhancement,Flare_All,0.9783292088972612,False
20000718_lon,3,Conjunction,698,647.85,107.74,328.739990234375,108.27999877929688,0.0512456845810269,Enhancement,Flare_All,0.2391209336436932,False
20000718_lon,4,Opposition,850,870.87,97.6,323.94000244140625,106.6999969482422,0.4869002606882217,Suppression,Flare_All,0.7697755133552654,False
20000718_lon,4,Conjunction,919,863.8,106.39,301.3500061035156,99.26000213623048,0.0616791370564802,Enhancement,Flare_All,0.22462037592820702,False
20000718_lon,5,Opposition,1068,1088.59,98.11,321.6300048828125,105.94000244140624,0.5389211367354724,Suppression,Flare_All,0.7755542652405399,False
20000718_lon,5,Conjunction,1113,1079.75,103.08,307.3299865722656,101.2300033569336,0.3121711344744644,Enhancement,Flare_All,0.5323267598789447,False
20000721_lon,1,Opposition,219,217.25,100.81,262.739990234375,86.54000091552734,0.9231872920954344,Enhancement,Flare_All,1.0,False
20000721_lon,1,Conjunction,160,217.56,73.54,319.94000244140625,105.37999725341795,4.9463865981788906e-05,Suppression,Flare_All,0.01931563966588857,True
20000721_lon,2,Opposition,461,434.49,106.1,289.57000732421875,95.37999725341795,0.2111556855356331,Enhancement,Flare_All,0.5762277161395261,False
20000721_lon,2,Conjunction,383,435.13,88.02,288.2200012207031,94.94000244140624,0.0113348914716916,Suppression,Flare_All,0.22276066294857375,False
20000721_lon,3,Opposition,688,651.74,105.56,295.44000244140625,97.30999755859376,0.159569802181535,Enhancement,Flare_All,0.47167647072944846,False
20000721_lon,3,Conjunction,576,652.69,88.25,288.9100036621094,95.16000366210938,0.0022009813331645,Suppression,Flare_All,0.06960073108475973,False
20000721_lon,4,Opposition,880,868.99,101.27,295.95001220703125,97.4800033569336,0.7147609398616247,Enhancement,Flare_All,0.8960325746900945,False
20000721_lon,4,Conjunction,812,870.26,93.31,284.7699890136719,93.8000030517578,0.0458685295216277,Suppression,Flare_All,0.18729230601316535,False
20000721_lon,5,Opposition,1098,1086.23,101.08,334.6700134277344,110.23999786376952,0.725580069886578,Enhancement,Flare_All,0.8947555735663083,False
20000721_lon,5,Conjunction,1051,1087.82,96.61,290.8800048828125,95.80999755859376,0.2634701161676259,Suppression,Flare_All,0.4807714035675603,False
20000729_lon,1,Opposition,240,217.2,110.5,219.6199951171875,72.33999633789062,0.1327460893895984,Enhancement,Flare_All,0.5524168913672418,False
